orth	charde	charad	cat	lem	pag	linea
τὸ	444	446	l	ὁ	4.58	5
δὲ	447	449	d	δέ	4.58	5
πάχος	450	455	n	πάχος	4.58	5
αὐτὸ	456	460	p	αὐτός	4.58	5
τοῦ	461	464	p	ὁ	4.58	5
νωτιαίου	465	473	a	νωτίαιος	4.58	5
τίνος	474	479	p	τίς	4.58	5
ἕνεκεν	548	554	a	ἕνεκα	4.58	6
ἄνισον	555	561	a	ἄνισος	4.58	6
ἡ	562	563	p	ὁ	4.58	6
φύσις	564	569	n	φύσις	4.58	6
ἀπειργάσατο	570	581	v	ἀπεργάζομαι	4.58	6
καὶ	583	586	d	καί	4.58	6
τί	587	589	p	τίς	4.58	6
δήποτε	590	596	d	δήποτε	4.58	6
λεπτότερον	597	607	d	λεπτός	4.58	6
ἀεὶ	676	679	d	ἀεί	4.58	7
καὶ	680	683	d	καί	4.58	7
μᾶλλον	684	690	d	μᾶλλον	4.58	7
ἐν	691	693	d	ἐν	4.58	7
τοῖς	694	698	d	ὁ	4.58	7
κάτω	699	703	d	κάτω	4.58	7
μέρεσι	704	710	d	μέρος	4.58	7
πάντως	713	719	d	πάντως	4.58	7
γάρ	720	723	d	γάρ	4.58	7
που	792	795	d	πού	4.58	8
κᾀνταῦθα	796	804	d	εἰνταῦθα	4.58	8
πρός	805	809	d	πρός	4.58	8
τι	810	812	d	τις	4.58	8
μέτρον	813	819	d	μέτρον	4.58	8
ἀποβλέπουσα	820	831	v	ἀποβλέπω	4.58	8
δίκαιον	832	839	a	δίκαιος	4.58	8
ἡλίκον	841	847	a	ἡλίκος	4.58	8
ἐχρῆν	916	921	v	χρή	4.58	9
αὐτὸν	922	927	a	αὐτός	4.58	9
εἶναι	928	933	v	εἰμί	4.58	9
τηλικοῦτον	935	945	a	τηλικοῦτος	4.58	9
ἐν	946	948	d	ἐν	4.58	9
ἑκάστῳ	949	955	a	ἕκαστος	4.58	9
τῶν	956	959	a	ὁ	4.58	9
σπονδύλων	960	969	a	σπόνδυλος	4.58	9
ἐδημιουργήσατο	1040	1054	v	δημιουργέω	4.58	10
τάχα	1057	1061	d	τάχα	4.58	10
μὲν	1062	1065	d	μέν	4.58	10
ἤδη	1066	1069	d	ἤδη	4.58	10
τινὰ	1070	1074	p	τις	4.58	10
καὶ	1075	1078	d	καί	4.58	10
χωρὶς	1079	1084	d	χωρίς	4.58	10
ἡμῶν	1085	1089	p	ἐγώ	4.58	10
ἐχρῆν	1160	1165	v	χρή	4.58	11
ἐξευρίσκειν	1166	1177	v	ἐξευρίσκω	4.58	11
τὰ	1178	1180	p	ὁ	4.58	11
τοιαῦτα	1181	1188	p	τοιοῦτος	4.58	11
.	1188	1189	u	.	4.58	11
προσερχέσθω	1190	1201	v	προσέρχομαι	4.58	11
δ	1202	1203	v	δέ	4.58	11
οὖν	1205	1208	d	οὖν	4.58	11
καὶ	1209	1212	d	καί	4.58	11
τὸ	1213	1215	l	ὁ	4.58	11
ἡμέτερον	1286	1294	a	ἡμέτερος	4.58	12
ἀναμιμνησκόντων	1296	1311	v	ἀναμιμνήσκω	4.58	12
τοῦ	1312	1315	l	ὁ	4.58	12
νωτιαίου	1316	1324	a	νωτίαιος	4.58	12
τὴν	1325	1328	l	ὁ	4.58	12
χρείαν	1329	1335	n	χρεία	4.58	12
.	1335	1336	u	.	4.58	12
οὗ	1337	1339	p	ὅς	4.58	12
γὰρ	1410	1413	d	γάρ	4.58	13
ἕνεκεν	1414	1420	r	ἕνεκα	4.58	13
ὅλως	1421	1425	d	ὅλος	4.58	13
ἐγένετο	1426	1433	v	γίγνομαι	4.58	13
δι	1435	1437	a	διά	4.58	13
ἐκεῖνο	1439	1445	p	ἐκεῖνος	4.58	13
τηλικοῦτον	1446	1456	a	τηλικοῦτος	4.58	13
ἀποτελεσθῆναι	1457	1470	v	ἀποτελέω	4.58	13
βέλτιον	1541	1548	a	βελτίων	4.58	14
ἦν	1549	1551	v	εἰμί	4.58	14
αὐτὸν	1552	1557	p	αὐτός	4.58	14
ἐν	1558	1560	a	ἐν	4.58	14
ἑκάστῳ	1561	1567	a	ἕκαστος	4.58	14
τῶν	1568	1571	p	ὁ	4.58	14
σπονδύλων	1572	1581	a	σπόνδυλος	4.58	14
ἡλίκος	1583	1589	a	ἡλίκος	4.58	14
νῦν	1590	1593	d	νῦν	4.58	14
ἐστιν	1664	1669	v	εἰμί	4.58	15
.	1669	1670	u	.	4.58	15
ἐλέχθη	1671	1677	v	λέγω	4.58	15
δὴ	1678	1680	d	δή	4.58	15
γεγονέναι	1681	1690	v	γίγνομαι	4.58	15
τῆς	1691	1694	l	ὁ	4.58	15
τῶν	1695	1698	l	ὁ	4.58	15
νεύρων	1699	1705	v	νεῦρον	4.58	15
ἕνεκα	1706	1711	v	ἕνεκα	4.58	15
νομῆς	1712	1717	n	νομή	4.58	15
τῶν	1788	1791	l	ὁ	4.58	16
μελλόντων	1792	1801	v	μέλλω	4.58	16
κινήσειν	1802	1810	v	κινέω	4.58	16
ἅπαντα	1811	1817	a	ἅπας	4.58	16
τὰ	1818	1820	l	ὁ	4.58	16
κάτω	1821	1825	d	κάτω	4.58	16
τῆς	1826	1829	l	ὁ	4.58	16
κεφαλῆς	1830	1837	n	κεφαλή	4.58	16
τοῦ	1838	1841	l	ὁ	4.58	16
ζώου	1912	1916	n	ζώω	4.58	17
μόρια	1917	1922	n	μόριον	4.58	17
.	1922	1923	u	.	4.58	17
ὥστε	1924	1928	c	ὥστε	4.58	17
καὶ	1929	1932	d	καί	4.58	17
κατὰ	1933	1937	r	κατά	4.58	17
τοῦτο	1938	1943	p	οὗτος	4.58	17
χρὴ	1944	1947	v	χρή	4.58	17
θαυμάζειν	1948	1957	v	θαυμάζω	4.58	17
τὴν	1958	1961	l	ὁ	4.58	17
φύσιν	1962	1967	v	φύσις	4.58	17
τηλικοῦτον	2039	2049	a	τηλικοῦτος	4.58	18
ἐξ	2050	2052	v	ἐκ	4.58	18
ἐγκεφάλου	2053	2062	v	ἐγκέφαλος	4.58	18
γεννήσασαν	2063	2073	v	γεννάω	4.58	18
μυελὸν	2074	2080	v	μυελός	4.58	18
ἡλίκος	2082	2088	a	ἡλίκος	4.58	18
μάλιστα	2089	2096	d	μάλιστα	4.58	18
ἀρκέσειν	2218	2226	v	ἀρκέω	4.59	1
ἔμελλεν	2227	2234	v	μέλλω	4.59	1
ἅπασι	2235	2240	a	ἅπας	4.59	1
τοῖς	2241	2245	d	ὁ	4.59	1
κάτω	2246	2250	d	κάτω	4.59	1
.	2250	2251	u	.	4.59	1
φαίνεται	2252	2260	v	φαίνω	4.59	1
γοῦν	2261	2265	-	γοῦν	4.59	1
ὅλος	2266	2270	a	ὅλοξ	4.59	1
εἰς	2271	2274	v	εἰς	4.59	1
τὰ	2343	2345	l	ὁ	4.59	2
τῶν	2346	2349	l	ὁ	4.59	2
νεύρων	2350	2356	n	νεῦρον	4.59	2
ἀποβλαστήματα	2357	2370	n	ἀποβλάστημα	4.59	2
