orth	charde	charad	cat	lem	pag	linea
ἐπειδὴ	449	455	a	ἐπεί	3.672	13
κατὰ	456	460	r	κατά	3.672	13
τοῦτο	461	466	p	οὗτος	3.672	13
τοῦ	467	470	l	ὁ	3.672	13
λόγου	471	476	n	λόγος	3.672	13
γεγόναμεν	477	486	v	γίγνομαι	3.672	13
οὐ	560	562	d	οὐ	3.672	14
χρὴ	563	566	v	χρή	3.672	14
παραλιπεῖν	567	577	v	παραλείπω	3.672	14
ἀνεξήγητον	578	588	a	ἀνεξήγητος	3.672	14
οὐδὲ	589	593	d	οὐδέ	3.672	14
τὴν	594	597	l	ὁ	3.672	14
τῆς	598	601	l	ὁ	3.672	14
παρεγκεφαλίδος	602	616	v	παρεγκεφαλίς	3.672	14
ἰδέαν	689	694	n	ἰδέα	3.672	15
.	694	695	u	.	3.672	15
οὐ	696	698	d	οὐ	3.672	15
γὰρ	699	702	d	γάρ	3.672	15
ἐξ	703	705	d	ἐκ	3.672	15
ἑλίκων	706	712	a	ἕλιξ	3.672	15
μεγάλων	713	720	a	μέγας	3.672	15
τῇ	721	723	d	ὁ	3.672	15
λεπτῇ	724	729	a	λεπτός	3.672	15
μήνιγγι	730	737	n	μήνιγξ	3.672	15
διειλημμένων	738	750	v	διαλάπτω	3.672	15
ὥσπερ	824	829	d	ὥσπερ	3.672	16
ὁ	830	831	d	ὁ	3.672	16
ἐγκέφαλος	832	841	a	ἐγκέφαλος	3.672	16
ἀλλ	843	846	d	ἀλλά	3.672	16
ἐκ	848	850	d	ἐκ	3.672	16
πολλῶν	851	857	a	πολύς	3.672	16
μὲν	858	861	d	μέν	3.672	16
καὶ	862	865	d	καί	3.672	16
αὐτῶν	991	996	a	αὐτός	3.673	1
πάνυ	997	1001	d	πάνυ	3.673	1
σμικρῶν	1002	1009	a	μικρός	3.673	1
σωμάτων	1010	1017	n	σῶμα	3.673	1
οὐ	1019	1021	d	οὐ	3.673	1
μὴν	1022	1025	d	μήν	3.673	1
τὸν	1026	1029	p	ὁ	3.673	1
αὐτὸν	1030	1035	p	αὐτός	3.673	1
ἐκείνῳ	1036	1042	p	ἐκεῖνος	3.673	1
τρόπον	1113	1119	n	τρόπος	3.673	2
σύγκειται	1120	1129	v	σύγκειμι	3.673	2
.	1129	1130	u	.	3.673	2
ἐπειδὴ	1131	1137	c	ἐπεί	3.673	2
γὰρ	1138	1141	d	γάρ	3.673	2
δι	1142	1144	d	διά	3.673	2
ὅλου	1146	1150	a	ὅλος	3.673	2
τοῦ	1151	1154	p	ὁ	3.673	2
κατὰ	1155	1159	r	κατά	3.673	2
τὸν	1160	1163	l	ὁ	3.673	2
ἐγκέφαλον	1164	1173	a	ἐγκέφαλος	3.673	2
σώματος	1244	1251	n	σῶμα	3.673	3
οὐκ	1253	1256	d	οὐ	3.673	3
ἐν	1257	1259	d	ἐν	3.673	3
ταῖς	1260	1264	a	ὁ	3.673	3
κοιλίαις	1265	1273	a	κοιλία	3.673	3
αὐτοῦ	1274	1279	a	αὐτός	3.673	3
μόναις	1280	1286	a	μόνος	3.673	3
ὡς	1288	1290	d	ὡς	3.673	3
ἐν	1291	1293	d	ἐν	3.673	3
ἑτέροις	1364	1371	a	ἕτερος	3.673	4
ἀποδέδεικται	1372	1384	v	ἀποδείκνυμι	3.673	4
περιέχεται	1386	1396	v	περιέχω	3.673	4
πνεῦμα	1397	1403	n	πνεῦμα	3.673	4
ψυχικὸν	1404	1411	a	ψυχικός	3.673	4
ἡγεῖσθαι	1413	1421	v	ἡγέομαι	3.673	4
χρὴ	1492	1495	v	χρή	3.673	5
καὶ	1496	1499	d	καί	3.673	5
κατὰ	1500	1504	d	κατά	3.673	5
τὴν	1505	1508	v	ὁ	3.673	5
παρεγκεφαλίδα	1509	1522	v	παρεγκεφαλίς	3.673	5
μέλλουσάν	1524	1533	v	μέλλω	3.673	5
γε	1534	1536	v	γέν	3.673	5
τῶν	1537	1540	p	ὁ	3.673	5
καθ	1541	1544	d	κατά	3.673	5
ὅλον	1616	1620	a	ὅλος	3.673	6
τὸ	1621	1623	l	ὁ	3.673	6
σῶμα	1624	1628	n	σῶμα	3.673	6
νεύρων	1629	1635	n	νεῦρος	3.673	6
ἀρχὴν	1636	1641	n	ἀρχή	3.673	6
γενήσεσθαι	1642	1652	v	γίγνομαι	3.673	6
πλεῖστον	1654	1662	a	πλεῖστος	3.673	6
τοῦτο	1663	1668	p	οὗτος	3.673	6
περιέχεσθαι	1739	1750	v	περιέχω	3.673	7
πνεῦμα	1751	1757	n	πνεῦμα	3.673	7
καὶ	1759	1762	d	καί	3.673	7
τὰς	1763	1766	p	ὁ	3.673	7
μεταξὺ	1767	1773	d	μεταξύ	3.673	7
δὴ	1774	1776	d	δή	3.673	7
χώρας	1777	1782	n	χώρα	3.673	7
ἐκείνας	1783	1790	a	ἐκεῖνος	3.673	7
