orth	charde	charad	cat	lem	pag	linea
καὶ	537	540	d	καί	2.858	17
τοίνυν	541	547	d	τοίνυν	2.858	17
τῆς	548	551	l	ὁ	2.858	17
ῥινὸς	552	557	n	ῥινός	2.858	17
ἐχούσης	558	565	v	ἔχω	2.858	17
μέσον	566	571	a	μέσος	2.858	17
διάφραγμα	572	581	n	διάφραγμα	2.858	17
καὶ	654	657	d	καί	2.858	18
πόρους	658	664	n	πόρος	2.858	18
ἀξιολόγους	665	675	a	ἀξιόλογος	2.858	18
δύο	676	679	a	δύο	2.858	18
τούτους	681	688	a	οὗτος	2.858	18
δὴ	689	691	a	δή	2.858	18
τοὺς	692	696	a	ὁ	2.858	18
φαινομένους	697	708	v	φαίνω	2.858	18
ἕνα	835	838	a	εἷς	2.859	1
καθ	839	842	a	κατά	2.859	1
ἑκάτερον	844	852	a	ἑκάτερος	2.859	1
μυκτῆρα	853	860	a	μυκτήρ	2.859	1
χρὴ	862	865	v	χρή	2.859	1
γινώσκειν	866	875	v	γιγνώσκω	2.859	1
ἀνωτέρω	876	883	a	ἀνωτέρω	2.859	1
τῶν	884	887	a	ὁ	2.859	1
μέσων	958	963	a	μέσος	2.859	2
τῆς	964	967	a	ὁ	2.859	2
ῥινὸς	968	973	a	ῥινός	2.859	2
ἑκάτερον	974	982	a	ἑκάτερος	2.859	2
αὐτῶν	983	988	p	αὐτός	2.859	2
δίχα	989	993	d	δίχα	2.859	2
σχιζόμενον	994	1004	v	σχίζω	2.859	2
.	1004	1005	u	.	2.859	2
ἥκει	1006	1010	v	ἥκω	2.859	2
δὲ	1011	1013	d	δέ	2.859	2
τῶν	1084	1087	l	ὁ	2.859	3
μερῶν	1088	1093	n	μέρος	2.859	3
τὸ	1094	1096	l	ὁ	2.859	3
μὲν	1097	1100	d	μέν	2.859	3
ἕτερον	1101	1107	a	ἕτερος	2.859	3
εἰς	1108	1111	v	εἰς	2.859	3
τὸ	1112	1114	l	ὁ	2.859	3
τοῦ	1115	1118	l	ὁ	2.859	3
στόματος	1119	1127	n	στόμα	2.859	3
ἔνδον	1128	1133	d	ἔνδον	2.859	3
τὸ	1135	1137	l	ὁ	2.859	3
δ	1208	1209	a	δ	2.859	4
ἕτερον	1211	1217	a	ἕτερος	2.859	4
