orth	charde	charad	cat	lem	pag	linea
Περὶ	153	157	n	Περί	-1	-1
ὀρύζης	158	164	n	ὀρύζω	-1	-1
.	164	165	u	.	-1	-1
sectio	275	281	p		-1	-1
τούτῳ	305	310	p	οὗτος	-1	-1
τῷ	311	313	p	ὁ	-1	-1
ςπέρματι	314	322	a	σπέρμα	-1	-1
πάντες	323	329	a	πᾶς	-1	-1
εἰς	330	333	a	εἰς	-1	-1
ἐπίςχεςιν	334	343	a	ἐπίσχες	-1	-1
γαςτρὸς	344	351	n	γαστήρ	-1	-1
χρῶνται	352	359	v	χράομαι	-1	-1
τὴν	360	363	a	ὁ	-1	-1
ἕψηςιν	376	382	n	ἕψης	-1	-1
αὐτοῦ	383	388	a	αὐτός	-1	-1
παραπληςίαν	389	400	a	παραπλήσιος	-1	-1
ποιούμενοι	401	411	v	ποιέω	-1	-1
χόνδρῳ	412	418	n	χόνδρος	-1	-1
.	418	419	u	.	-1	-1
δυςπεπτότερον	420	433	a	δύσπεπτος	-1	-1
δ	434	435	n	δέ	-1	-1
ἐςτὶ	437	441	d	εἰμί	-1	-1
χόνδρου	442	449	n	χόνδρος	-1	-1
καὶ	450	453	d	καί	-1	-1
τρέφον	466	472	v	τρέφω	-1	-1
ἧττον	473	478	a	ἥσσων	-1	-1
ὥςπερ	480	485	d	ὥσπερ	-1	-1
γε	486	488	d	γε	-1	-1
καὶ	489	492	d	καί	-1	-1
εἰς	493	496	v	εἰς	-1	-1
ἐδωδῆς	497	503	n	ἐδωδή	-1	-1
ἡδονὴν	504	510	n	ἡδονή	-1	-1
ἀπολειπόμενον	511	524	v	ἀπολιμπάνω	-1	-1
αὐτοῦ	525	530	d	αὐτός	-1	-1
πάμπολυ	543	550	a	παμπολύς	-1	-1
.	550	551	u	.	-1	-1
