orth	charde	charad	cat	lem	pag	linea
ιπποκρατους	384	395	n		15.732	1
Περι	396	400	n	Πέλις	15.732	1
Διαιτης	401	408	n	Δί	15.732	1
Οξεων	418	423	n	Ὅξι	15.732	1
Νοσηματων	424	433	n	Νόληρτις	15.732	1
Βιβλιον	434	441	n	Βιβλίς	15.732	1
Και	442	445	n	Καῖς	15.732	1
Γαληνου	455	462	n	Γαλήνιος	15.732	1
Υπομνημα	463	471	n	Πούμλη	15.732	1
Δ	472	473	n	Δέ	15.732	1
.	473	474	u	.	15.732	1
Προοίμιον	662	671	n	Προοίμιον	15.732	1
.	671	672	u	.	15.732	1
ἐν	673	675	r	ἐν	15.732	1
τῷ	676	678	l	ὁ	15.732	1
περὶ	679	683	r	περί	15.732	1
διαίτης	684	691	n	δίαιτα	15.732	1
τὰ	692	694	l	ὁ	15.732	1
μετὰ	695	699	r	μετά	15.732	1
τὸν	772	775	l	ὁ	15.732	2
περὶ	776	780	r	περί	15.732	2
λουτρῶν	781	788	n	λουτρός	15.732	2
λόγον	789	794	n	λόγος	15.732	2
εἰρημένα	795	803	v	ἐρῶμαρ	15.732	2
προσηκόντως	804	815	d	προσηκόντως	15.732	2
ὑπώπτευσαν	816	826	v	ὑποπτεύω	15.732	2
οὐκ	899	902	d	οὐ	15.732	3
ὀλίγοι	903	909	d	ὀλίγος	15.732	3
τῶν	910	913	l	ὁ	15.732	3
ἰατρῶν	914	920	n	ἰατρός	15.732	3
ὡς	921	923	d	ὡς	15.732	3
οὐχ	924	927	d	οὐ	15.732	3
Ἱπποκράτους	928	939	n	Ἱπποκράτης	15.732	3
ὄντα	940	944	n	εἰμί	15.732	3
καὶ	1018	1021	d	καί	15.732	4
γὰρ	1022	1025	d	γάρ	15.732	4
τῇ	1026	1028	d	ὁ	15.732	4
τῆς	1029	1032	l	ὁ	15.732	4
ἑρμηνείας	1033	1042	n	ἑρμηνεία	15.732	4
δυνάμει	1043	1050	n	δύναμις	15.732	4
καὶ	1051	1054	d	καί	15.732	4
τῇ	1055	1057	l	ὁ	15.732	4
τῶν	1058	1061	l	ὁ	15.732	4
θεωρημάτων	1062	1072	n	θεώρημα	15.732	4
ἀκριβείᾳ	1145	1153	n	ἀκρίβεια	15.732	5
λείπεται	1154	1162	v	λείπω	15.732	5
πολὺ	1163	1167	d	πολύς	15.732	5
τῶν	1168	1171	l	ὁ	15.732	5
ἔμπροσθεν	1172	1181	d	ἔμπροσθεν	15.732	5
.	1181	1182	u	.	15.732	5
οὐ	1183	1185	d	οὐ	15.732	5
μὴν	1186	1189	d	μήν	15.732	5
οὐδ	1190	1193	d	οὐδέ	15.732	5
ἀλόγως	1195	1201	d	ἄλογος	15.732	5
ἐκινήθησαν	1274	1284	v	κινέω	15.732	6
οἱ	1285	1287	p	ὁ	15.732	6
νομίσαντες	1288	1298	v	νομίζω	15.732	6
Ἱπποκράτους	1299	1310	n	Ἱπποκράτης	15.732	6
εἶναι	1311	1316	v	εἰμί	15.732	6
καὶ	1317	1320	d	καί	15.732	6
ταῦτα	1321	1326	p	οὗτος	15.732	6
κατὰ	1400	1404	d	κατά	15.732	7
γὰρ	1405	1408	d	γάρ	15.732	7
τὴν	1409	1412	p	ὁ	15.732	7
ἐκείνου	1413	1420	p	ἐκεῖνος	15.732	7
προαίρεσιν	1421	1431	n	προαίρεσις	15.732	7
ἡ	1432	1433	p	ὁ	15.732	7
διάνοια	1434	1441	n	διάνοια	15.732	7
τῶν	1442	1445	p	ὁ	15.732	7
γεγραμμένων	1446	1457	v	γράφω	15.732	7
ἐστὶν	1587	1592	v	εἰμί	15.733	1
ὡς	1594	1596	p	ὡς	15.733	1
ὑπονοῆσαι	1597	1606	v	ὑπονοέω	15.733	1
μαθητὴν	1607	1614	v	μαθητής	15.733	1
αὐτοῦ	1615	1620	p	αὐτός	15.733	1
τινα	1621	1625	p	τις	15.733	1
γεγραφέναι	1626	1636	v	γράφω	15.733	1
.	1636	1637	u	.	15.733	1
πολλὰ	1710	1715	a	πολύς	15.733	2
δὲ	1716	1718	d	δέ	15.733	2
ἐν	1719	1721	d	ἐν	15.733	2
αὐτοῖς	1722	1728	p	αὐτός	15.733	2
καὶ	1729	1732	d	καί	15.733	2
τὴν	1733	1736	l	ὁ	15.733	2
λέξιν	1737	1742	n	λέξις	15.733	2
ἄμεμπτον	1743	1751	a	ἄμεμπτος	15.733	2
ἔχει	1752	1756	v	ἔχω	15.733	2
μετὰ	1829	1833	r	μετά	15.733	3
τῆς	1834	1837	p	ὁ	15.733	3
διανοίας	1838	1846	n	διάνοια	15.733	3
ὡς	1848	1850	d	ὡς	15.733	3
ὑπονοῆσαι	1851	1860	v	ὑπονοέω	15.733	3
πάλιν	1861	1866	d	πάλιν	15.733	3
ὑπ	1867	1869	r	ὑπό	15.733	3
αὐτοῦ	1871	1876	p	αὐτός	15.733	3
τοῦ	1877	1880	p	ὁ	15.733	3
Ἱπποκράτους	1881	1892	n	Ἱπποκράτης	15.733	3
αὐτὰ	1965	1969	p	αὐτός	15.733	4
γεγράφθαι	1970	1979	v	γράφω	15.733	4
παρασκευαζομένου	1981	1997	v	παρασκευάζω	15.733	4
συνθεῖναι	1998	2007	v	συντίθημι	15.733	4
βιβλίον	2080	2087	n	βιβλίον	15.733	5
ὡς	2089	2091	r	ὡς	15.733	5
ὑπέσχετο	2092	2100	v	ὑπίσχομαι	15.733	5
κατὰ	2101	2105	r	κατά	15.733	5
αὐτὸ	2106	2110	a	αὐτός	15.733	5
τὸ	2111	2113	a	ὁ	15.733	5
περὶ	2114	2118	r	περί	15.733	5
διαίτης	2119	2126	n	δίαιτα	15.733	5
ὀξέων	2127	2132	a	ὀξύς	15.733	5
ἐν	2134	2136	r	ἐν	15.733	5
ᾧ	2209	2210	p	ὅς	15.733	6
κατὰ	2211	2215	r	κατά	15.733	6
μέρος	2216	2221	n	μέρος	15.733	6
ἑκάστου	2222	2229	a	ἕκαστος	15.733	6
τῶν	2230	2233	n	ὁ	15.733	6
ὀξέων	2234	2239	a	ὀξύς	15.733	6
νοσημάτων	2240	2249	n	νόσημα	15.733	6
τὴν	2250	2253	l	ὁ	15.733	6
θεραπείαν	2419	2428	n	θεραπείη	15.733	7
διδάξει	2429	2436	v	διδάσκω	15.733	7
.	2436	2437	u	.	15.733	7
καὶ	2438	2441	d	καί	15.733	7
μὲν	2442	2445	d	μέν	15.733	7
δὴ	2446	2448	d	δή	15.733	7
καὶ	2449	2452	d	καί	15.733	7
ἄλλας	2453	2458	a	ἄλλος	15.733	7
ἔστι	2459	2463	v	εἰμί	15.733	7
ῥήσεις	2464	2470	v	ῥῆσις	15.733	7
εὑρεῖν	2471	2477	v	εὑρίσκω	15.733	7
ἐν	2550	2552	d	ἐν	15.733	8
τῷ	2553	2555	d	ὁ	15.733	8
προκειμένῳ	2556	2566	v	πρόκειμαι	15.733	8
βιβλίῳ	2567	2573	v	βιβλίον	15.733	8
φανερῶς	2575	2582	d	φανερός	15.733	8
οὐκ	2583	2586	d	οὐ	15.733	8
οὔσας	2587	2592	v	εἰμί	15.733	8
ἀξίας	2593	2598	a	ἄξιος	15.733	8
Ἱπποκράτους	2599	2610	n	Ἱπποκράτης	15.733	8
ὡς	2684	2686	d	ὡς	15.733	9
ὑπονοῆσαι	2687	2696	v	ὑπονοέω	15.733	9
παρεγγεγράφθαι	2697	2711	v	παρεγγγάφος	15.733	9
τοῖς	2712	2716	a	ὁ	15.733	9
γνησίοις	2717	2725	a	γνήσιος	15.733	9
ὥσπερ	2801	2806	d	ὥσπερ	15.733	10
καὶ	2807	2810	d	καί	15.733	10
κατὰ	2811	2815	d	κατά	15.733	10
τοὺς	2816	2820	a	ὁ	15.733	10
ἀφορισμοὺς	2821	2831	n	ἀφορισμός	15.733	10
ἐφάνησαν	2832	2840	v	φαίνω	15.733	10
ἔνιοι	2841	2846	a	ἔνιοι	15.733	10
τοιοῦτοι	2847	2855	a	τοιοῦτος	15.733	10
πρὸς	2930	2934	d	πρός	15.733	11
τοῖς	2935	2939	l	ὁ	15.733	11
τελευταίοις	2940	2951	a	τελευταῖος	15.733	11
μέρεσι	2952	2958	n	μέρος	15.733	11
τοῦ	2959	2962	l	ὁ	15.733	11
βιβλίου	2963	2970	n	βιβλίον	15.733	11
.	2970	2971	u	.	15.733	11
τῷ	2972	2974	l	ὁ	15.733	11
γὰρ	2975	2978	d	γάρ	15.733	11
ἐν	2979	2981	d	ἐν	15.733	11
μνήμῃ	2982	2987	n	μνήμη	15.733	11
πολλοῖς	3062	3069	a	πολύς	15.733	12
εἶναι	3070	3075	v	εἰμί	15.733	12
τὰ	3076	3078	l	ὁ	15.733	12
πρῶτα	3079	3084	a	πρῶτος	15.733	12
τῶν	3085	3088	l	ὁ	15.733	12
συγγραμμάτων	3089	3101	n	σύγγραμμα	15.733	12
οἱ	3103	3105	p	ὁ	15.733	12
παρεγγράφοντες	3106	3120	v	παρεγγράφω	15.733	12
εἰς	3195	3198	v	εἰς	15.733	13
τὰ	3199	3201	l	ὁ	15.733	13
τελευταῖα	3202	3211	a	τελευταῖος	15.733	13
παρεγγράφουσι	3212	3225	v	παρεγγράφω	15.733	13
τοῦτο	3227	3232	p	οὗτος	15.733	13
γοῦν	3233	3237	d	γοῦς	15.733	13
αὐτὸ	3238	3242	p	αὐτός	15.733	13
καὶ	3317	3320	d	καί	15.733	14
κατὰ	3321	3325	r	κατά	15.733	14
τὸ	3326	3328	l	ὁ	15.733	14
περὶ	3329	3333	r	περί	15.733	14
τῶν	3334	3337	l	ὁ	15.733	14
ἐν	3338	3340	r	ἐν	15.733	14
τῇ	3341	3343	l	ὁ	15.733	14
