orth	charde	charad	cat	lem	pag	linea
ἐς	661	663	a	εἰς	17b.841	15
ὑστέρων	664	671	a	ὕστερος	17b.841	15
ἐκπτώσιας	672	681	v	ἔκπτωσις	17b.841	15
πταρμικὸν	682	691	a	πταρμικός	17b.841	15
ἐπιτιθεὶς	692	701	v	ἐπιτίθημι	17b.841	15
ἐπιλαμβάνειν	702	714	v	ἐπιλαμβάνω	17b.841	15
τοὺς	791	795	l	ὁ	17b.841	16
μυκτῆρας	796	804	n	μυκτήρ	17b.841	16
καὶ	805	808	d	καί	17b.841	16
τὸ	809	811	l	ὁ	17b.841	16
στόμα	812	817	n	στόμα	17b.841	16
.	817	818	u	.	17b.841	16
οὐ	1007	1009	d	οὐ	17b.841	18
περισπῶντας	1010	1021	v	περισπάω	17b.841	18
χρὴ	1022	1025	v	χρή	17b.841	18
τὴν	1026	1029	l	ὁ	17b.841	18
ὑστάτην	1030	1037	a	ὕστερος	17b.841	18
συλλαβὴν	1038	1046	n	συλλαβή	17b.841	18
ἀναγιγνώσκειν	1047	1060	v	ἀναγιγνώσκω	17b.841	18
ὑστερῶν	1137	1144	v	ὑστερέω	17b.841	19
ἀλλὰ	1146	1150	d	ἀλλά	17b.841	19
βαρύνοντας	1151	1161	v	βαρύνω	17b.841	19
ὑστέρων	1162	1169	a	ὕστερος	17b.841	19
.	1169	1170	u	.	17b.841	19
οὐ	1171	1173	d	οὐ	17b.841	19
γὰρ	1174	1177	d	γάρ	17b.841	19
δὴ	1178	1180	d	δή	17b.841	19
αὐτὰς	1181	1186	a	αὐτός	17b.841	19
τὰς	1320	1323	l	ὁ	17b.842	1
ὑστέρας	1324	1331	a	ὕστερος	17b.842	1
ἐκπεσεῖν	1332	1340	v	ἐκπίπτω	17b.842	1
βούλεται	1341	1349	v	βούλομαι	17b.842	1
διὰ	1350	1353	d	διά	17b.842	1
τῆς	1354	1357	l	ὁ	17b.842	1
γινομένης	1358	1367	v	γίγνομαι	17b.842	1
ἐντάσεως	1368	1376	n	ἔντασις	17b.842	1
διὰ	1451	1454	n	διά	17b.842	2
τῶν	1455	1458	l	ὁ	17b.842	2
πταρμικῶν	1459	1468	a	πταρμικός	17b.842	2
φαρμάκων	1469	1477	n	φάρμακον	17b.842	2
ἀλλὰ	1479	1483	d	ἀλλά	17b.842	2
τὰ	1484	1486	l	ὁ	17b.842	2
καλούμενα	1487	1496	v	καλέω	17b.842	2
χόριά	1571	1576	n	χόριον	17b.842	3
τε	1577	1579	d	τε	17b.842	3
καὶ	1580	1583	d	καί	17b.842	3
ὕστερα	1584	1590	a	ὕστερος	17b.842	3
.	1590	1591	u	.	17b.842	3
