orth	charde	charad	cat	lem	pag	linea
ιπποκρατους	386	397	n		17b.561	1
αφορισμοι	398	407	n		17b.561	1
Και	408	411	n	Καῖς	17b.561	1
Γαληνου	421	428	n	Γαλήνιος	17b.561	1
Εις	429	432	n	Εὔλις	17b.561	1
Αυτους	433	439	n	Ἁτός	17b.561	1
Υπομνηματα	449	459	n	Πυδνήστρα	17b.561	1
.	459	460	u	.	17b.561	1
Προοίμιον	756	765	n	Προοίμιον	17b.561	1
Γαληνοῦ	766	773	n	Γαληνός	17b.561	1
.	773	774	u	.	17b.561	1
ἐν	775	777	r	ἐν	17b.561	1
τῷ	778	780	l	ὁ	17b.561	1
τρίτῳ	781	786	a	τρίτος	17b.561	1
τῶν	861	864	l	ὁ	17b.561	2
εἰς	865	868	r	εἰς	17b.561	2
τοὺς	869	873	l	ὁ	17b.561	2
ἀφορισμοὺς	874	884	n	ὀφορισμός	17b.561	2
ὑπομνημάτων	885	896	n	ὑπόμνημα	17b.561	2
τῷδε	897	901	p	ὅδε	17b.561	2
περὶ	902	906	r	περί	17b.561	2
τῶν	907	910	l	ὁ	17b.561	2
κατὰ	911	915	d	κατά	17b.561	2
τὰς	990	993	l	ὁ	17b.561	3
ὥρας	994	998	n	ὥρα	17b.561	3
τε	999	1001	d	τε	17b.561	3
καὶ	1002	1005	c	καί	17b.561	3
ἡλικίας	1006	1013	n	ἡλικία	17b.561	3
ἱπποκράτει	1014	1024	v	̔Ιπποκράτης	17b.561	3
γεγραμμένων	1025	1036	v	γράφω	17b.561	3
ἐξηγησόμεθα	1037	1048	v	ἐξηγέομαι	17b.561	3
.	1048	1049	u	.	17b.561	3
μάλιστα	1124	1131	d	μάλιστα	17b.561	4
μὲν	1132	1135	d	μέν	17b.561	4
οὖν	1136	1139	d	οὖν	17b.561	4
ὅσον	1140	1144	d	ὅσος	17b.561	4
ἐν	1145	1147	d	ἐν	17b.561	4
αὐτοῖς	1148	1154	p	αὐτός	17b.561	4
ἀσαφές	1155	1161	a	ἀσαφής	17b.561	4
ἐστι	1327	1331	v	εἰμί	17b.561	5
σαφηνίζοντες	1332	1344	v	σαφηνίζω	17b.561	5
ἔργον	1346	1351	n	ἔργον	17b.561	5
γὰρ	1352	1355	d	γάρ	17b.561	5
τοῦτο	1356	1361	p	οὗτος	17b.561	5
ἴδιον	1362	1367	a	ἴδιος	17b.561	5
ἐξηγήσεως	1368	1377	n	ἐξήγησις	17b.561	5
οὐ	1379	1381	d	οὐ	17b.561	5
μὴν	1456	1459	d	μήν	17b.561	6
ἀλλὰ	1460	1464	d	ἀλλά	17b.561	6
καὶ	1465	1468	d	καί	17b.561	6
τὴν	1469	1472	d	ὁ	17b.561	6
ἀπόδειξιν	1473	1482	n	ἀπόδειξις	17b.561	6
ἑκάστου	1483	1490	a	ἕκαστος	17b.561	6
τῶν	1491	1494	l	ὁ	17b.561	6
ὀρθῶς	1495	1500	d	ὀρθός	17b.561	6
εἰρημένων	1501	1510	v	ἐρῶμαι	17b.561	6
προστιθέντες	1585	1597	v	προστίθημι	17b.561	7
ἐπειδὴ	1599	1605	d	ἐπεί	17b.561	7
καὶ	1606	1609	d	καί	17b.561	7
τοῦτ	1610	1614	p	οὗτος	17b.561	7
ἔστιν	1616	1621	v	εἰμί	17b.561	7
ἔθος	1622	1626	n	ἔθος	17b.561	7
ἐν	1627	1629	d	ἐν	17b.561	7
τοῖς	1630	1634	l	ὁ	17b.561	7
ὑπομνήμασιν	1635	1646	n	ὑπόμνημα	17b.561	7
γίνεσθαι	1780	1788	v	γίγνομαι	17b.562	1
.	1788	1789	u	.	17b.562	1
θαυμάζω	1790	1797	v	θαυμάζω	17b.562	1
δὲ	1798	1800	d	δέ	17b.562	1
κἀνταῦθα	1801	1809	d	ἐνταῦθα	17b.562	1
τὴν	1810	1813	l	ὁ	17b.562	1
ἀνωμαλίαν	1814	1823	n	ἀνωμαλία	17b.562	1
τοῦ	1824	1827	l	ὁ	17b.562	1
Λύκου	1902	1907	n	Λύκος	17b.562	2
γράφοντος	1908	1917	v	γράφω	17b.562	2
μὲν	1918	1921	d	μέν	17b.562	2
ὥς	1923	1925	d	ὡς	17b.562	2
φησιν	1926	1931	v	φημί	17b.562	2
ἐξηγήσεις	1933	1942	n	ἐξήγησις	17b.562	2
Κοΐντου	1943	1950	n	Κόϊντος	17b.562	2
τοῦ	1951	1954	n	ὁ	17b.562	2
διδασκάλου	1955	1965	n	διδάσκαλος	17b.562	2
μηδενὶ	2041	2047	n	μηδείς	17b.562	3
δὲ	2048	2050	d	δέ	17b.562	3
τῶν	2051	2054	l	ὁ	17b.562	3
κατὰ	2055	2059	n	κατά	17b.562	3
τὰς	2060	2063	l	ὁ	17b.562	3
ὥρας	2064	2068	n	ὥρα	17b.562	3
καὶ	2069	2072	d	καί	17b.562	3
ἡλικίας	2073	2080	n	ἡλικία	17b.562	3
εἰρημένων	2081	2090	v	ἐρῶμαι	17b.562	3
προσθέντος	2165	2175	v	προστίθημι	17b.562	4
πίστιν	2176	2182	n	πίστις	17b.562	4
ἀποδεικτικὴν	2183	2195	a	ἀποδεικτικός	17b.562	4
ἀλλ	2197	2200	a	ἀλλά	17b.562	4
εἰς	2202	2205	v	εἰμίς	17b.562	4
ἐμπειρίαν	2206	2215	n	ἐμπειρία	17b.562	4
καὶ	2290	2293	d	καί	17b.562	5
τήρησιν	2294	2301	n	τήρησις	17b.562	5
ἀναπέμψαντος	2302	2314	v	ἀναπέμπω	17b.562	5
ἅπαντα	2315	2321	a	ἅπας	17b.562	5
καίτοι	2323	2329	d	καίτοι	17b.562	5
γ	2330	2331	d	γέ	17b.562	5
ἄλλους	2333	2339	a	ἄλλος	17b.562	5
πολλοὺς	2340	2347	a	πολύς	17b.562	5
ἀφορισμοὺς	2422	2432	n	ἀφορισμός	17b.562	6
ἐξηγούμενος	2433	2444	v	ἐξηγέομαι	17b.562	6
αὐτὸς	2445	2450	a	αὐτός	17b.562	6
ἐπισκέπτεται	2451	2463	v	ἐπισκέπτομαι	17b.562	6
λογικῶς	2464	2471	d	λογικός	17b.562	6
ὑπὲρ	2546	2550	d	ὑπέρ	17b.562	7
τῆς	2551	2554	a	ὁ	17b.562	7
ἐν	2555	2557	d	ἐν	17b.562	7
αὐτοῖς	2558	2564	p	αὐτός	17b.562	7
ἀληθείας	2565	2573	n	ἀλήθεια	17b.562	7
οὐκ	2575	2578	d	οὐ	17b.562	7
ἀρκούμενος	2579	2589	v	ἀρκέω	17b.562	7
μόνῃ	2590	2594	d	μόνος	17b.562	7
τῇ	2595	2597	d	ὁ	17b.562	7
πείρᾳ	2598	2603	n	πεῖρα	17b.562	7
.	2603	2604	u	.	17b.562	7
ὅτι	2679	2682	c	ὅτι	17b.562	8
δ	2683	2684	c	δέ	17b.562	8
οὐ	2686	2688	d	οὐ	17b.562	8
δυνατὸν	2689	2696	a	δυνατός	17b.562	8
ἐστι	2697	2701	v	εἰμί	17b.562	8
μόνῃ	2702	2706	a	μόνος	17b.562	8
τῇ	2707	2709	p	ὁ	17b.562	8
πείρᾳ	2710	2715	a	πεῖρα	17b.562	8
τοιαύτην	2716	2724	a	τοιοῦτος	17b.562	8
ἀθροῖσαι	2725	2733	v	ἀθροίζω	17b.562	8
θεωρίαν	2808	2815	a	θεωρία	17b.562	9
Ἱπποκράτης	2816	2826	n	Ἱπποκράτης	17b.562	9
τε	2827	2829	d	τε	17b.562	9
αὐτὸς	2830	2835	p	αὐτός	17b.562	9
ἐνδείκνυται	2836	2847	v	ἐνδείκνυμι	17b.562	9
τοῦτο	2848	2853	p	οὗτος	17b.562	9
καὶ	2854	2857	d	καί	17b.562	9
προδόντος	2858	2867	v	προδίδωμι	17b.562	9
ἐπιδειχθήσεται	2944	2958	v	ἐπιδείκνυμι	17b.562	10
τοῦ	2959	2962	l	ὁ	17b.562	10
λόγου	2963	2968	n	λόγος	17b.562	10
.	2968	2969	u	.	17b.562	10
