orth	charde	charad	cat	lem	pag	linea
Γαληνου	390	397	n	Γαλήνιος	15.174	1
Εις	398	401	n	Εὔλυ	15.174	1
το	402	404	n	ὁ	15.174	1
Περι	405	409	n	Πέλις	15.174	1
Διαιτης	410	417	n	Δί	15.174	1
Υγιεινης	427	435	n	Φανίν]	15.174	1
των	436	439	n	[κὼν	15.174	1
Ιδιωτων	440	447	n	Ἵρως	15.174	1
ιπποκρατους	448	459	n		15.174	1
η	469	470	n	†	15.174	1
Πολυβου	471	478	n	Πολύβους	15.174	1
Υπομνημα	479	487	n	Πούμλη	15.174	1
.	487	488	u	.	15.174	1
Προοίμιον	583	592	n	Προοίμιον	15.174	1
Γαλήνου	593	600	n	Γαλήνη	15.174	1
.	600	601	u	.	15.174	1
ἕν	602	604	n	ἕννυμι	15.174	1
τοῦτό	605	610	p	οὗτος	15.174	1
ἐστι	611	615	v	εἰμί	15.174	1
βιβλίον	688	695	n	βιβλίον	15.174	2
ἰδίαν	696	701	a	ἴδιος	15.174	2
ἐπαγγελίαν	702	712	n	ἐπαγγελία	15.174	2
ἔχον	713	717	v	ἔχω	15.174	2
ὥσπερ	719	724	d	ὥσπερ	15.174	2
τὸ	725	727	n	ὁ	15.174	2
πρῶτον	728	734	a	πρῶτος	15.174	2
μέρος	735	740	n	μέρος	15.174	2
ὅλου	741	745	a	ὅλος	15.174	2
τοῦ	818	821	a	ὁ	15.174	3
προκειμένου	822	833	v	πρόκειμαι	15.174	3
βιβλίου	834	841	n	βιβλίον	15.174	3
καθ	843	846	r	κατά	15.174	3
ὃ	848	849	p	ὅς	15.174	3
περὶ	850	854	n	περί	15.174	3
φύσιος	855	861	n	φύσις	15.174	3
ἀνθρώπου	862	870	n	ἄνθρωπος	15.174	3
διαλέγεται	943	953	v	διαλέγω	15.174	4
.	953	954	u	.	15.174	4
συντετέλεσται	955	968	v	συντελέω	15.174	4
γὰρ	969	972	d	γάρ	15.174	4
ἐν	973	975	d	ἐν	15.174	4
ἐκείνῳ	976	982	p	ἐκεῖνος	15.174	4
τὸ	983	985	p	ὁ	15.174	4
ἐπαγγελθὲν	986	996	v	ἐπαγγέλλω	15.174	4
οὐδεμιᾶς	998	1006	p	οὐδείς	15.174	4
ἔτι	1079	1082	d	ἔτι	15.174	5
προφάσεως	1083	1092	n	πρόφασις	15.174	5
δεόμενον	1093	1101	v	δέομαι	15.174	5
.	1101	1102	u	.	15.174	5
ἐν	1103	1105	r	ἐν	15.174	5
τούτῳ	1106	1111	p	οὗτος	15.174	5
δὲ	1112	1114	d	δέ	15.174	5
πάλιν	1115	1120	d	πάλιν	15.174	5
ἃ	1121	1122	p	ὅς	15.174	5
προὔθετο	1123	1131	v	προθέω	15.174	5
διδάσκει	1204	1212	v	διδάσκω	15.174	6
δι	1213	1215	a	διά	15.174	6
ὅλου	1217	1221	a	ὅλος	15.174	6
τοῦ	1222	1225	p	ὁ	15.174	6
βιβλίου	1226	1233	a	βιβλίον	15.174	6
καὶ	1234	1237	d	καί	15.174	6
διὰ	1238	1241	r	διά	15.174	6
τοῦτο	1242	1247	p	οὗτος	15.174	6
τῶν	1248	1251	p	ὁ	15.174	6
μεταξὺ	1381	1387	a	μεταξύ	15.175	1
τῶν	1388	1391	l	ὁ	15.175	1
δύο	1392	1395	a	δύο	15.175	1
βιβλίων	1396	1403	a	βιβλίον	15.175	1
τούτων	1404	1410	p	οὗτος	15.175	1
ἐξαιρεθέντων	1411	1423	v	ἐξαιρέω	15.175	1
προσηκούσης	1425	1436	v	προσήκω	15.175	1
ἐπιγραφῆς	1509	1518	a	ἐπιγραφή	15.175	2
ἰδίας	1519	1524	a	ἴδιος	15.175	2
ἔτυχε	1525	1530	v	τυγχάνω	15.175	2
τὸ	1531	1533	p	ὁ	15.175	2
σύμπαν	1534	1540	a	σύμπας	15.175	2
ἣν	1542	1544	p	ὅς	15.175	2
ἐπέγραψάν	1545	1554	v	ἐπιγράφω	15.175	2
τινες	1555	1560	p	τις	15.175	2
αὐτῷ	1561	1565	p	αὐτός	15.175	2
περὶ	1638	1642	n	περί	15.175	3
φύσιος	1643	1649	n	φύσις	15.175	3
ἀνθρώπου	1650	1658	n	ἄνθρωπος	15.175	3
καὶ	1659	1662	d	καί	15.175	3
διαίτης	1663	1670	n	δίαιτα	15.175	3
.	1670	1671	u	.	15.175	3
ὥσπερ	1672	1677	d	ὥσπερ	15.175	3
δὲ	1678	1680	d	δέ	15.175	3
ἄμεμπτον	1681	1689	a	ἄμεμπτος	15.175	3
μέν	1762	1765	d	μέν	15.175	4
ἐστι	1766	1770	v	εἰμί	15.175	4
πάντη	1771	1776	d	πάντῃ	15.175	4
