orth	charde	charad	cat	lem	pag	linea
ὥσπερ	647	652	p	ὥσπερ	15.92	13
γὰρ	653	656	d	γάρ	15.92	13
ὁ	657	658	l	ὁ	15.92	13
ἐνιαυτὸς	659	667	n	ἐνιαυτός	15.92	13
μετέχει	668	675	n	μετέχω	15.92	13
μὲν	676	679	d	μέν	15.92	13
πᾶς	680	683	a	πᾶς	15.92	13
πάντων	684	690	a	πᾶς	15.92	13
καὶ	691	694	d	καί	15.92	13
τῶν	695	698	l	ὁ	15.92	13
θερμῶν	771	777	a	θερμός	15.92	14
καὶ	778	781	d	καί	15.92	14
τῶν	782	785	l	ὁ	15.92	14
ψυχρῶν	786	792	a	ψυχρός	15.92	14
καὶ	793	796	d	καί	15.92	14
τῶν	797	800	l	ὁ	15.92	14
ξηρῶν	801	806	a	ξηρός	15.92	14
καὶ	807	810	d	καί	15.92	14
τῶν	811	814	l	ὁ	15.92	14
ὑγρῶν	815	820	a	ὑγρός	15.92	14
.	820	821	u	.	15.92	14
οὐδὲ	894	898	d	οὐδέ	15.92	15
γὰρ	899	902	d	γάρ	15.92	15
ἂν	903	905	d	ἄν1	15.92	15
μείνειε	906	913	v	μένω	15.92	15
τουτέων	914	921	p	οὗτος	15.92	15
οὐδὲν	922	927	p	οὐδείς	15.92	15
οὐδένα	928	934	p	οὐδείς	15.92	15
χρόνον	935	941	a	χρόνος	15.92	15
ἄνευ	942	946	a	ἄνευ	15.92	15
πάντων	1019	1025	a	πᾶς	15.92	16
τῶν	1026	1029	p	ὁ	15.92	16
ἐνεόντων	1030	1038	a	ἐνέω	15.92	16
ἐν	1039	1041	d	ἐν	15.92	16
τῷδε	1042	1046	p	ὅδε	15.92	16
τῷ	1047	1049	p	ὁ	15.92	16
κόσμῳ	1050	1055	a	κόσμος	15.92	16
ἀλλ	1057	1060	a	ἀλλά	15.92	16
εἰ	1062	1064	a	εἰ	15.92	16
ἕν	1065	1067	a	εἷς	15.92	16
τι	1068	1070	p	τις	15.92	16
ἐκλίποι	1143	1150	v	ἐκλείπω	15.92	17
πάντα	1152	1157	a	πᾶς	15.92	17
ἂν	1158	1160	d	ἄν1	15.92	17
ἀφανισθείη	1161	1171	v	ἀφανίζω	15.92	17
.	1171	1172	u	.	15.92	17
