orth	charde	charad	cat	lem	pag	linea
ιπποκρατους	376	387	n		15.1	1
Περι	388	392	n	Πέλνευς	15.1	1
Φυσιος	393	399	n	Φύπυς	15.1	1
Ανθρωπου	400	408	n	Ἄλλων	15.1	1
Βιβλιον	418	425	n	Βιβλίς	15.1	1
Πρωτον	426	432	n	ΠΡωτός	15.1	1
Και	433	436	n	Καῖς	15.1	1
Γαληνου	446	453	n	Γαλήνιος	15.1	1
Εισαυτο	454	461	n	Ἔλαυψ	15.1	1
Υπομνημα	462	470	n	Πυδνή	15.1	1
.	470	471	u	.	15.1	1
Προοίμιον	757	766	n	Προοίμιον	15.1	1
Γαλήνου	767	774	n	Γαλήνη	15.1	1
.	774	775	u	.	15.1	1
Περὶ	776	780	n	Περί	15.1	1
τῶν	781	784	l	ὁ	15.1	1
καθ	853	856	r	κατά	15.1	2
Ἱπποκράτην	858	868	n	Ἱπποκράτης	15.1	2
στοιχείων	869	878	n	στοιχεῖον	15.1	2
πάλαι	879	884	n	πάλαι	15.1	2
ποθ	885	888	n	ποτθός	15.1	2
ὑπόμνημα	890	898	n	ὑπόμνημα	15.1	2
τῶν	899	902	n	ὁ	15.1	2
ἑταίρων	971	978	n	ἑταῖρος	15.1	3
τινὶ	979	983	a	τις	15.1	3
πρὸς	984	988	n	πρός	15.1	3
ἀποδημίαν	989	998	n	ἀποδημία	15.1	3
στελλομένῳ	999	1009	v	στέλλω	15.1	3
γράψας	1010	1016	v	γράφω	15.1	3
ἐπιδέδωκα	1017	1026	v	ἐπιδίδωμι	15.1	3
τῆς	1096	1099	p	ὁ	15.1	4
ἐκείνου	1100	1107	a	ἐκεῖνος	15.1	4
στοχαζόμενος	1108	1120	v	στοχάζομαι	15.1	4
ἕξεως	1121	1126	v	ἕξις	15.1	4
ἅπερ	1128	1132	p	ὅς	15.1	4
οὖν	1133	1136	d	οὖν	15.1	4
ᾔδειν	1137	1142	v	οἶδα	15.1	4
αὐτὸν	1211	1216	p	αὐτός	15.1	5
ἀκριβῶς	1217	1224	d	ἀκριβής	15.1	5
ἐπιστάμενος	1225	1236	v	ἐπίσταμαι	15.1	5
οὔτ	1238	1241	d	οὔτε	15.1	5
ἀπέδειξα	1243	1251	v	ἀποδείκνυμι	15.1	5
κατὰ	1252	1256	d	κατά	15.1	5
τὴν	1257	1260	l	ὁ	15.1	5
ἀρχὴν	1329	1334	n	ἀρχή	15.1	6
τοῦ	1335	1338	p	ὁ	15.1	6
συγγράμματος	1339	1351	n	σύγγραμμα	15.1	6
οὔτ	1352	1355	d	οὔτε	15.1	6
ἀνέμνησα	1357	1365	v	ἀναμιμνήσκω	15.1	6
καί	1366	1369	d	καί	15.1	6
περ	1370	1373	d	πέρ	15.1	6
εἰωθὼς	1374	1380	v	ἔθω	15.1	6
οὕτω	1502	1506	d	οὕτως	15.2	1
πράττειν	1507	1515	v	πράσσω	15.2	1
ὅταν	1517	1521	d	ὅταν	15.2	1
κοινὸς	1522	1528	a	κοινός	15.2	1
ὁ	1529	1530	p	ὁ	15.2	1
λόγος	1531	1536	a	λόγος	15.2	1
ἅπασι	1537	1542	a	ἅπας	15.2	1
τοῖς	1543	1547	p	ὁ	15.2	1
ἀναγνωσομένοις	1548	1562	v	ἀναγιγνώσκω	15.2	1
αὐτὸν	1631	1636	p	αὐτός	15.2	2
ἔσεσθαι	1637	1644	v	εἰμί	15.2	2
μέλλοι	1645	1651	v	μέλλω	15.2	2
.	1651	1652	u	.	15.2	2
φθάσαντος	1653	1662	v	φθάνω	15.2	2
δ	1663	1664	v	δέ	15.2	2
οὐκ	1666	1669	d	οὐ	15.2	2
οἶδ	1670	1673	p	οἶδα	15.2	2
ὅπως	1675	1679	d	ὅπως	15.2	2
εἰς	1748	1751	v	εἰς	15.2	3
πολλοὺς	1752	1759	a	πολύς	15.2	3
ἐκπεσεῖν	1760	1768	v	ἐκπίπτω	15.2	3
τοῦ	1769	1772	p	ὁ	15.2	3
συγγράμματος	1773	1785	n	σύγγραμμα	15.2	3
οὐκέθ	1787	1792	d	οὐκέτι	15.2	3
ἕτερον	1794	1800	a	ἕτερος	15.2	3
ἐπ	1801	1803	d	ἐπί	15.2	3
αὐτῷ	1873	1877	p	αὐτός	15.2	4
ποιεῖν	1878	1884	v	ποιέω	15.2	4
ἔδοξέ	1885	1890	v	δοκέω	15.2	4
μοι	1891	1894	p	ἐγώ	15.2	4
καὶ	1896	1899	d	καί	15.2	4
τὴν	1900	1903	l	ὁ	15.2	4
ἐξήγησιν	1904	1912	n	ἐξήγησις	15.2	4
τοῦ	1913	1916	l	ὁ	15.2	4
περὶ	1917	1921	n	περί	15.2	4
φύσιος	1922	1928	n	φύσις	15.2	4
ἀνθρώπου	1997	2005	n	ἄνθρωπος	15.2	5
βιβλίου	2006	2013	n	βιβλίον	15.2	5
διὰ	2014	2017	n	διά	15.2	5
τοῦτ	2018	2022	p	οὗτος	15.2	5
ἀνεβαλλόμην	2024	2035	v	ἀναβάλλω	15.2	5
ὅτι	2037	2040	p	ὅτι	15.2	5
τὰ	2041	2043	p	ὁ	15.2	5
συνέχοντα	2044	2053	v	συνόχωκα	15.2	5
πάντα	2122	2127	a	πᾶς	15.2	6
διὰ	2128	2131	r	διά	15.2	6
τοῦ	2132	2135	p	ὁ	15.2	6
προεκδοθέντος	2136	2149	v	προεκδίδωμι	15.2	6
