orth	charde	charad	cat	lem	pag	linea
Αὔξεται	550	557	n	Αὔχομαι	15.81	2
δὲ	558	560	d	δέ	15.81	2
ἐν	561	563	d	ἐν	15.81	2
τῷ	564	566	l	ὁ	15.81	2
ἀνθρώπῳ	567	574	n	ἄνθρωπος	15.81	2
τὸ	575	577	l	ὁ	15.81	2
μὲν	578	581	d	μέν	15.81	2
φλέγμα	582	588	n	φλέγμα	15.81	2
τοῦ	589	592	l	ὁ	15.81	2
χειμῶνος	593	601	n	χειμών	15.81	2
.	601	602	u	.	15.81	2
τοῦτο	673	678	p	οὗτος	15.81	3
γὰρ	679	682	d	γάρ	15.81	3
τῷ	683	685	l	ὁ	15.81	3
χειμῶνι	686	693	n	χειμών	15.81	3
κατὰ	694	698	r	κατά	15.81	3
φύσιν	699	704	n	φύσις	15.81	3
μάλιστα	705	712	d	μάλιστα	15.81	3
τῶν	713	716	l	ὁ	15.81	3
ἐν	717	719	d	ἐν	15.81	3
τῷ	720	722	l	ὁ	15.81	3
σώματι	793	799	n	σῶμα	15.81	4
ἐνεόντων	800	808	v	ἐνέω	15.81	4
ψυχρότατον	810	820	a	ψυχρός	15.81	4
γάρ	821	824	d	γάρ	15.81	4
ἐστι	825	829	v	εἰμί	15.81	4
.	829	830	u	.	15.81	4
τεκμήριον	831	840	n	τεκμήριον	15.81	4
δὲ	841	843	d	δέ	15.81	4
τουτέου	914	921	a	οὗτος	15.81	5
ὅτι	923	926	d	ὅτι	15.81	5
τὸ	927	929	l	ὁ	15.81	5
μὲν	930	933	d	μέν	15.81	5
φλέγμα	934	940	n	φλέγμα	15.81	5
ψυχρότατον	941	951	a	ψυχρός	15.81	5
.	951	952	u	.	15.81	5
εἰ	953	955	c	εἰ	15.81	5
ἐθέλεις	956	963	v	ἐθέλω	15.81	5
ψαῦσαι	964	970	v	ψαύω	15.81	5
φλέγματος	1041	1050	n	φλέγμα	15.81	6
καὶ	1051	1054	c	καί	15.81	6
χολῆς	1055	1060	n	χολή	15.81	6
καὶ	1061	1064	c	καί	15.81	6
αἵματος	1065	1072	n	αἷμα	15.81	6
τὸ	1074	1076	n	ὁ	15.81	6
φλέγμα	1077	1083	n	φλέγμα	15.81	6
εὑρήσεις	1084	1092	v	εὑρίσκω	15.81	6
ψυχρότατον	1163	1173	a	ψυχρός	15.81	7
ἐόν	1174	1177	v	εἰμί	15.81	7
καίτοι	1179	1185	d	καίτοι	15.81	7
γλισχρότατόν	1186	1198	a	γλίσχρος	15.81	7
ἐστι	1199	1203	v	εἰμί	15.81	7
καὶ	1204	1207	d	καί	15.81	7
βίῃ	1208	1211	n	βία	15.81	7
μάλιστα	1212	1219	d	μάλιστα	15.81	7
ἄγεται	1290	1296	v	ἄγω	15.81	8
μετὰ	1297	1301	d	μετά	15.81	8
χολὴν	1302	1307	n	χολή	15.81	8
μέλαιναν	1308	1316	a	μέλας	15.81	8
.	1316	1317	u	.	15.81	8
ὁκόσα	1318	1323	a	ὁπόσος	15.81	8
δὲ	1324	1326	d	δέ	15.81	8
βίῃ	1327	1330	n	βία	15.81	8
ἄγεται	1331	1337	v	ἄγω	15.81	8
θερμότερα	1409	1418	a	θερμός	15.81	9
γίνεται	1419	1426	v	γίγνομαι	15.81	9
ἀναγκαζόμενα	1427	1439	v	ἀναγκάζω	15.81	9
ὑπὸ	1440	1443	r	ὑπό	15.81	9
τῆς	1444	1447	l	ὁ	15.81	9
βίης	1448	1452	n	βία	15.81	9
.	1452	1453	u	.	15.81	9
ἀλλὰ	1454	1458	d	ἀλλά	15.81	9
ὅμως	1531	1535	d	ὅμως	15.81	10
καὶ	1536	1539	d	καί	15.81	10
πρὸς	1540	1544	d	πρός	15.81	10
ταῦτα	1545	1550	p	οὗτος	15.81	10
πάντα	1551	1556	a	πᾶς	15.81	10
ψυχρότατον	1557	1567	a	ψυχρός	15.81	10
ἐὸν	1568	1571	v	εἰμί	15.81	10
τὸ	1572	1574	p	ὁ	15.81	10
φλέγμα	1575	1581	a	φλέγμα	15.81	10
φαίνεται	1654	1662	a	φαίνω	15.81	11
ὑπὸ	1663	1666	p	ὑπό	15.81	11
τῆς	1667	1670	p	ὁ	15.81	11
φύσιος	1671	1677	a	φύσις	15.81	11
τῆς	1769	1772	l	ὁ	15.81	11
ἑωυτοῦ	1773	1779	p	ἑαυτοῦ	15.81	11
.	1779	1780	u	.	15.81	11
ὅτι	1781	1784	c	ὅτι	15.81	11
δὲ	1785	1787	d	δέ	15.81	11
ὁ	1788	1789	l	ὁ	15.81	11
χειμὼν	1862	1868	n	χειμών	15.81	12
πληροῖ	1869	1875	v	πληρόω	15.81	12
τὸ	1876	1878	l	ὁ	15.81	12
σῶμα	1879	1883	n	σῶμα	15.81	12
φλέγματος	1884	1893	n	φλέγμα	15.81	12
γνοίης	1895	1901	v	γιγνώσκω	15.81	12
ἂν	1902	1904	d	ἄν1	15.81	12
τοῖσδε	1905	1911	p	ὅδε	15.81	12
.	1911	1912	u	.	15.81	12
οἱ	1913	1915	l	ὁ	15.81	12
ἄνθρωποι	1988	1996	n	ἄνθρωπος	15.81	13
πτύουσί	1997	2004	v	πτύω	15.81	13
τε	2005	2007	d	τε	15.81	13
καὶ	2008	2011	d	καί	15.81	13
ἐκμύσσονται	2012	2023	v	ἐκμύω	15.81	13
φλεγματωδέστατον	2024	2040	a	φλεγματός	15.81	13
τοῦ	2113	2116	p	ὁ	15.81	14
χειμῶνος	2117	2125	n	χειμών	15.81	14
καὶ	2127	2130	d	καί	15.81	14
τὰ	2131	2133	p	ὁ	15.81	14
οἰδήματα	2134	2142	n	οἴδημα	15.81	14
αὐτοῖς	2143	2149	p	αὐτός	15.81	14
λευκότατα	2150	2159	a	λευκός	15.81	14
γίνεται	2160	2167	v	γίγνομαι	15.81	14
μάλιστα	2240	2247	d	μάλιστα	15.81	15
κατὰ	2248	2252	d	κατά	15.81	15
ταύτην	2253	2259	a	οὗτος	15.81	15
τὴν	2260	2263	l	ὁ	15.81	15
ὥρην	2264	2268	n	ὥρα	15.81	15
καὶ	2269	2272	d	καί	15.81	15
τὰ	2273	2275	l	ὁ	15.81	15
ἄλλα	2276	2280	a	ἄλλος	15.81	15
νοσήματα	2281	2289	a	νόσημα	15.81	15
φλεγματώδεα	2362	2373	a	φλεγματώδης	15.81	16
.	2373	2374	u	.	15.81	16
Σαφὴς	2648	2653	n	Σαφή	15.81	18
ἡ	2654	2655	l	ὁ	15.81	18
ῥῆσίς	2656	2661	n	ῥῆσις	15.81	18
ἐστι	2662	2666	v	εἰμί	15.81	18
καὶ	2667	2670	-	καί	15.81	18
προσέχοντος	2671	2682	v	προσέχω	15.81	18
δεομένη	2683	2690	v	δέομαι	15.81	18
τοῦ	2888	2891	l	ὁ	15.82	2
ἀναγινώσκοντος	2892	2906	v	ἀναγιγνώσκω	15.82	2
οὐκ	2908	2911	d	οὐ	15.82	2
ἐξηγητοῦ	2912	2920	v	ἐξηγητός	15.82	2
σαφηνίζοντος	2921	2933	v	σαφηνίζω	15.82	2
αὐτήν	2934	2939	p	αὐτός	15.82	2
.	2939	2940	u	.	15.82	2
τὸ	2941	2943	l	ὁ	15.82	2
δ	3014	3015	p	δέ	15.82	3
ἐπὶ	3017	3020	r	ἐπί	15.82	3
τῇ	3021	3023	l	ὁ	15.82	3
τελευτῇ	3024	3031	n	τελευτή	15.82	3
γεγραμμένον	3032	3043	v	γράφω	15.82	3
καὶ	3045	3048	d	καί	15.82	3
τὰ	3049	3051	l	ὁ	15.82	3
ἄλλα	3052	3056	p	ἄλλος	15.82	3
νοσήματα	3057	3065	n	νόσημα	15.82	3
φλεγματώδεα	3066	3077	a	φλεγματώδης	15.82	3
κατὰ	3149	3153	d	κατά	15.82	4
μὲν	3154	3157	d	μέν	15.82	4
οὖν	3158	3161	d	οὖν	15.82	4
τὴν	3162	3165	l	ὁ	15.82	4
τοῦ	3166	3169	l	ὁ	15.82	4
αὐτοῦ	3170	3175	p	αὐτός	15.82	4
γραφὴν	3176	3182	n	γραφή	15.82	4
ὁ	3183	3184	l	ὁ	15.82	4
νοῦς	3185	3189	n	νόος	15.82	4
ἔσται	3260	3265	v	εἰμί	15.82	5
τῆς	3266	3269	l	ὁ	15.82	5
λέξεως	3270	3276	n	λέξις	15.82	5
τοιοῦτος	3277	3285	p	τοιοῦτος	15.82	5
.	3285	3286	u	.	15.82	5
τὰ	3287	3289	l	ὁ	15.82	5
οἰδήματα	3290	3298	n	οἴδημα	15.82	5
λευκὰ	3299	3304	a	λευκός	15.82	5
γίγνεται	3305	3313	v	γίγνομαι	15.82	5
κατὰ	3384	3388	n	κατά	15.82	6
τὸν	3389	3392	l	ὁ	15.82	6
χειμῶνα	3393	3400	n	χειμών	15.82	6
καὶ	3402	3405	d	καί	15.82	6
τὰ	3406	3408	l	ὁ	15.82	6
ἄλλα	3409	3413	a	ἄλλος	15.82	6
