orth	charde	charad	cat	lem	pag	linea
Περὶ	637	641	n	Περί	19.306	14
ὁράσεως	642	649	n	ὅρασις	19.306	14
καὶ	650	653	d	καί	19.306	14
πῶς	654	657	d	πῶς	19.306	14
ὁρῶμεν	658	664	v	ὁράω	19.306	14
.	664	665	u	.	19.306	14
.	766	767	u	.	19.306	15
Δημόκριτος	768	778	n	Δημόκριτος	19.306	15
καὶ	779	782	d	καί	19.306	15
Ἐπίκουρος	783	792	n	Ἐπίκουρος	19.306	15
κατ	793	796	n	κατά	19.306	15
εἰδώλων	798	805	n	εἴδωλον	19.306	15
εἴσκρισιν	806	815	n	εἴσκρισις	19.306	15
οἴονται	816	823	v	οἴομαι	19.306	15
τὸ	902	904	n	ὁ	19.306	16
ὁρῆν	905	909	v	ὁράω	19.306	16
συμβαίνειν	910	920	v	συμβαίνω	19.306	16
ἕτεροι	923	929	a	ἕτερος	19.306	16
κατ	930	933	r	κατά	19.306	16
ἀκτίνων	935	942	v	ἀκτίνω	19.306	16
ἔκχυσιν	943	950	n	ἔκχυσις	19.306	16
μετὰ	951	955	r	μετά	19.306	16
τῆς	1089	1092	n	ὁ	19.307	1
πρὸς	1093	1097	r	πρός	19.307	1
τό	1098	1100	l	ὁ	19.307	1
ὑποκείμενον	1101	1112	v	ὑπόκειμαι	19.307	1
ενστασιν	1113	1121	n	ἐνστάσις	19.307	1
παλιν	1122	1127	n	παλίς	19.307	1
ὑποστραφείσης	1128	1141	v	ὑποστρέφω	19.307	1
τῆς	1142	1145	l	ὁ	19.307	1
ὄψεως	1222	1227	n	ὄψις	19.307	2
.	1227	1228	u	.	19.307	2
Ἐμπεδοκλῆς	1229	1239	n	Ἐμπεδοκλῆς	19.307	2
τοῖς	1240	1244	l	ὁ	19.307	2
εἰδωλοις	1245	1253	n	εἴδωλον	19.307	2
τὰς	1254	1257	l	ὁ	19.307	2
ὰκτῖνας	1258	1265	n	ἀκτίς	19.307	2
ἀνέμιξε	1266	1273	v	ἀναμίγνυμι	19.307	2
προσαγορεύσας	1350	1363	v	προσαγορεύω	19.307	3
τὸ	1364	1366	l	ὁ	19.307	3
γιγνόμενον	1367	1377	v	γίγνομαι	19.307	3
ἀκτῖνας	1380	1387	v	ἀκτίς	19.307	3
εἰδὡλου	1388	1395	v	εἰδολάω	19.307	3
συνθέτου	1396	1404	v	σύνθετος	19.307	3
.	1404	1405	u	.	19.307	3
Ῥππαρχος	1482	1490	n	Ῥππάρχης	19.307	4
τὰς	1491	1494	l	ὁ	19.307	4
ἀκτῖνάς	1495	1502	n	ἀκτίς	19.307	4
φησιν	1503	1508	v	φημί	19.307	4
ἐφ	1509	1511	v	ἐπί	19.307	4
ἑκα	1512	1515	n		19.307	4
