orth	charde	charad	cat	lem	pag	linea
δείξομεν	441	449	v	δείκνυμι	1.194	1
δὲ	450	452	d	δέ	1.194	1
ὅτι	454	457	p	ὅτι	1.194	1
οὐδὲν	458	463	p	οὐδείς	1.194	1
τῶν	464	467	p	ὁ	1.194	1
εἰρημένων	468	477	v	ἐρῶ	1.194	1
ἐνδεικτικὸν	478	489	a	ἐνδεικτικός	1.194	1
εἶναι	560	565	v	εἰμί	1.194	2
δύναται	566	573	v	δύναμαι	1.194	2
βοηθημάτων	574	584	n	βοήθημα	1.194	2
.	584	585	u	.	1.194	2
καὶ	586	589	d	καί	1.194	2
πρῶτόν	590	596	a	πρῶτος	1.194	2
γε	597	599	d	γε	1.194	2
ὅτι	601	604	d	ὅτι	1.194	2
τὸ	675	677	l	ὁ	1.194	3
μέγεθος	678	685	n	μέγεθος	1.194	3
τῶν	686	689	l	ὁ	1.194	3
κοινοτήτων	690	700	a	κοινότης	1.194	3
οὐκ	701	704	d	οὐ	1.194	3
ἐνδείκνυται	705	716	v	ἐνδείκνυμι	1.194	3
μέγεθος	717	724	n	μέγεθος	1.194	3
βοηθημάτων	725	735	n	βοήθημα	1.194	3
ἐκ	807	809	d	ἐκ	1.194	4
τῶνδε	810	815	p	ὅδε	1.194	4
ἄν	816	818	d	ἄν1	1.194	4
τις	819	822	p	τις	1.194	4
μάθοι	823	828	v	μανθάνω	1.194	4
.	828	829	u	.	1.194	4
ἐν	830	832	r	ἐν	1.194	4
ταῖς	833	837	l	ὁ	1.194	4
θεραπείαις	838	848	n	θεραπείη	1.194	4
δεόμεθα	919	926	v	δέομαι	1.194	5
οὐχ	927	930	d	οὐ	1.194	5
ἁπλῶς	931	936	d	ἁπλῶς	1.194	5
μεγέθους	937	945	n	μέγεθος	1.194	5
βοηθημάτων	946	956	n	βοήθημα	1.194	5
πάντα	958	963	a	πᾶς	1.194	5
γὰρ	964	967	n	γάρ	1.194	5
τὰ	968	970	n	ὁ	1.194	5
βοηθήματα	1041	1050	n	βοήθημα	1.194	6
σὺν	1051	1054	n	σύν	1.194	6
ποσῷ	1055	1059	n	ποσός	1.194	6
μεγέθει	1060	1067	n	μέγεθος	1.194	6
εἰσὶν	1068	1073	v	εἰμί	1.194	6
ἀλλὰ	1076	1080	d	ἀλλά	1.194	6
τοῦδε	1081	1086	p	ὅδε	1.194	6
τοῦ	1087	1090	l	ὁ	1.194	6
