orth	charde	charad	cat	lem	pag	linea
Γαληνου	458	465	n	Γαλήνιος	3	1
Εισαγωγη	475	483	n	Ἐπταγή	3	1
διαλεκτικη	484	494	n		3	1
τῶν	578	581	n	ὁ	3	1
φαινομένων	582	592	v	φαίνω	3	1
τὰ	593	595	l	ὁ	3	1
μὲν	596	599	d	μέν	3	1
αἰσθήσει	600	608	n	αἴσθησις	3	1
γιγνώ	609	614	v	γιγνώσκω	3	1
σκομεν	615	621	v	ἑκών	3	1
ἅπαντες	684	691	a	ἅπας	3	2
ἄνθρωποι	692	700	n	ἄνθρωπος	3	2
τὰ	702	704	l	ὁ	3	2
δὲ	705	707	d	δέ	3	2
νοήσει	708	714	v	νοέω	3	2
μόνῃ	715	719	d	μόνος	3	2
καὶ	721	724	d	καί	3	2
ταῦ	726	729	d	ὁ	3	2
τα	730	732	d	ἄτη	3	2
μὲν	878	881	d	μέν	3	3
ἀναποδείκτως	882	894	d	ἀναπόδεικτος	3	3
τὰ	896	898	d	ὁ	3	3
δὲ	899	901	d	δέ	3	3
μή	902	904	d	μήτε	3	3
τε	905	907	d	τε	3	3
αἰσθήσει	908	916	n	αἴσθησις	3	3
μήτε	917	921	d	μήτε	3	3
νοήσει	922	928	v	νοέω	3	3
γιγνωσκόμενα	991	1003	v	γιγνώσκω	3	4
δι	1004	1006	n	διά	3	4
ἀποδείξεως	1008	1018	n	ἀπόδειξις	3	4
.	1018	1019	u	.	3	4
δεῖ	1116	1119	v	δεῖ	3	4
δὲ	1120	1122	d	δέ	3	4
τῶν	1123	1126	l	ὁ	3	4
δι	1127	1129	v	διά	3	4
ἀποδείξεως	1131	1141	n	ἀπόδειξις	3	4
γιγνωσκομένων	1204	1217	v	γιγνώσκω	3	5
ἐκ	1219	1221	v	ἐκ	3	5
προγιγνωσκομένων	1222	1238	v	προγιγνώσκω	3	5
εἶναι	1239	1244	v	εἰμί	3	5
τὴν	1245	1248	l	ὁ	3	5
εὕρεσιν	1311	1318	v	εὕρεσις	3	6
οὐ	1320	1322	d	οὐ	3	6
μὴν	1323	1326	d	μήν	3	6
ἁπλῶς	1327	1332	d	ἁπλῶς	3	6
γ	1333	1334	d	γε	3	6
οὕτως	1336	1341	d	οὕτως	3	6
ἐκ	1343	1345	d	ἐκ	3	6
τῶν	1346	1349	d	ὁ	3	6
ἐπιτυχόντων	1350	1361	v	ἐπιτυγχάνω	3	6
ἀλλ	1426	1429	d	ἀλλά	3	7
ἐκ	1431	1433	d	ἐκ	3	7
τῶν	1434	1437	l	ὁ	3	7
οἰκείων	1438	1445	v	οἰκεῖος	3	7
τῷ	1447	1449	p	ὁ	3	7
ἀποδειχθησομένῳ	1451	1466	v	ἀποδείκνυμι	3	7
ἐπειδὴ	1468	1474	d	ἐπεί	3	7
καὶ	1621	1624	d	καί	3	8
ἐκ	1625	1627	d	ἐκ	3	8
λό	1628	1630	v	λόος	3	8
γου	1631	1634	d	δόος	3	8
τινὸς	1635	1640	p	τις	3	8
οἰκείου	1641	1648	a	οἰκεῖος	3	8
πείσομεν	1649	1657	v	πείθω	3	8
τὸν	1658	1661	p	ὁ	3	8
ἀναγ	1662	1666	d	ἀναγός	3	8
κασθησόμενον	1667	1679	v	καίθω	3	8
τὸν	1742	1745	p	ὁ	3	9
λόγον	1746	1751	n	λόγος	3	9
τοῦτον	1752	1758	p	οὗτος	3	9
ὑπὲρ	1759	1763	p	ὑπέρ	3	9
ἑκάστου	1764	1771	a	ἕκαστος	3	9
τῶν	1772	1775	p	ὁ	3	9
ἀπο	1776	1779	a	ἀπό	3	9
ρουμένων	1780	1788	v	ῥόος	3	9
συγχωρεῖν	1853	1862	v	συγχωρέω	3	10
οἷον	1865	1869	a	οἷος	3	10
εἰ	1870	1872	v	εἰ	3	10
οὕτως	1873	1878	d	οὕτως	3	10
ἔτυχεν	1879	1885	v	τυγχάνω	3	10
ὁμολογήσομεν	1886	1898	v	ὁμολογέω	3	10
ἴσον	1963	1967	v	ἴσος	3	11
εἶναι	1968	1973	v	εἰμί	3	11
Θέωνα	1975	1980	n	Θέων	3	11
Δίωνι	1981	1986	n	Δίων	3	11
καὶ	1988	1991	d	καί	3	11
Φίλωνα	1992	1998	n	Φίλων	3	11
δ	1999	2000	n	δέ	3	11
