orth	charde	charad	cat	lem	pag	linea
τῆς	446	449	l	ὁ	19.38	9
Θεοδᾶ	450	455	n	Θεοδάς	19.38	9
εἰσαγωγῆς	456	465	n	εἰσαγωγή	19.38	9
ὑπομνήματα	466	476	n	ὑπόμνημα	19.38	9
ε	477	478	n		19.38	9
περὶ	480	484	n	περί	19.38	9
τῶν	557	560	l	ὁ	19.38	10
Μηνοδότου	561	570	n	Μηνόδοτος	19.38	10
Σεβήρῳ	571	577	n	Σέβηρος	19.38	10
ἕνδεκα	578	584	a	ἕνδεκα	19.38	10
τῶν	587	590	n	ὁ	19.38	10
Σαραπίωνος	591	601	n	Σαραπίων	19.38	10
πρὸς	602	606	n	πρός	19.38	10
τἀς	607	610	n	ἄρα	19.38	10
αἱρέσεις	683	691	n	αἵρεσις	19.38	11
δύο	692	695	a	δύο	19.38	11
ὑποτυπώσεις	696	707	n	ὑποτυπόω	19.38	11
ἐμπειρικαί	708	718	a	ἐμπειρικός	19.38	11
.	718	719	u	.	19.38	11
περὶ	720	724	r	περί	19.38	11
τῆς	725	728	l	ὁ	19.38	11
ἰατρικῆς	729	737	a	ἰατρικός	19.38	11
ἐμπειρίας	810	819	n	ἐμπειρία	19.38	12
περὶ	822	826	r	περί	19.38	12
τῆς	827	830	l	ὁ	19.38	12
τῶν	831	834	l	ὁ	19.38	12
ἐμπειρικῶν	835	845	a	ἐμπειρικός	19.38	12
διαφωνίας	846	855	n	διαφωνία	19.38	12
γ	856	857	n	γέν	19.38	12
πρὸς	859	863	d	πρός	19.38	12
τὰ	864	866	l	ὁ	19.38	12
αντειρημένα	939	950	v	ἀντερῶν	19.38	13
τῆς	951	954	l	ὁ	19.38	13
διαφωνίας	955	964	n	διαφωνία	19.38	13
τῶν	965	968	l	ὁ	19.38	13
ἐμπειρικῶν	969	979	a	ἐμπειρικός	19.38	13
τοῦ	981	984	l	ὁ	19.38	13
τε	985	987	d	τε	19.38	13
Θεοδᾶ	988	993	n	Θεοδάς	19.38	13
κεφάλ	1066	1071	n	κεφά	19.38	14
.	1071	1072	u	.	19.38	14
ὑπομνήματα	1073	1083	n	ὑπόμνημα	19.38	14
γ	1084	1085	n	γέ	19.38	14
εἰς	1087	1090	r	εἰς	19.38	14
τὸ	1091	1093	n	ὁ	19.38	14
Μηνοδότου	1094	1103	n	Μηνόδοτος	19.38	14
Σεβήρῳ	1104	1110	n	Σέβηρος	19.38	14
προτρεπτικος	1113	1125	a	προτρεπτικός	19.38	14
ἐπὶ	1198	1201	r	ἐπί	19.38	15
ἰατρικήν	1202	1210	a	ἰατρικός	19.38	15
σύνοψις	1213	1220	n	σύνοψις	19.38	15
τῶν	1221	1224	n	ὁ	19.38	15
Ηρακλειδείων	1226	1238	a	Ἡακλείδειος	19.38	15
περὶ	1239	1243	r	περί	19.38	15
τῆς	1244	1247	l	ὁ	19.38	15
ἐμπειρικῆς	1320	1330	a	ἐμπειρικός	19.38	16
αἱρέσεως	1331	1339	n	αἵρεσις	19.38	16
ζ΄	1340	1342	p	NUM	19.38	16
.	1342	1343	u	.	19.38	16
