orth	charde	charad	cat	lem	pag	linea
ᅠ	158	159	u	̆	12.1	1
ᅠ	257	258	u	̆	12.1	1
ᅠ	360	361	u	̆	12.1	1
Γαληνου	474	481	n	Γαλήνιος	12.1	1
Περι	482	486	r	Πεύς	12.1	1
της	487	490	-	ὁ	12.1	1
των	491	494	-	[κ	12.1	1
απλων	495	500	n		12.1	1
Φαρμακων	501	509	n	Φαρδάκ]	12.1	1
Κρασεως	515	522	n	Κλύξις	12.1	1
Και	523	526	n	Καῖς	12.1	1
Δυναμεως	527	535	n	Δύνυ	12.1	1
Βιβλιον	541	548	n	Βιβλίος	12.1	1
η	549	550	r	†	12.1	1
.	550	551	u	.	12.1	1
ᅠ	639	640	u	̆	12.1	1
Προοίμιον	647	656	n	Προοίμιον	12.1	1
.	656	657	u	.	12.1	1
Ἕβδομον	658	665	n	Ἕβδομος	12.1	1
τοῦτο	666	671	p	οὗτος	12.1	1
περὶ	672	676	n	περί	12.1	1
τῆς	677	680	l	ὁ	12.1	1
τῶν	681	684	l	ὁ	12.1	1
ἁπλῶν	685	690	a	ἁπλός	12.1	1
ᅠ	752	753	n	̆	12.1	2
φαρμάκων	760	768	n	φάρμακον	12.1	2
δυνάμεως	769	777	n	δύναμις	12.1	2
ὑπόμνημα	778	786	n	ὑπόμνημα	12.1	2
γράφοντες	787	796	v	γράφω	12.1	2
ἀναγκαῖον	797	806	a	ἀναγκαῖος	12.1	2
ἡγούμεθα	807	815	v	ἡγέομαι	12.1	2
ᅠ	877	878	v	̆	12.1	3
προειπεῖν	885	894	v	προεῖπον	12.1	3
ὡς	895	897	p	ὡς	12.1	3
μόνοις	898	904	a	μόνος	12.1	3
ἔσοιτο	905	911	v	εἰμί	12.1	3
σαφὲς	912	917	a	σαφής	12.1	3
ὅσοι	919	923	a	ὅσος	12.1	3
τοῖς	924	928	p	ὁ	12.1	3
ἔμπροσθεν	929	938	v	ἔμπροσθεν	12.1	3
ᅠ	1000	1001	d	̆	12.1	4
ὡμίλησαν	1008	1016	v	ὁμιλέω	12.1	4
οὐκ	1017	1020	d	οὐ	12.1	4
ἐν	1021	1023	d	ἐν	12.1	4
παρέργῳ	1024	1031	a	πάρεργος	12.1	4
τοὺς	1033	1037	p	ὁ	12.1	4
δ	1038	1039	p	δ	12.1	4
ἄλλους	1041	1047	p	ἄλλος	12.1	4
ἡγοῦμαι	1048	1055	v	ἡγέομαι	12.1	4
ᅠ	1117	1118	d	̆	12.1	5
παρακούσεσθαι	1125	1138	v	παρακούω	12.1	5
μᾶλλον	1139	1145	d	μᾶλλον	12.1	5
ἢ	1146	1147	d	ἤ	12.1	5
μαθήσεσθαί	1148	1158	v	μανθάνω	12.1	5
τι	1159	1161	p	τις	12.1	5
τῶν	1162	1165	p	ὁ	12.1	5
ἐν	1166	1168	d	ἐν	12.1	5
αὐτῷ	1169	1173	p	αὐτός	12.1	5
ᅠ	1235	1236	d	̆	12.1	6
λεχθησομένων	1243	1255	v	λέγω	12.1	6
καὶ	1256	1259	d	καί	12.1	6
αὐτούς	1260	1266	p	αὐτός	12.1	6
τε	1267	1269	d	τε	12.1	6
σφαλήσεσθαι	1270	1281	v	σφάλλω	12.1	6
καὶ	1282	1285	c	καί	12.1	6
ἡμᾶς	1286	1290	p	ἐγώ	12.1	6
ἴσως	1291	1295	d	ἴσως	12.1	6
ᅠ	1357	1358	d	̆	12.1	7
ἐπηρεάσειν	1365	1375	v	ἐπηρεάω	12.1	7
ὡς	1377	1379	d	ὡς	12.1	7
οὐκ	1380	1383	d	οὐ	12.1	7
ὀρθῶς	1384	1389	d	ὀρθός	12.1	7
τινα	1390	1394	p	τις	12.1	7
γράφοντας	1395	1404	v	γράφω	12.1	7
.	1404	1405	u	.	12.1	7
ὅσοι	1406	1410	p	ὅσος	12.1	7
μὲν	1411	1414	d	μέν	12.1	7
οὖν	1415	1418	d	οὖν	12.1	7
ᅠ	1464	1465	d	̆	12.2	1
ᅠ	1534	1535	c	̆	12.2	1
σώφρονές	1542	1550	a	σώφρων	12.2	1
εἰσιν	1551	1556	v	εἰμί	12.2	1
οἶδ	1557	1560	p	οἶδα	12.2	1
ὅτι	1562	1565	p	ὅτι	12.2	1
πεισθήσονται	1566	1578	v	πείθω	12.2	1
καὶ	1580	1583	c	καί	12.2	1
εἴπερ	1584	1589	v	εἴπερ	12.2	1
ὅλως	1590	1594	d	ὅλος	12.2	1
πεφροντίκασι	1595	1607	v	φροντίζω	12.2	1
ᅠ	1669	1670	c	̆	12.2	2
τῆς	1677	1680	l	ὁ	12.2	2
προκειμένης	1681	1692	v	πρόκειμαι	12.2	2
θεωρίας	1693	1700	n	θεωρία	12.2	2
ἀπὸ	1702	1705	d	ἀπό	12.2	2
τῆς	1706	1709	l	ὁ	12.2	2
ἀρχῆς	1710	1715	n	ἀρχή	12.2	2
ἀναλέξονται	1716	1727	v	ἀναλέγομαι	12.2	2
ᅠ	1789	1790	d	̆	12.2	3
τὴν	1797	1800	l	ὁ	12.2	3
ὅλην	1801	1805	a	ὅλος	12.2	3
πραγματείαν	1806	1817	a	πραγματεία	12.2	3
ὅσοι	1819	1823	a	ὅσος	12.2	3
δὲ	1824	1826	d	δέ	12.2	3
περίεργοι	1827	1836	a	περίεργος	12.2	3
μᾶλλον	1837	1843	d	μᾶλλον	12.2	3
ἢ	1844	1845	d	ἤ	12.2	3
ᅠ	1907	1908	d	̆	12.2	4
φιλομαθεῖς	1915	1925	a	φιλομαθής	12.2	4
ὑπάρχουσιν	1926	1936	v	ὑπάρχω	12.2	4
ἀπειθήσουσι	1938	1949	v	ἀπειθέω	12.2	4
τῇ	1950	1952	d	ὁ	12.2	4
προσρήσει	1953	1962	v	προσρέω	12.2	4
καὶ	1964	1967	d	καί	12.2	4
οὐδὲν	1968	1973	a	οὐδείς	12.2	4
ᅠ	2035	2036	d	̆	12.2	5
ἴσως	2043	2047	d	ἴσως	12.2	5
θαυμαστὸν	2048	2057	a	θαυμαστός	12.2	5
εἴ	2059	2061	c	εἰ	12.2	5
γε	2062	2064	d	γέν	12.2	5
καὶ	2065	2068	d	καί	12.2	5
μυστηρίων	2069	2078	a	μυστήριον	12.2	5
βίβλους	2079	2086	n	βίβλος	12.2	5
ἐτόλμησαν	2087	2096	v	τολμάω	12.2	5
ᅠ	2158	2159	a	̆	12.2	6
ἔνιοι	2166	2171	a	ἔνιοι	12.2	6
τῶν	2172	2175	p	ὁ	12.2	6
ἀμυήτων	2176	2183	a	ἀμύητος	12.2	6
ἀναγινώσκειν	2184	2196	v	ἀναγιγνώσκω	12.2	6
.	2196	2197	u	.	12.2	6
ἀλλ	2198	2201	d	ἀλλά	12.2	6
οὔτ	2203	2206	d	οὔτε	12.2	6
ἐκείνας	2208	2215	p	ἐκεῖνος	12.2	6
ἔγραψαν	2216	2223	v	γράφω	12.2	6
ᅠ	2285	2286	p	̆	12.2	7
οἱ	2293	2295	p	ὁ	12.2	7
γράψαντες	2296	2305	v	γράφω	12.2	7
τοῖς	2306	2310	p	ὁ	12.2	7
βεβήλοις	2311	2319	p	βέβηλος	12.2	7
οὔτ	2320	2323	d	οὔτε	12.2	7
ἐγὼ	2325	2328	p	ἐγώ	12.2	7
ταῦτα	2329	2334	p	οὗτος	12.2	7
τοῖς	2335	2339	p	ὁ	12.2	7
μήπω	2340	2344	p	μήπω	12.2	7
ᅠ	2406	2407	p	̆	12.2	8
περὶ	2414	2418	r	περί	12.2	8
τὰ	2419	2421	l	ὁ	12.2	8
πρῶτα	2422	2427	a	πρῶτος	12.2	8
γεγυμνασμένοις	2428	2442	v	γυμνάζω	12.2	8
.	2442	2443	u	.	12.2	8
εἰρήσονται	2444	2454	v	ἔρομαι	12.2	8
δ	2455	2456	-	δέ	12.2	8
ἐν	2458	2460	r	ἐν	12.2	8
τούτῳ	2461	2466	p	οὗτος	12.2	8
ᅠ	2528	2529	p	̆	12.2	9
τῷ	2536	2538	l	ὁ	12.2	9
βιβλίῳ	2539	2545	a	βίβλιος	12.2	9
καὶ	2546	2549	d	καί	12.2	9
τῷ	2550	2552	l	ὁ	12.2	9
μετ	2553	2556	p	μετά	12.2	9
αὐτὸ	2558	2562	p	αὐτός	12.2	9
τῶν	2563	2566	l	ὁ	12.2	9
