orth	charde	charad	cat	lem	pag	linea
ᅠ	163	164	u	̆	12.310	1
ᅠ	264	265	u	̆	12.310	1
ᅠ	367	368	u	̆	12.310	1
Γαληνου	482	489	n	Γαλήνιος	12.310	1
Περι	490	494	r	Πεύς	12.310	1
της	495	498	-	ὁ	12.310	1
των	499	502	-	[κ	12.310	1
απλων	503	508	n		12.310	1
Φαρμακων	509	517	n	Φαρδάκ]	12.310	1
Κρασεωε	523	530	n	Κλύς	12.310	1
Και	531	534	n	Καῖς	12.310	1
Συναμεως	535	543	n	Σύν	12.310	1
Βιβλιον	549	556	n	Βιβλίος	12.310	1
Λ	557	558	n	Λ	12.310	1
.	558	559	u	.	12.310	1
ᅠ	651	652	u	̆	12.310	1
Προοίμιον	659	668	n	Προοίμιον	12.310	1
.	668	669	u	.	12.310	1
τὰ	670	672	l	ὁ	12.310	1
πλεῖστα	673	680	a	πλεῖστος	12.310	1
τῶν	681	684	l	ὁ	12.310	1
ἐν	685	687	a	ἐν	12.310	1
τοῖς	688	692	l	ὁ	12.310	1
ζώοις	693	698	a	ζῷον	12.310	1
μορίων	699	705	a	μόριον	12.310	1
ᅠ	771	772	p	̆	12.310	2
κοινὰ	779	784	a	κοινός	12.310	2
πᾶσιν	785	790	a	πᾶς	12.310	2
αὐτοῖς	791	797	p	αὐτός	12.310	2
ἐστιν	798	803	v	εἰμί	12.310	2
οὐδὲν	805	810	p	οὐδείς	12.310	2
μὴν	811	814	d	μήν	12.310	2
οὕτω	815	819	d	οὕτως	12.310	2
κοινὸν	820	826	a	κοινός	12.310	2
ὡς	827	829	d	ὡς	12.310	2
ᅠ	895	896	u	̆	12.310	3
ἡ	903	904	p	ὁ	12.310	3
σάρξ	905	909	a	σάρξ	12.310	3
.	909	910	u	.	12.310	3
πᾶν	911	914	p	πᾶς	12.310	3
γὰρ	915	918	d	γάρ	12.310	3
ζῶον	919	923	v	ζῶ	12.310	3
ἔχει	924	928	v	ἔχω	12.310	3
ταύτην	929	935	p	οὗτος	12.310	3
.	935	936	u	.	12.310	3
ἔναιμον	937	944	a	ναίωμος	12.310	3
μὲν	945	948	d	μέν	12.310	3
ἄνθρωπός	949	957	n	ἄνθρωπος	12.310	3
ᅠ	1023	1024	d	̆	12.310	4
τε	1031	1033	d	τε	12.310	4
καὶ	1034	1037	d	καί	12.310	4
τετράποδα	1038	1047	a	τετράπους	12.310	4
πάντα	1048	1053	a	πᾶς	12.310	4
καὶ	1054	1057	d	καί	12.310	4
ὄρνιθες	1058	1065	n	ὄρνις	12.310	4
ὄφεις	1067	1072	n	ὄφις	12.310	4
τε	1073	1075	d	τε	12.310	4
καὶ	1076	1079	c	καί	12.310	4
σαῦροι	1080	1086	d	σαῦρος	12.310	4
ᅠ	1152	1153	d	̆	12.310	5
καὶ	1160	1163	c	καί	12.310	5
χελῶναι	1164	1171	n	χελών	12.310	5
καὶ	1172	1175	c	καί	12.310	5
ἄλλα	1176	1180	a	ἄλλος	12.310	5
τοιαῦτα	1181	1188	p	τοιοῦτος	12.310	5
χωρὶς	1190	1195	d	χωρίς	12.310	5
δ	1196	1197	d	δέ	12.310	5
αἵματος	1199	1206	n	αἷμα	12.310	5
τά	1207	1209	p	ὁ	12.310	5
τ	1210	1211	d	τε	12.310	5
ᅠ	1278	1279	c	̆	12.310	6
ὄστρεα	1286	1292	a	ὄστρος	12.310	6
πάντα	1293	1298	a	πᾶς	12.310	6
καὶ	1299	1302	d	καί	12.310	6
τῶν	1303	1306	p	ὁ	12.310	6
ἐνύδρων	1307	1314	a	ἔνυδρος	12.310	6
οὐκ	1315	1318	d	οὐ	12.310	6
ὀλίγα	1319	1324	d	ὀλίγος	12.310	6
καθάπερ	1326	1333	d	καθά	12.310	6
καὶ	1334	1337	d	καί	12.310	6
τῶν	1338	1341	l	ὁ	12.310	6
ᅠ	1391	1392	d	̆	12.311	1
ᅠ	1465	1466	r	̆	12.311	1
ἐν	1473	1475	r	ἐν	12.311	1
αὐτῇ	1476	1480	p	αὐτός	12.311	1
τῇ	1481	1483	l	ὁ	12.311	1
γῇ	1484	1486	n	γῆ	12.311	1
.	1486	1487	u	.	12.311	1
καὶ	1488	1491	d	καί	12.311	1
τὸ	1492	1494	l	ὁ	12.311	1
ἐσθιόμενον	1495	1505	v	ἐσθίω	12.311	1
τῶν	1506	1509	l	ὁ	12.311	1
ζώων	1510	1514	v	ζώω	12.311	1
ἡ	1515	1516	l	ὁ	12.311	1
σάρξ	1517	1521	a	σάρξ	12.311	1
ἐστι	1522	1526	v	εἰμί	12.311	1
ᅠ	1592	1593	u	̆	12.311	2
μάλιστα	1600	1607	d	μάλιστα	12.311	2
.	1607	1608	u	.	12.311	2
καὶ	1609	1612	d	καί	12.311	2
γὰρ	1613	1616	d	γάρ	12.311	2
καὶ	1617	1620	d	καί	12.311	2
τῶν	1621	1624	l	ὁ	12.311	2
σπλάγχνων	1625	1634	n	σπλάγχνον	12.311	2
ὁ	1635	1636	l	ὁ	12.311	2
πλεῖστος	1637	1645	a	πλεῖστος	12.311	2
ὄγκος	1646	1651	n	ὄγκος	12.311	2
ἐκ	1652	1654	r	ἐκ	12.311	2
ᅠ	1720	1721	r	̆	12.311	3
τῶν	1728	1731	l	ὁ	12.311	3
κατ	1732	1735	r	κατά	12.311	3
αὐτὰς	1737	1742	p	αὐτός	12.311	3
γίνεται	1743	1750	v	γίγνομαι	12.311	3
σαρκῶν	1751	1757	n	σάρξ	12.311	3
.	1757	1758	u	.	12.311	3
ἔνιοι	1759	1764	a	ἔνιοι	12.311	3
δὲ	1765	1767	d	δέ	12.311	3
τῶν	1768	1771	l	ὁ	12.311	3
ἰατρῶν	1772	1778	n	ἰατρός	12.311	3
τὴν	1779	1782	l	ὁ	12.311	3
ᅠ	1848	1849	n	̆	12.311	4
μὲν	1856	1859	d	μέν	12.311	4
ἐν	1860	1862	d	ἐν	12.311	4
τούτοις	1863	1870	p	οὗτος	12.311	4
σάρκα	1871	1876	n	σάρξ	12.311	4
παρέγχυμα	1877	1886	n	παρέγχυμα	12.311	4
καλοῦσιν	1887	1895	v	καλέω	12.311	4
διότι	1897	1902	n	διότι	12.311	4
τῶν	1903	1906	l	ὁ	12.311	4
φλεβῶν	1907	1913	n	φλέβω	12.311	4
ᅠ	1979	1980	n	̆	12.311	5
ἐκχεόμενον	1987	1997	v	ἐκχέω	12.311	5
τὸ	1998	2000	l	ὁ	12.311	5
αἷμα	2001	2005	n	αἷμα	12.311	5
περιπήγνυται	2006	2018	v	περιπήγνυμι	12.311	5
πᾶσι	2019	2023	n	πᾶς	12.311	5
τοῖς	2024	2028	l	ὁ	12.311	5
ἀγγείοις	2029	2037	n	ἀγγεῖον	12.311	5
ᅠ	2104	2105	n	̆	12.311	6
ὡς	2112	2114	p	ὡς	12.311	6
ἐκεῖνοι	2115	2122	p	ἐκεῖνος	12.311	6
νομίζουσιν	2123	2133	v	νομίζω	12.311	6
τὴν	2135	2138	l	ὁ	12.311	6
δ	2139	2140	n	δ	12.311	6
ἐν	2142	2144	n	ἐν	12.311	6
τοῖς	2145	2149	l	ὁ	12.311	6
μυσὶ	2150	2154	n	μύς	12.311	6
μόνην	2155	2160	a	μόνος	12.311	6
ὀνομάζουσι	2161	2171	v	ὀνομάζω	12.311	6
ᅠ	2237	2238	u	̆	12.311	7
σάρκα	2245	2250	n	σάρξ	12.311	7
.	2250	2251	u	.	12.311	7
περὶ	2252	2256	d	περί	12.311	7
μὲν	2257	2260	d	μέν	12.311	7
δὴ	2261	2263	d	δή	12.311	7
τῶν	2264	2267	l	ὁ	12.311	7
ὀνομάτων	2268	2276	n	ὄνομα	12.311	7
ὡς	2278	2280	d	ὡς	12.311	7
ἀεί	2281	2284	d	ἀεί	12.311	7
φαμεν	2285	2290	v	φημί	12.311	7
ἐρίζειν	2292	2299	v	ἐρίζω	12.311	7
ᅠ	2365	2366	d	̆	12.311	8
οὐ	2373	2375	d	οὐ	12.311	8
χρὴ	2376	2379	v	χρή	12.311	8
τὴν	2381	2384	l	ὁ	12.311	8
δὲ	2385	2387	d	δέ	12.311	8
τῶν	2388	2391	l	ὁ	12.311	8
πραγμάτων	2392	2401	n	πρᾶγμα	12.311	8
αὐτῶν	2402	2407	p	αὐτός	12.311	8
ἐπιστήμην	2408	2417	n	ἐπιστήμη	12.311	8
ἀσκητέον	2418	2426	a	ἀσκητέος	12.311	8
ᅠ	2493	2494	p	̆	12.311	9
ἧς	2501	2503	p	ὅς	12.311	9
καὶ	2504	2507	d	καί	12.311	9
ἡμεῖς	2508	2513	p	ἐγώ	12.311	9
ἀντιποιούμενοι	2514	2528	v	ἀντιποιέω	12.311	9
διὰ	2529	2532	a	διά	12.311	9
παντὸς	2533	2539	a	πᾶς	12.311	9
ὅσα	2541	2544	a	ὅσος	12.311	9
περὶ	2545	2549	r	περί	12.311	9
τῶν	2550	2553	p	ὁ	12.311	9
καθ	2554	2557	a	κατά	12.311	9
ᅠ	2626	2627	p	̆	12.311	10
ἕκαστον	2634	2641	a	ἕκαστος	12.311	10
ζῶον	2642	2646	a	ζῷον	12.311	10
μορίων	2647	2653	a	μόριον	12.311	10
ἰδίων	2654	2659	a	ἴδιος	12.311	10
καὶ	2660	2663	d	καί	12.311	10
κοινῶν	2664	2670	a	κοινός	12.311	10
ἐπιστάμεθα	2671	2681	v	ἐπίσταμαι	12.311	10
τὰ	2683	2685	l	ὁ	12.311	10
μὲν	2686	2689	d	μέν	12.311	10
ᅠ	2757	2758	r	̆	12.311	11
ἐκ	2765	2767	r	ἐκ	12.311	11
τῆς	2768	2771	l	ὁ	12.311	11
πείρας	2772	2778	n	πεῖρα	12.311	11
τὰ	2780	2782	l	ὁ	12.311	11
δ	2783	2784	n	δ	12.311	11
ἐκ	2786	2788	r	ἐκ	12.311	11
τοῦ	2789	2792	l	ὁ	12.311	11
λόγου	2793	2798	n	λόγος	12.311	11
διδαχθέντες	2799	2810	v	διδάσκω	12.311	11
ἐφεξῆς	2812	2818	d	ἐφεξῆς	12.311	11
ἐροῦμεν	2819	2826	v	ἐρέω	12.311	11
ᅠ	2894	2895	r	̆	12.311	12
ἅπαντα	2902	2908	a	ἅπας	12.311	12
τὴν	2909	2912	l	ὁ	12.311	12
ἀρχὴν	2913	2918	n	ἀρχή	12.311	12
ἀπὸ	2919	2922	r	ἀπό	12.311	12
τῆς	2923	2926	l	ὁ	12.311	12
ἰδίως	2927	2932	d	ἴδιος	12.311	12
ὀνομαζομένης	2933	2945	v	ὀνομάζω	12.311	12
σαρκὸς	2946	2952	n	σάρξ	12.311	12
ᅠ	3020	3021	u	̆	12.311	13
ποιησάμενοι	3028	3039	v	ποιέω	12.311	13
.	3039	3040	u	.	12.311	13
