orth	charde	charad	cat	lem	pag	linea
ᅠ	162	163	u	̆	11.789	1
ᅠ	261	262	u	̆	11.789	1
ᅠ	364	365	u	̆	11.789	1
Γαληνου	478	485	n	Γαλήνιος	11.789	1
Περι	486	490	r	Πέλις	11.789	1
Κρασεως	491	498	n	Κλύξ	11.789	1
Και	499	502	r	Καῖς	11.789	1
δυναμεως	503	511	n		11.789	1
των	517	520	-	[κ.	11.789	1
απλων	521	526	n		11.789	1
Φαρμακων	527	535	n	Φαρδάκ]	11.789	1
Βιβλιον	541	548	n	Βιβλίος	11.789	1
ζ	549	550	n	;	11.789	1
.	550	551	u	.	11.789	1
ᅠ	643	644	u	̆	11.789	1
Προοίμιον	651	660	n	Προοίμιον	11.789	1
.	660	661	u	.	11.789	1
Περὶ	662	666	n	Περί	11.789	1
τῆς	667	670	l	ὁ	11.789	1
τῶν	671	674	l	ὁ	11.789	1
ἁπλῶν	675	680	n	ἁπλός	11.789	1
φαρμάκων	681	689	n	φάρμακον	11.789	1
ἰδέας	690	695	n	ἰδέα	11.789	1
ᅠ	761	762	n	̆	11.789	2
καὶ	769	772	d	καί	11.789	2
δυνάμεως	773	781	n	δύναμις	11.789	2
ἐγχειρήσαντες	782	795	v	ἐγχειρέω	11.789	2
γράφειν	796	803	v	γράφω	11.789	2
ἐν	805	807	d	ἐν	11.789	2
μὲν	808	811	d	μέν	11.789	2
τοῖς	812	816	l	ὁ	11.789	2
πρώτοις	817	824	a	πρῶτος	11.789	2
ᅠ	890	891	n	̆	11.789	3
δύο	898	901	a	δύο	11.789	3
βιβλίοις	902	910	n	βιβλίον	11.789	3
ἐπιδεῖξαι	911	920	v	ἐπιδείκνυμι	11.789	3
προειλόμεθα	921	932	v	προαιρέω	11.789	3
τοὺς	933	937	l	ὁ	11.789	3
μοχθηροὺς	938	947	a	μοχθηρός	11.789	3
τρόπους	948	955	n	τρόπος	11.789	3
ᅠ	1021	1022	n	̆	11.789	4
τῶν	1029	1032	l	ὁ	11.789	4
ἐπιχειρημάτων	1033	1046	a	ἐπιχείρημα	11.789	4
οἷς	1048	1051	p	ὅς	11.789	4
πλεῖστοι	1052	1060	a	πλεῖστος	11.789	4
τῶν	1061	1064	l	ὁ	11.789	4
νεωτέρων	1065	1073	a	νέος	11.789	4
ἰατρῶν	1074	1080	n	ἰατρός	11.789	4
χρώμενοι	1081	1089	v	χράομαι	11.789	4
ᅠ	1155	1156	u	̆	11.789	5
σφάλλονται	1163	1173	v	σφάλλω	11.789	5
μέγιστα	1174	1181	a	μέγας	11.789	5
.	1181	1182	u	.	11.789	5
κατὰ	1183	1187	r	κατά	11.789	5
δὲ	1188	1190	d	δέ	11.789	5
τὸ	1191	1193	l	ὁ	11.789	5
τρίτον	1194	1200	a	τρίτος	11.789	5
οἷον	1201	1205	a	οἷος	11.789	5
στοιχείωσίν	1206	1217	a	στοιχείων	11.789	5
ᅠ	1283	1284	a	̆	11.789	6
τινα	1291	1295	p	τις	11.789	6
τῆς	1296	1299	p	ὁ	11.789	6
συμπάσης	1300	1308	a	σύμπας	11.789	6
ἐποιησάμεθα	1309	1320	v	ποιέω	11.789	6
διδασκαλίας	1321	1332	a	διδασκαλία	11.789	6
εἶτα	1334	1338	d	εἶτα	11.789	6
ᅠ	1404	1405	d	̆	11.789	7
ἑξῆς	1412	1416	d	ἑξῆς	11.789	7
κατὰ	1417	1421	r	κατά	11.789	7
τὸ	1422	1424	l	ὁ	11.789	7
τέταρτον	1425	1433	a	τέταρτος	11.789	7
ὑπὲρ	1434	1438	r	ὑπέρ	11.789	7
τῆς	1439	1442	p	ὁ	11.789	7
τῶν	1443	1446	l	ὁ	11.789	7
χυμῶν	1447	1452	n	χυμός	11.789	7
φύσεως	1453	1459	n	φύσις	11.789	7
ἐζητήσαμεν	1460	1470	v	ζητέω	11.789	7
ᅠ	1521	1522	n	̆	11.790	1
ᅠ	1595	1596	a	̆	11.790	1
ἐξευρεῖν	1603	1611	v	ἐξευρίσκω	11.790	1
σπουδάσαντες	1612	1624	v	σπουδάζω	11.790	1
ἅπαν	1625	1629	a	ἅπας	11.790	1
ὅσον	1630	1634	a	ὅσος	11.790	1
οἷόν	1635	1639	a	οἷος	11.790	1
τ	1640	1641	p	τε	11.790	1
ἐστὶν	1643	1648	v	εἰμί	11.790	1
ἐξ	1649	1651	r	ἐκ	11.790	1
ᅠ	1717	1718	v	̆	11.790	2
αὐτῶν	1725	1730	p	αὐτός	11.790	2
εἰς	1731	1734	v	εἰς	11.790	2
τὴν	1735	1738	l	ὁ	11.790	2
τῶν	1739	1742	l	ὁ	11.790	2
δυνάμεων	1743	1751	n	δύναμις	11.790	2
γνῶσιν	1752	1758	v	γνῶσις	11.790	2
ὠφεληθῆναι	1759	1769	v	ὠφελέω	11.790	2
.	1769	1770	u	.	11.790	2
διελέχθημεν	1771	1782	v	διαλέγω	11.790	2
ᅠ	1848	1849	r	̆	11.790	3
δὲ	1856	1858	d	δέ	11.790	3
ἐπὶ	1859	1862	r	ἐπί	11.790	3
τῆς	1863	1866	l	ὁ	11.790	3
τελευτῆς	1867	1875	n	τελευτή	11.790	3
τοῦ	1876	1879	l	ὁ	11.790	3
βιβλίου	1880	1887	n	βιβλίον	11.790	3
καὶ	1888	1891	d	καί	11.790	3
περὶ	1892	1896	r	περί	11.790	3
τῶν	1897	1900	l	ὁ	11.790	3
πρὸς	1901	1905	r	πρός	11.790	3
ᅠ	1971	1972	r	̆	11.790	4
τὴν	1979	1982	l	ὁ	11.790	4
ὄσφρησιν	1983	1991	n	ὄσφρησις	11.790	4
ἐν	1992	1994	r	ἐν	11.790	4
τοῖς	1995	1999	l	ὁ	11.790	4
ἁπλοῖς	2000	2006	a	ἁπλός	11.790	4
φαρμάκοις	2007	2016	n	φάρμακος	11.790	4
ποιοτήτων	2017	2026	n	ποιότης	11.790	4
.	2026	2027	u	.	11.790	4
ἐν	2028	2030	r	ἐν	11.790	4
δὲ	2031	2033	d	δέ	11.790	4
ᅠ	2099	2100	r	̆	11.790	5
τῷ	2107	2109	l	ὁ	11.790	5
πέμπτῳ	2110	2116	a	πέμπτος	11.790	5
μεταβάντες	2117	2127	v	μεταβαίνω	11.790	5
ἐπὶ	2128	2131	r	ἐπί	11.790	5
τὸ	2132	2134	l	ὁ	11.790	5
λοιπὸν	2135	2141	a	λοιπός	11.790	5
γένος	2142	2147	n	γένος	11.790	5
τῶν	2148	2151	l	ὁ	11.790	5
δυνάμεων	2152	2160	n	δύναμις	11.790	5
ᅠ	2227	2228	p	̆	11.790	6
ὃ	2235	2236	p	ὅς	11.790	6
παρονομάζεται	2237	2250	v	ὁρονομάζω	11.790	6
ἀπὸ	2251	2254	r	ἀπό	11.790	6
τῶν	2255	2258	l	ὁ	11.790	6
ἔργων	2259	2264	n	ἔργον	11.790	6
αὐτῶν	2265	2270	p	αὐτός	11.790	6
ἃ	2271	2272	p	ὅς	11.790	6
πεφύκασι	2273	2281	v	φύω	11.790	6
δρᾷν	2282	2286	v	δράω	11.790	6
ᅠ	2353	2354	p	̆	11.790	7
ἐπεδείξαμεν	2361	2372	v	ἐπιδείκνυμι	11.790	7
κᾀνταῦθα	2373	2381	d	εἰνταῦθα	11.790	7
ἑκάστου	2382	2389	a	ἕκαστος	11.790	7
τὴν	2390	2393	l	ὁ	11.790	7
φύσιν	2394	2399	n	φύσις	11.790	7
καὶ	2400	2403	d	καί	11.790	7
οὐσίαν	2404	2410	n	οὐσία	11.790	7
.	2410	2411	u	.	11.790	7
οἱ	2412	2414	l	ὁ	11.790	7
ᅠ	2480	2481	p	̆	11.790	8
μὲν	2488	2491	d	μέν	11.790	8
δὴ	2492	2494	d	δή	11.790	8
καθόλου	2495	2502	d	καθόλου	11.790	8
λόγοι	2503	2508	n	λόγος	11.790	8
