orth	charde	charad	cat	lem	pag	linea
ᅠ	160	161	u	̆	12.83	1
ᅠ	261	262	u	̆	12.83	1
ᅠ	364	365	u	̆	12.83	1
Γαληνου	478	485	n	Γαλήνιος	12.83	1
Περι	486	490	r	Πεύς	12.83	1
της	491	494	-	ὁ	12.83	1
των	495	498	-	[κ	12.83	1
απλων	499	504	n		12.83	1
Φαρμακων	505	513	n	Φαρδάς	12.83	1
Κρασεως	519	526	n	Κλύξις	12.83	1
Και	527	530	n	Καῖς	12.83	1
Δυναμεως	531	539	n	Δύνυ	12.83	1
Βιβλιον	545	552	n	Βιβλίος	12.83	1
Θ	553	554	r	Θέ	12.83	1
.	554	555	u	.	12.83	1
ᅠ	645	646	u	̆	12.83	1
Προοίμιον	653	662	n	Προοίμιον	12.83	1
.	662	663	u	.	12.83	1
ὅσον	664	668	a	ὅσος	12.83	1
μὲν	669	672	d	μέν	12.83	1
οὖν	673	676	d	οὖν	12.83	1
ὑπόλοιπον	677	686	a	ὑπόλοιπος	12.83	1
ἐστι	687	691	v	εἰμί	12.83	1
τῆς	692	695	p	ὁ	12.83	1
ᅠ	759	760	d	̆	12.83	2
κατὰ	767	771	r	κατά	12.83	2
φυτὰ	772	776	n	φυτόν	12.83	2
δυνάμεως	777	785	n	δύναμις	12.83	2
ἐν	786	788	d	ἐν	12.83	2
τῷδε	789	793	p	ὅδε	12.83	2
λεχθήσεται	794	804	v	λέγω	12.83	2
οὐδὲ	806	810	d	οὐδέ	12.83	2
τοῦτο	811	816	p	οὗτος	12.83	2
ἅπαν	817	821	a	ἅπας	12.83	2
ᅠ	886	887	a	̆	12.83	3
ἀλλ	894	897	a	ἀλλά	12.83	3
αἱ	899	901	p	ὁ	12.83	3
τῶν	902	905	l	ὁ	12.83	3
δραστικῶν	906	915	a	δραστικός	12.83	3
ποιοτήτων	916	925	a	ποιότης	12.83	3
ἐνέργειαι	926	935	a	ἐνέργεια	12.83	3
μόναι	936	941	a	μόνος	12.83	3
.	941	942	u	.	12.83	3
τὰ	943	945	l	ὁ	12.83	3
γὰρ	946	949	d	γάρ	12.83	3
ᅠ	1013	1014	n	̆	12.83	4
ὅλης	1021	1025	a	ὅλος	12.83	4
ἔργα	1026	1030	n	ἔργον	12.83	4
τῆς	1031	1034	l	ὁ	12.83	4
οὐσίας	1035	1041	n	οὐσία	12.83	4
τῶν	1042	1045	l	ὁ	12.83	4
φυτῶν	1046	1051	n	φυτόν	12.83	4
ὕστερον	1052	1059	a	ὕστερος	12.83	4
αὐτὰ	1060	1064	p	αὐτός	12.83	4
καθ	1065	1068	r	κατά	12.83	4
αὑτὰ	1070	1074	p	ἑαυτοῦ	12.83	4
ᅠ	1138	1139	u	̆	12.83	5
διέξιμεν	1146	1154	v	διέξειμι	12.83	5
.	1154	1155	u	.	12.83	5
ἀναμνήσαντες	1156	1168	v	ἀναμιμνήσκω	12.83	5
οὖν	1169	1172	d	οὖν	12.83	5
πάλιν	1173	1178	d	πάλιν	12.83	5
κατ	1179	1182	d	κατά	12.83	5
αὐτὰ	1184	1188	p	αὐτός	12.83	5
