orth	charde	charad	cat	lem	pag	linea
ὅσοισι	566	572	a	ὅσος	18a.513	8
δὲ	573	575	d	δέ	18a.513	8
ἐκ	576	578	d	ἐκ	18a.513	8
καταπτώσιος	579	590	a	καταπτώσιος	18a.513	8
ῥάχις	591	596	n	ῥάχις	18a.513	8
κυφοῦται	597	605	v	κυφόω	18a.513	8
ὀλίγα	607	612	a	ὀλίγος	18a.513	8
δὴ	613	615	d	δή	18a.513	8
τούτων	616	622	p	οὗτος	18a.513	8
ἐκρατήθη	697	705	v	κρατέω	18a.513	9
ὥστε	707	711	d	ὥστε	18a.513	9
ἐξιθῦναι	712	720	v	ἐξιθύνω	18a.513	9
.	720	721	u	.	18a.513	9
ἄχρι	910	914	d	ἄχρι	18a.513	11
νῦν	915	918	d	νῦν	18a.513	11
ἔγραψε	919	925	v	γράφω	18a.513	11
περὶ	926	930	r	περί	18a.513	11
τῆς	931	934	d	ὁ	18a.513	11
ἔξωθεν	935	941	d	ἔξωθεν	18a.513	11
αἰτίας	942	948	n	αἰτία	18a.513	11
διαστρεφομένης	949	963	v	διαστρέφω	18a.513	11
ῥάχεως	1040	1046	n	ῥάχος	18a.513	12
.	1046	1047	u	.	18a.513	12
ὅσα	1048	1051	a	ὅσος	18a.513	12
δὲ	1052	1054	d	δέ	18a.513	12
ἀπὸ	1055	1058	r	ἀπό	18a.513	12
τῆσδε	1059	1064	p	ὅδε	18a.513	12
τῆς	1065	1068	p	ὁ	18a.513	12
ῥήσεως	1069	1075	n	ῥῆσις	18a.513	12
ἐφεξῆς	1076	1082	d	ἐφεξῆς	18a.513	12
γέγραπται	1083	1092	v	γράφω	18a.513	12
πάντα	1169	1174	a	πᾶς	18a.513	13
περὶ	1175	1179	r	περί	18a.513	13
τῶν	1180	1183	p	ὁ	18a.513	13
ἐκ	1184	1186	d	ἐκ	18a.513	13
καταπτώσεως	1187	1198	n	κατάπτωσις	18a.513	13
ἤ	1199	1200	d	ἤ	18a.513	13
τινος	1201	1206	a	τις	18a.513	13
πληγῆς	1207	1213	n	πληγή	18a.513	13
βλαπτομένων	1290	1301	v	βλάπτω	18a.513	14
τοὺς	1302	1306	p	ὁ	18a.513	14
σφονδύλους	1307	1317	a	σφόνδυλος	18a.513	14
εἴρηται	1318	1325	v	ἐρῶτα	18a.513	14
καὶ	1326	1329	d	καί	18a.513	14
ἔστι	1330	1334	v	εἰμί	18a.513	14
τὰ	1335	1337	l	ὁ	18a.513	14
πλεῖστα	1338	1345	a	πλεῖστος	18a.513	14
σαφῆ	1422	1426	a	σαφής	18a.513	15
πλὴν	1428	1432	d	πλήν	18a.513	15
εἴ	1433	1435	v	εἰ	18a.513	15
που	1436	1439	d	πού	18a.513	15
δέοι	1440	1444	v	δεῖος	18a.513	15
παραλελειμμένην	1445	1460	v	παραλείπω	18a.513	15
αἰτίαν	1461	1467	v	αἰτία	18a.513	15
προσθεῖναι	1468	1478	v	προστίθημι	18a.513	15
καθάπερ	1556	1563	d	καθά	18a.513	16
καὶ	1564	1567	d	καί	18a.513	16
νῦν	1568	1571	d	νῦν	18a.513	16
τὰ	1572	1574	d	ὁ	18a.513	16
ὀλίγα	1575	1580	a	ὀλίγος	18a.513	16
κατὰ	1581	1585	d	κατά	18a.513	16
