orth	charde	charad	cat	lem	pag	linea
ὅσοισι	569	575	n	ὅσος	18a.493	14
μὲν	576	579	d	μέν	18a.493	14
ὑπὸ	580	583	r	ὑπό	18a.493	14
νοσημάτων	584	593	n	νόσημα	18a.493	14
ἕλκονται	594	602	v	ἕλκω	18a.493	14
ἐς	603	605	r	εἰς	18a.493	14
τὸ	606	608	l	ὁ	18a.493	14
κυφόν	609	614	n	κυφός	18a.493	14
.	614	615	u	.	18a.493	14
Ὀπισθοκύφωσις	804	817	n	Ὀπισθοκύφων	18a.493	16
ὀνομάζεται	818	828	v	ὀνομάζω	18a.493	16
ἡ	829	830	l	ὁ	18a.493	16
εἰς	831	834	v	εἰς	18a.493	16
τοὐπίσω	835	842	v	ὀπίσω	18a.493	16
διαστροφὴ	843	852	n	διαστροφή	18a.493	16
τῆς	929	932	l	ὁ	18a.493	17
ῥάχεως	933	939	n	ῥάχος	18a.493	17
ὥσπερ	941	946	d	ὥσπερ	18a.493	17
ἡ	947	948	l	ὁ	18a.493	17
μὲν	949	952	d	μέν	18a.493	17
εἰς	953	956	r	εἰς	18a.493	17
τὸ	957	959	l	ὁ	18a.493	17
πρόσω	960	965	d	πρόσω	18a.493	17
λόρδωσις	966	974	n	λόρδωσις	18a.493	17
ἡ	976	977	l	ὁ	18a.493	17
δὲ	978	980	d	δέ	18a.493	17
εἰς	981	984	r	εἰς	18a.493	17
τὰ	1061	1063	l	ὁ	18a.493	18
πλάγια	1064	1070	n	πλάγιον	18a.493	18
σκολίωσις	1071	1080	a	σκολίωσις	18a.493	18
.	1080	1081	u	.	18a.493	18
οἴονται	1082	1089	v	οἴομαι	18a.493	18
δέ	1090	1092	-	δέ	18a.493	18
τινες	1093	1098	p	τις	18a.493	18
γίγνεσθαι	1099	1108	v	γίγνομαι	18a.493	18
τὴν	1109	1112	l	ὁ	18a.493	18
εἰς	1113	1116	v	εἰς	18a.493	18
τοὐπίσω	1250	1257	v	τὀπίσω	18a.494	1
διαστροφὴν	1258	1268	n	διαστροφή	18a.494	1
ἣν	1270	1272	p	ὅς	18a.494	1
δὴ	1273	1275	d	δή	18a.494	1
καὶ	1276	1279	d	καί	18a.494	1
κύρτωσιν	1280	1288	v	κύρτωσις	18a.494	1
ὀνομάζουσι	1289	1299	v	ὀνομάζω	18a.494	1
φυμάτων	1301	1308	v	φῦμα	18a.494	1
ἀπέπτων	1383	1390	v	ἀποπτάω	18a.494	2
συνισταμένων	1391	1403	v	συνίστημι	18a.494	2
ἐπὶ	1404	1407	v	ἐπί	18a.494	2
τῆς	1408	1411	p	ὁ	18a.494	2
ῥάχεως	1412	1418	n	ῥάχις	18a.494	2
μεγάλων	1419	1426	a	μέγας	18a.494	2
τε	1427	1429	d	τε	18a.494	2
καὶ	1504	1507	d	καί	18a.494	3
σκληρῶν	1508	1515	v	σκληρός	18a.494	3
καὶ	1516	1519	d	καί	18a.494	3
χρονίων	1520	1527	v	χρόνιος	18a.494	3
ὑφ	1529	1531	d	ὑπό	18a.494	3
ὧν	1533	1535	p	ὅς	18a.494	3
βαρυνομένους	1536	1548	v	βαρύνω	18a.494	3
ὠθεῖσθαι	1549	1557	v	ὠθέω	18a.494	3
πρὸς	1632	1636	d	πρός	18a.494	4
τὴν	1637	1640	p	ὁ	18a.494	4
ὀπίσω	1641	1646	d	ὀπίσω	18a.494	4
χώραν	1647	1652	n	χώρα	18a.494	4
τοὺς	1653	1657	p	ὁ	18a.494	4
σφονδύλους	1658	1668	a	σφόνδυλος	18a.494	4
οὐκ	1670	1673	d	οὐ	18a.494	4
ἐννοοῦντες	1674	1684	v	ἐννοέω	18a.494	4
ὅτι	1685	1688	d	ὅτι	18a.494	4
οὔτε	1763	1767	d	οὔτε	18a.494	5
κατακειμένων	1768	1780	v	κατάκειμαι	18a.494	5
ὑπτίων	1781	1787	a	ὕπτιος	18a.494	5
ἐγχωρεῖ	1788	1795	v	ἐγχωρέω	18a.494	5
τὰ	1796	1798	p	ὁ	18a.494	5
φύματα	1799	1805	n	φῦμα	18a.494	5
τοὺς	1806	1810	p	ὁ	18a.494	5
ὑποκειμένους	1811	1823	v	ὑπόκειμαι	18a.494	5
ἑαυτοῖς	1898	1905	p	ἑαυτοῦ	18a.494	6
βαρύνειν	1906	1914	v	βαρύνω	18a.494	6
σφονδύλους	1915	1925	a	σφόνδυλος	18a.494	6
οὔτε	1926	1930	d	οὔτε	18a.494	6
ὀρθῶς	1931	1936	d	ὀρθός	18a.494	6
ἑστηκότων	1937	1946	v	ἵστημι	18a.494	6
οὔτε	2021	2025	d	οὔτε	18a.494	7
καθημένων	2026	2035	v	κάθημαι	18a.494	7
ἀλλ	2037	2040	d	ἀλλά	18a.494	7
οὐδ	2042	2045	d	οὐδέ	18a.494	7
εἴ	2047	2049	c	εἰ	18a.494	7
ποτε	2050	2054	d	ποτέ	18a.494	7
κατὰ	2055	2059	d	κατά	18a.494	7
τῶν	2060	2063	p	ὁ	18a.494	7
πλευρῶν	2231	2238	n	πλευρά	18a.494	8
κλινόμεθα	2239	2248	v	κλίνω	18a.494	8
.	2248	2249	u	.	18a.494	8
πρὸς	2250	2254	r	πρός	18a.494	8
δὲ	2255	2257	d	δέ	18a.494	8
καὶ	2258	2261	d	καί	18a.494	8
ἄλλοις	2262	2268	p	ἄλλος	18a.494	8
ἐστὶν	2269	2274	v	εἰμί	18a.494	8
ἄτοπον	2275	2281	a	ἄτοπος	18a.494	8
εἰς	2282	2285	v	εἰς	18a.494	8
τοσοῦτον	2360	2368	a	τοσοῦτος	18a.494	9
βάρος	2369	2374	n	βάρος	18a.494	9
ἢ	2375	2376	d	ἤ	18a.494	9
σκληρότητα	2377	2387	n	σκληρότης	18a.494	9
ἥκειν	2388	2393	v	ἥκω	18a.494	9
τὰ	2394	2396	p	ὁ	18a.494	9
φύματα	2397	2403	n	φῦμα	18a.494	9
νοεῖν	2404	2409	v	νοέω	18a.494	9
ὡς	2411	2413	d	ὡς	18a.494	9
καὶ	2490	2493	d	καί	18a.494	10
τῶν	2494	2497	l	ὁ	18a.494	10
ὀστῶν	2498	2503	n	ὀστός	18a.494	10
βαρύτερα	2504	2512	a	βαρύς	18a.494	10
καὶ	2513	2516	c	καί	18a.494	10
σκληρότερα	2517	2527	a	σκληρός	18a.494	10
γίγνεσθαι	2528	2537	v	γίγνομαι	18a.494	10
.	2537	2538	u	.	18a.494	10
ὅτι	2539	2542	c	ὅτι	18a.494	10
μὲν	2619	2622	d	μέν	18a.494	11
οὖν	2623	2626	d	οὖν	18a.494	11
ὑπὸ	2627	2630	r	ὑπό	18a.494	11
φυμάτων	2631	2638	n	φῦμα	18a.494	11
ἀπέπτων	2639	2646	v	ἀπέπτομαι	18a.494	11
εἰς	2647	2650	v	εἰς	18a.494	11
τὸ	2651	2653	l	ὁ	18a.494	11
ἔμπροσθεν	2654	2663	d	ἔμπροσθεν	18a.494	11
ἀποτελοῦνται	2664	2676	v	ἀποτελέω	18a.494	11
διαστροφαὶ	2753	2763	n	διαστροφή	18a.494	12
τῆς	2764	2767	p	ὁ	18a.494	12
ῥάχεως	2768	2774	n	ῥάχος	18a.494	12
αὐτὸς	2775	2780	a	αὐτός	18a.494	12
ὁ	2781	2782	n	ὁ	18a.494	12
Ἱπποκράτης	2783	2793	n	Ἱπποκράτης	18a.494	12
ὀλίγον	2794	2800	a	ὀλίγος	18a.494	12
ὕστερον	2877	2884	a	ὕστερος	18a.494	13
ἐρεῖ	2885	2889	v	ἐρέω	18a.494	13
.	2889	2890	u	.	18a.494	13
προσέχειν	2891	2900	v	προσέχω	18a.494	13
δὲ	2901	2903	d	δέ	18a.494	13
χρὴ	2904	2907	v	χρή	18a.494	13
τοὺς	2908	2912	l	ὁ	18a.494	13
ἐξηγησαμένους	2913	2926	v	ἐξηγέομαι	18a.494	13
τὸ	2927	2929	l	ὁ	18a.494	13
βιβλίον	2930	2937	n	βιβλίον	18a.494	13
οὐ	3014	3016	d	οὐ	18a.494	14
τούτῳ	3017	3022	p	οὗτος	18a.494	14
μόνον	3023	3028	a	μόνος	18a.494	14
ἀλλὰ	3030	3034	d	ἀλλά	18a.494	14
καὶ	3035	3038	d	καί	18a.494	14
ὅτι	3039	3042	p	ὅτι	18a.494	14
κατὰ	3043	3047	d	κατά	18a.494	14
τὴν	3048	3051	l	ὁ	18a.494	14
προκειμένην	3052	3063	v	πρόκειμαι	18a.494	14
ῥῆσιν	3140	3145	v	ῥῆσις	18a.494	15
εἶπεν	3146	3151	v	εἶπον	18a.494	15
ἐς	3153	3155	v	εἰς	18a.494	15
τὸ	3156	3158	l	ὁ	18a.494	15
κυφὸν	3159	3164	v	κυφός	18a.494	15
ἕλκονται	3165	3173	v	ἕλκω	18a.494	15
δυνάμενος	3175	3184	v	δύναμαι	18a.494	15
εἰπεῖν	3185	3191	v	εἶπον	18a.494	15
ὠθοῦνται	3192	3200	v	ὠθέω	18a.494	15
καθάπερ	3278	3285	d	καθά	18a.494	16
οὕτω	3286	3290	d	οὕτως	18a.494	16
ἕλκονται	3291	3299	v	ἕλκω	18a.494	16
.	3299	3300	u	.	18a.494	16
δόξει	3301	3306	v	δοκέω	18a.494	16
γε	3307	3309	d	γε	18a.494	16
μὴν	3310	3313	d	μήν	18a.494	16
ἄτοπον	3314	3320	a	ἄτοπος	18a.494	16
εἶναι	3321	3326	v	εἰμί	18a.494	16
τοὺς	3403	3407	p	ὁ	18a.494	17
σφονδύλους	3408	3418	a	σφόνδυλος	18a.494	17
ὀπίσω	3419	3424	v	ὀπίσω	18a.494	17
μεθισταμένους	3425	3438	v	μεθίστημι	18a.494	17
ὑπὸ	3439	3442	r	ὑπό	18a.494	17
νοσημάτων	3443	3452	v	νόσημα	18a.494	17
ἕλκεσθαι	3453	3461	v	ἕλκω	18a.494	17
λέγειν	3538	3544	v	λέγω	18a.494	18
εἰς	3545	3548	v	εἰς	18a.494	18
τὸ	3549	3551	d	ὁ	18a.494	18
πρόσω	3552	3557	d	πρόσω	18a.494	18
.	3557	3558	u	.	18a.494	18
τοῦτο	3559	3564	p	οὗτος	18a.494	18
γὰρ	3565	3568	d	γάρ	18a.494	18
οἰκειότερον	3569	3580	a	οἰκεῖος	18a.494	18
ἦν	3581	3583	v	εἰμί	18a.494	18
