orth	charde	charad	cat	lem	pag	linea
Γαληνου	384	391	n	Γαλήνιος	8.297	1
Περι	392	396	n	Πέλις	8.297	1
των	397	400	n	[κὼν	8.297	1
Πεπονθοτων	401	411	n	Πέπονθος	8.297	1
Τοπων	421	426	n	Τόπλα	8.297	1
Βιβλιον	427	434	n	Βίβλις	8.297	1
ε	435	436	n	(	8.297	1
.	436	437	u	.	8.297	1
Προοιμιον	460	469	n	Πλόος	8.297	1
.	469	470	u	.	8.297	1
ἐν	563	565	r	ἐν	8.297	1
τῷ	566	568	l	ὁ	8.297	1
πρὸ	569	572	r	πρό	8.297	1
τούτου	573	579	p	οὗτος	8.297	1
γράμματι	580	588	n	γράμμα	8.297	1
περὶ	589	593	r	περί	8.297	1
τῶν	594	597	l	ὁ	8.297	1
κατὰ	598	602	r	κατά	8.297	1
τὸν	603	606	l	ὁ	8.297	1
πνεύμονα	677	685	n	πνεύμων	8.297	2
παθῶν	686	691	n	πάθος	8.297	2
διεξερχόμενος	692	705	v	διεξέρχομαι	8.297	2
ἐμνημόνευσα	707	718	v	μνημονεύω	8.297	2
τῇ	719	721	l	ὁ	8.297	2
κοινωνίᾳ	722	730	n	κοινωνία	8.297	2
τοῦ	801	804	l	ὁ	8.297	3
λόγου	805	810	n	λόγος	8.297	3
καὶ	811	814	d	καί	8.297	3
θώρακος	815	822	n	θώραξ	8.297	3
καὶ	823	826	d	καί	8.297	3
καρδίας	827	834	n	καρδία	8.297	3
ἐπ	835	837	a	ἐπί	8.297	3
ὀλίγον	839	845	a	ὀλίγος	8.297	3
ἀναβαλλόμενος	847	860	v	ἀναβάλλω	8.297	3
εἰς	931	934	v	εἰς	8.297	4
τουτὶ	935	940	a	οὗτος	8.297	4
τὸ	941	943	a	ὁ	8.297	4
πέμπτον	944	951	a	πέμπτος	8.297	4
ὑπόμνημα	952	960	n	ὑπόμνημα	8.297	4
τελέως	961	967	d	τέλειος	8.297	4
ἀποδώσειν	968	977	v	ἀποδίδωμι	8.297	4
ἅπαντα	1048	1054	a	ἅπας	8.297	5
τὸν	1055	1058	p	ὁ	8.297	5
περὶ	1059	1063	r	περί	8.297	5
αὐτῶν	1064	1069	p	αὐτός	8.297	5
λόγον	1070	1075	n	λόγος	8.297	5
.	1075	1076	u	.	8.297	5
ἐπεὶ	1077	1081	c	ἐπεί	8.297	5
τοίνυν	1082	1088	d	τοίνυν	8.297	5
ἐτελεύτησεν	1089	1100	v	τελευτάω	8.297	5
ἡ	1171	1172	l	ὁ	8.297	6
κατὰ	1173	1177	r	κατά	8.297	6
τὸ	1178	1180	l	ὁ	8.297	6
τέταρτον	1181	1189	a	τέταρτος	8.297	6
ὑπόμνημα	1190	1198	n	ὑπόμνημα	8.297	6
διδασκαλία	1199	1209	n	διδασκαλία	8.297	6
εἰς	1210	1213	n	εἰς	8.297	6
τὰ	1214	1216	l	ὁ	8.297	6
συμβάντα	1287	1295	v	συμβαίνω	8.297	7
τῷ	1296	1298	p	ὁ	8.297	7
Ἀντιπάτρῳ	1299	1308	n	Ἀντίπατρος	8.297	7
τῷ	1309	1311	l	ὁ	8.297	7
ἰατρῷ	1312	1317	n	ἰατρός	8.297	7
τὴν	1319	1322	l	ὁ	8.297	7
μὲν	1323	1326	d	μέν	8.297	7
διάθεσιν	1327	1335	n	διάθεσις	8.297	7
αὐτοῦ	1406	1411	p	αὐτός	8.297	8
ἐν	1412	1414	d	ἐν	8.297	8
αὐτῷ	1415	1419	p	αὐτός	8.297	8
τῷ	1420	1422	p	ὁ	8.297	8
πνεύμονι	1423	1431	a	πνεύμων	8.297	8
ἴσχοντος	1432	1440	v	ἴσχω	8.297	8
τὴν	1441	1444	l	ὁ	8.297	8
πρώτην	1445	1451	a	πρῶτος	8.297	8
ἐπιδιαβάντος	1453	1465	v	ἐπιδιαβάς	8.297	8
δὲ	1591	1593	d	δέ	8.298	1
τοῦ	1594	1597	l	ὁ	8.298	1
πάθους	1598	1604	n	πάθος	8.298	1
ἄχρι	1605	1609	n	ἄχρι	8.298	1
τῆς	1610	1613	l	ὁ	8.298	1
καρδίας	1614	1621	n	καρδία	8.298	1
ἄμεινον	1623	1630	a	ἀμείνων	8.298	1
εἶναί	1631	1636	v	εἰμί	8.298	1
μοι	1707	1710	p	ἐγώ	8.298	2
δοκεῖ	1711	1716	v	δοκέω	8.298	2
περὶ	1717	1721	a	περί	8.298	2
πάντων	1722	1728	a	πᾶς	8.298	2
αὐτῆς	1729	1734	p	αὐτός	8.298	2
τῶν	1735	1738	l	ὁ	8.298	2
παθῶν	1739	1744	v	πάθος	8.298	2
διελθεῖν	1745	1753	v	διέρχομαι	8.298	2
.	1753	1754	u	.	8.298	2
