orth	charde	charad	cat	lem	pag	linea
Ἱπποκράτης	537	547	n	Ἱπποκράτης	5.130	17
μὲν	548	551	d	μέν	5.130	17
οὖν	552	555	d	οὖν	5.130	17
φαίνεται	556	564	v	φαίνω	5.130	17
καλός	565	570	a	καλός	5.130	17
τε	643	645	d	τε	5.130	18
καὶ	646	649	d	καί	5.130	18
ἀγαθός	650	656	a	ἀγαθός	5.130	18
τις	657	660	a	τις	5.130	18
ἀνὴρ	661	665	n	ἀνήρ	5.130	18
γεγονέναι	666	675	v	γίγνομαι	5.130	18
μὴ	677	679	d	μή	5.130	18
φιλοτιμίας	680	690	n	φιλοτιμία	5.130	18
ἢ	691	692	d	ἤ	5.130	18
φιλοδοξίας	693	703	n	φιλοδοξία	5.130	18
ἀλλ	830	833	d	ἀλλά	5.131	1
ἀληθείας	835	843	n	ἀλήθεια	5.131	1
ἐραστής	844	851	n	ἐραστής	5.131	1
.	851	852	u	.	5.131	1
εἰ	853	855	c	εἰ	5.131	1
δὲ	856	858	c	δέ	5.131	1
καὶ	859	862	c	καί	5.131	1
δόξης	863	868	n	δόξις	5.131	1
ἢ	869	870	c	ἤ	5.131	1
τιμῆς	871	876	n	τιμή	5.131	1
αὐτὸν	947	952	p	αὐτός	5.131	2
ἐπιθυμῆσαι	953	963	v	ἐπιθυμέω	5.131	2
φαίη	964	968	v	φημί	5.131	2
τις	969	972	p	τις	5.131	2
ἀλλὰ	974	978	d	ἀλλά	5.131	2
καὶ	979	982	d	καί	5.131	2
κτήσασθαί	983	992	v	κτάομαι	5.131	2
γε	993	995	d	γε	5.131	2
αὐτὴν	996	1001	p	αὐτός	5.131	2
ῥᾷστον	1072	1078	a	ῥᾴδιος	5.131	3
ἦν	1079	1081	v	εἰμί	5.131	3
ἐκείνῳ	1082	1088	p	ἐκεῖνος	5.131	3
τῷ	1089	1091	p	ὁ	5.131	3
ἀνδρὶ	1092	1097	n	ἀνήρ	5.131	3
οὐ	1099	1101	a	οὐ	5.131	3
βουληθέντι	1102	1112	v	βούλομαι	5.131	3
τούτῳ	1113	1118	a	οὗτος	5.131	3
φιλονεικεῖν	1119	1130	v	φιλονεικέω	5.131	3
ἐν	1201	1203	a	ἐν	5.131	4
λόγοις	1204	1210	n	λόγος	5.131	4
αἱρέσεσιν	1211	1220	a	αἵρεσις	5.131	4
ἐνδόξοις	1221	1229	a	ἔνδοξος	5.131	4
ἑαυτοῦ	1230	1236	p	ἑαυτοῦ	5.131	4
πρεσβυτέραις	1237	1249	a	πρέσβυς	5.131	4
οὐδεμία	1321	1328	a	οὐδείς	5.131	5
γὰρ	1329	1332	d	γάρ	5.131	5
ἦν	1333	1335	v	εἰμί	5.131	5
ἱκανῶς	1336	1342	d	ἱκανός	5.131	5
ἔνδοξος	1343	1350	a	ἔνδοξος	5.131	5
.	1350	1351	u	.	5.131	5
οἱ	1352	1354	p	ὁ	5.131	5
δὲ	1355	1357	d	δέ	5.131	5
μετ	1358	1361	p	μετά	5.131	5
αὐτὸν	1363	1368	a	αὐτός	5.131	5
ἀπλήστως	1369	1377	a	ἄπληστος	5.131	5
ὀρεχθέντες	1448	1458	v	ὀρέγω	5.131	6
ἀδίκου	1459	1465	a	ἄδικος	5.131	6
δόξης	1466	1471	n	δόξα	5.131	6
αἱρέσεις	1472	1480	v	αἵρεσις	5.131	6
ἰδίας	1481	1486	a	ἴδιος	5.131	6
συνεστήσαντο	1487	1499	v	συνίστημι	5.131	6
μοχθηρὰς	1570	1578	a	μοχθηρός	5.131	7
ἀντιλογίας	1580	1590	n	ἀντιλογία	5.131	7
πρὸς	1591	1595	a	πρός	5.131	7
τοὺς	1596	1600	p	ὁ	5.131	7
ἑαυτῶν	1601	1607	a	ἑαυτοῦ	5.131	7
πρεσβυτέρους	1608	1620	a	πρέσβυς	5.131	7
ποιησάμενοι	1621	1632	v	ποιέω	5.131	7
.	1632	1633	u	.	5.131	7
καίτοι	1704	1710	d	καίτοι	5.131	8
τινὲς	1711	1716	p	τις	5.131	8
