orth	charde	charad	cat	lem	pag	linea
ἡ	354	355	n	ὁ	18a.814	7
μεσότης	356	363	a	μεσότης	18a.814	7
ὑπὸ	364	367	r	ὑπό	18a.814	7
μασχάλην	368	376	n	μασχάλη	18a.814	7
βραχίονος	377	386	n	βραχίων	18a.814	7
πεπονθότος	387	397	v	πάσχω	18a.814	7
αἱ	472	474	n	ὁ	18a.814	8
ἀρχαὶ	475	480	n	ἀρχή	18a.814	8
ἐπ	481	483	n	ἐπί	18a.814	8
ἀκρώμιον	485	493	n	ἀκρώμιος	18a.814	8
χιασθεῖσαι	494	504	v	χιάζω	18a.814	8
ἀπαγέσθωσαν	505	516	v	ἀπάγω	18a.814	8
λοξῶς	591	596	n	λοξός	18a.814	9
ἡ	597	598	d	ὁ	18a.814	9
μὲν	599	602	d	μέν	18a.814	9
κατὰ	603	607	r	κατά	18a.814	9
νῶτον	608	613	n	νῶτον	18a.814	9
ἡ	615	616	d	ὁ	18a.814	9
δὲ	617	619	d	δέ	18a.814	9
κατὰ	620	624	r	κατά	18a.814	9
στέρνον	625	632	n	στέρνον	18a.814	9
ὑπὸ	633	636	r	ὑπό	18a.814	9
μασχάλην	637	645	n	μασχάλη	18a.814	9
ἀπαθῆ	722	727	a	ἀπαθής	18a.814	10
αἱ	729	731	d	ὁ	18a.814	10
δὲ	732	734	d	δέ	18a.814	10
ἐπινομαὶ	735	743	n	ἐπινομή	18a.814	10
ὁμοίως	744	750	d	ὅμοιος	18a.814	10
.	750	751	u	.	18a.814	10
