orth	charde	charad	cat	lem	pag	linea
Μεσότης	354	361	n	Μεσότης	18a.799	7
κατ	362	365	r	κατά	18a.799	7
ἰνίου	367	372	n	ἰνίον	18a.799	7
.	372	373	u	.	18a.799	7
ἀρχαὶ	374	379	n	ἀρχή	18a.799	7
ἐπὶ	380	383	r	ἐπί	18a.799	7
κορυφὴν	384	391	n	κορυφή	18a.799	7
ἐπὶ	467	470	r	ἐπί	18a.799	8
βρέγμα	471	477	n	βρέγμα	18a.799	8
μεσόφρυον	478	487	n	μεσόφρυκος	18a.799	8
καὶ	488	491	d	καί	18a.799	8
κατ	492	495	r	κατά	18a.799	8
αὐτὸ	497	501	a	αὐτός	18a.799	8
τοῦτο	502	507	a	οὗτος	18a.799	8
χιάζεσθαι	508	517	v	χιάζω	18a.799	8
εἶτα	519	523	d	εἶτα	18a.799	8
ἐπὶ	598	601	r	ἐπί	18a.799	9
ὀφθαλμοὺς	602	611	n	ὀφθαλμός	18a.799	9
καὶ	612	615	d	καί	18a.799	9
ὑπὸ	616	619	r	ὑπό	18a.799	9
λοβοὺς	620	626	n	λοβός	18a.799	9
τῶν	627	630	d	ὁ	18a.799	9
ὤτων	631	635	n	οὖς	18a.799	9
ἐπὶ	637	640	r	ἐπί	18a.799	9
ἰνίον	641	646	n	ἰνίον	18a.799	9
καὶ	647	650	c	καί	18a.799	9
μετωπιαία	651	660	a	μετωπιαῖος	18a.799	9
.	660	661	u	.	18a.799	9
