orth	charde	charad	cat	lem	pag	linea
Ἀρχὴ	356	360	n	Ἀρχή	18a.795	15
κατ	361	364	r	κατά	18a.795	15
ἰνίου	366	371	n	ἰνίον	18a.795	15
.	371	372	u	.	18a.795	15
τὸ	373	375	l	ὁ	18a.795	15
σπείραμα	376	384	n	σπεῖραμ	18a.795	15
ὑπὸ	385	388	r	ὑπό	18a.795	15
λοβὸν	389	394	n	λοβός	18a.795	15
ὠτὸς	471	475	n	οὖς	18a.795	16
ἐπὶ	476	479	r	ἐπί	18a.795	16
κρόταφον	480	488	n	κρόταφος	18a.795	16
καὶ	489	492	d	καί	18a.795	16
βρέγμα	493	499	n	βρέγμα	18a.795	16
λοξῶς	501	506	n	λοξός	18a.795	16
ἐπὶ	507	510	r	ἐπί	18a.795	16
ἰνίον	511	516	n	ἰνίον	18a.795	16
καὶ	517	520	d	καί	18a.795	16
μετωπιαία	521	530	d	μετωπιαῖος	18a.795	16
πρὸς	664	668	r	πρός	18a.796	1
τὸν	669	672	d	ὁ	18a.796	1
ἔξω	673	676	d	ἔξ	18a.796	1
κανθὸν	677	683	n	κανθός	18a.796	1
καὶ	684	687	d	καί	18a.796	1
ἐπὶ	688	691	r	ἐπί	18a.796	1
βρέγμα	692	698	n	βρέγμα	18a.796	1
.	698	699	u	.	18a.796	1
λοξὴ	700	704	n	λοξή	18a.796	1
ἐπὶ	705	708	r	ἐπί	18a.796	1
ἰνίον	709	714	n	ἰνίον	18a.796	1
ἀπὸ	790	793	r	ἀπό	18a.796	2
ἰνίου	794	799	n	ἰνίον	18a.796	2
λοξὴ	800	804	n	λοξή	18a.796	2
ἐπὶ	805	808	r	ἐπί	18a.796	2
βρέγμα	809	815	n	βρέγμα	18a.796	2
ἀντικειμένη	816	827	v	ἀντίκειμαι	18a.796	2
τῇ	828	830	d	ὁ	18a.796	2
πρὸ	831	834	r	πρό	18a.796	2
αὐτῆς	835	840	a	αὐτός	18a.796	2
χιάζουσα	841	849	v	χιάζω	18a.796	2
τὸ	924	926	n	ὁ	18a.796	3
βρέγμα	927	933	n	βρέγμα	18a.796	3
εἶθ	935	938	d	εἶθι	18a.796	3
ὑπὸ	940	943	r	ὑπό	18a.796	3
λοβὸν	944	949	n	λοβός	18a.796	3
ὠτὸς	950	954	n	οὖς	18a.796	3
ἐπὶ	955	958	r	ἐπί	18a.796	3
ἰνίον	959	964	n	ἰνίον	18a.796	3
καὶ	965	968	c	καί	18a.796	3
μετωπιαία	969	978	a	μετωπιαῖος	18a.796	3
.	978	979	u	.	18a.796	3
