orth	charde	charad	cat	lem	pag	linea
ιπποκρατους	388	399	n		17a.576	1
Επιδημιων	400	409	n	Ἑδήρι]	17a.576	1
Γ	410	411	n	Γαικάν	17a.576	1
.	411	412	u	.	17a.576	1
Και	422	425	r	Καῖς	17a.576	1
Γαληνου	426	433	n	Γαλήνιος	17a.576	1
Εις	434	437	r	Εὔλη	17a.576	1
αυτο	438	442	r	-ἁτός	17a.576	1
Υπομνημα	443	451	n	Πυδνή	17a.576	1
β	461	462	r	β	17a.576	1
.	462	463	u	.	17a.576	1
ἐμοὶ	761	765	n	ἐγώ	17a.576	1
μὲν	766	769	d	μέν	17a.576	1
οὔτ	770	773	d	οὔτε	17a.576	1
ἄλλο	775	779	a	ἄλλος	17a.576	1
τι	780	782	p	τις	17a.576	1
βιβλίον	783	790	n	βιβλίον	17a.576	1
ἐγράφη	791	797	v	γράφος	17a.576	1
χωρὶς	872	877	d	χωρίς	17a.576	2
τοῦ	878	881	p	ὁ	17a.576	2
δεηθῆναί	882	890	v	δέω	17a.576	2
τινας	891	896	p	τις	17a.576	2
ἑταίρους	897	905	n	ἑταῖρος	17a.576	2
καὶ	906	909	d	καί	17a.576	2
μάλιστα	910	917	d	μάλιστα	17a.576	2
τοὺς	918	922	p	ὁ	17a.576	2
εἰς	923	926	v	εἰς	17a.576	2
ἀποδημίαν	1001	1010	n	ἀποδημία	17a.576	3
μακροτέραν	1011	1021	a	μακρός	17a.576	3
στελλομένους	1022	1034	v	στέλλω	17a.576	3
ἀξιώσαντας	1036	1046	v	ἀξιόω	17a.576	3
ἔχειν	1047	1052	v	ἔχω	17a.576	3
ὑπόμνημα	1053	1061	n	ὑπόμνημα	17a.576	3
τῶν	1136	1139	p	ὁ	17a.576	4
ὑπ	1140	1142	p	ὑπό	17a.576	4
ἐμοῦ	1144	1148	p	ἐμός	17a.576	4
ῥηθέντων	1149	1157	v	ἐρῶ	17a.576	4
αὐτοῖς	1158	1164	p	αὐτός	17a.576	4
ἢ	1165	1166	d	ἤ	17a.576	4
δειχθέντων	1167	1177	v	δείκνυμι	17a.576	4
ἐν	1178	1180	p	ἐν	17a.576	4
ταῖς	1181	1185	p	ὁ	17a.576	4
τῶν	1260	1263	l	ὁ	17a.576	5
ζώων	1264	1268	v	ζώω	17a.576	5
ἀνατομαῖς	1269	1278	a	ἀνατομή	17a.576	5
κᾀπὶ	1279	1283	d	εἰμί	17a.576	5
τῶν	1284	1287	l	ὁ	17a.576	5
νοσούντων	1288	1297	v	νοσέω	17a.576	5
.	1297	1298	u	.	17a.576	5
ἐπεὶ	1299	1303	c	ἐπεί	17a.576	5
δ	1304	1305	c	δέ	17a.576	5
ἐκπεσόντα	1307	1316	v	ἐκπίπτω	17a.576	5
τινὰ	1391	1395	p	τις	17a.576	6
καὶ	1396	1399	c	καί	17a.576	6
ἄλλοις	1400	1406	p	ἄλλος	17a.576	6
ἔδοξεν	1407	1413	v	δοκέω	17a.576	6
ἄξια	1414	1418	a	ἄξιος	17a.576	6
σπουδῆς	1419	1426	a	σπουδή	17a.576	6
εἶναι	1427	1432	v	εἰμί	17a.576	6
προτρεψαμένοις	1434	1448	v	προτρέπω	17a.576	6
με	1523	1525	p	ἐγώ	17a.576	7
καὶ	1526	1529	d	καί	17a.576	7
αὐτοῖς	1530	1536	p	αὐτός	17a.576	7
ἅπαντα	1537	1543	a	ἅπας	17a.576	7
τῆς	1544	1547	p	ὁ	17a.576	7
ἰατρικῆς	1548	1556	a	ἰατρικός	17a.576	7
τέχνης	1557	1563	n	τέχνη	17a.576	7
τὰ	1564	1566	p	ὁ	17a.576	7
μέρη	1567	1571	n	μέρος	17a.576	7
συμπληρῶσαι	1646	1657	v	συμπληρόω	17a.576	8
κατὰ	1659	1663	d	κατά	17a.576	8
τὸν	1664	1667	p	ὁ	17a.576	8
αὐτὸν	1668	1673	p	αὐτός	17a.576	8
τρόπον	1674	1680	n	τρόπος	17a.576	8
ὡς	1681	1683	d	ὡς	17a.576	8
ἤδη	1684	1687	d	ἤδη	17a.576	8
τισὶν	1688	1693	p	τις	17a.576	8
ἔδωκα	1694	1699	v	δίδωμι	17a.576	8
καὶ	1833	1836	d	καί	17a.577	1
τοῦτ	1837	1841	p	οὗτος	17a.577	1
ἔπραξα	1843	1849	v	πράσσω	17a.577	1
.	1849	1850	u	.	17a.577	1
γινώσκων	1851	1859	v	γιγνώσκω	17a.577	1
δ	1860	1861	v	δέ	17a.577	1
ἐμαυτὸν	1863	1870	p	ἐμαυτοῦ	17a.577	1
ἐν	1871	1873	p	ἐν	17a.577	1
ἅπασιν	1874	1880	a	ἅπας	17a.577	1
αἷς	1881	1884	p	ὅς	17a.577	1
ἐγεγράφειν	1885	1895	v	ῥαγράφω	17a.577	1
ἐξηγησάμενον	1970	1982	v	ἐξηγέομαι	17a.577	2
ἀεὶ	1983	1986	d	ἀεί	17a.577	2
τὴν	1987	1990	p	ὁ	17a.577	2
Ἱπποκράτους	1991	2002	n	Ἱπποκράτης	17a.577	2
γνώμην	2003	2009	n	γνώμη	17a.577	2
ἅμα	2011	2014	d	ἅμα	17a.577	2
τῷ	2089	2091	p	ὁ	17a.577	3
καὶ	2092	2095	d	καί	17a.577	3
τὰς	2096	2099	l	ὁ	17a.577	3
ἐπικαιροτάτας	2100	2113	a	ἐπίκαιρος	17a.577	3
αὐτοῦ	2114	2119	a	αὐτός	17a.577	3
τῶν	2120	2123	l	ὁ	17a.577	3
ῥήσεων	2124	2130	n	ῥῆσις	17a.577	3
παρατεθεῖσθαι	2131	2144	v	παρατίθημι	17a.577	3
περιττὸν	2220	2228	a	περισσός	17a.577	4
ἡγούμην	2229	2236	v	ἡγέομαι	17a.577	4
εἶναι	2237	2242	v	εἰμί	17a.577	4
γράφειν	2243	2250	v	γράφω	17a.577	4
ἐξηγήσεις	2251	2260	v	ἐξήγησις	17a.577	4
ἐν	2261	2263	n	ἐν	17a.577	4
ὑπομνήμασι	2264	2274	n	ὑπόμνημα	17a.577	4
καθ	2349	2352	n	κατά	17a.577	5
ἑκάστην	2354	2361	a	ἕκαστος	17a.577	5
λέξιν	2362	2367	n	λέξις	17a.577	5
ἀπ	2368	2370	n	ἀπό	17a.577	5
ἀρχῆς	2372	2377	n	ἀρχή	17a.577	5
ἕως	2378	2381	n	ἕως	17a.577	5
τέλους	2382	2388	n	τέλος	17a.577	5
ἁπάντων	2389	2396	a	ἅπας	17a.577	5
αὐτοῦ	2471	2476	p	αὐτός	17a.577	6
τῶν	2477	2480	n	ὁ	17a.577	6
βιβλίων	2481	2488	n	βιβλίον	17a.577	6
.	2488	2489	u	.	17a.577	6
ἐπεὶ	2490	2494	c	ἐπεί	17a.577	6
δὲ	2495	2497	d	δέ	17a.577	6
καὶ	2498	2501	c	καί	17a.577	6
ταύτας	2502	2508	a	οὗτος	17a.577	6
ἐδεήθησαν	2509	2518	v	δέω2	17a.577	6
ἔνιοι	2519	2524	a	ἔνιοι	17a.577	6
τῶν	2599	2602	p	ὁ	17a.577	7
ἑταίρων	2603	2610	n	ἑταῖρος	17a.577	7
ἔχειν	2611	2616	v	ἔχω	17a.577	7
ἀπὸ	2618	2621	a	ἀπό	17a.577	7
τῶν	2622	2625	l	ὁ	17a.577	7
γνησιωτάτων	2626	2637	a	γνήσιος	17a.577	7
καὶ	2638	2641	a	καί	17a.577	7
χρησιμωτάτων	2642	2654	a	χρήσιμος	17a.577	7
Ἱπποκράτους	2729	2740	n	Ἱπποκράτης	17a.577	8
βιβλίων	2741	2748	n	βιβλίον	17a.577	8
ἠρξάμην	2749	2756	v	ἄρχω	17a.577	8
τὸν	2758	2761	p	ὁ	17a.577	8
αὐτὸν	2762	2767	a	αὐτός	17a.577	8
φυλάττων	2768	2776	v	φυλάσσω	17a.577	8
σκοπὸν	2851	2857	n	σκοπός	17a.577	9
τοῖς	2858	2862	p	ὁ	17a.577	9
