orth	charde	charad	cat	lem	pag	linea
ιπποκρατους	388	399	n		17a.646	1
Επιδημιων	400	409	n	Ἑδήρι]	17a.646	1
Γ	410	411	n	Γαικάν	17a.646	1
.	411	412	u	.	17a.646	1
Και	422	425	r	Καῖς	17a.646	1
Γαληνου	426	433	n	Γαλήνιος	17a.646	1
Εις	434	437	r	Εὖλις	17a.646	1
αυτο	438	442	r	-ἁτός	17a.646	1
Υπομνημα	443	451	n	Πούς	17a.646	1
Γ	461	462	-	Γαικάν	17a.646	1
.	462	463	u	.	17a.646	1
Λοιμώδη	761	768	n	Λοιμώδης	17a.646	1
κατάστασιν	769	779	n	κατάστασις	17a.646	1
ἐνταῦθα	780	787	d	ἐνταῦθα	17a.646	1
γράφοντος	788	797	v	γράφω	17a.646	1
Ἱπποκράτους	872	883	n	Ἱπποκράτης	17a.646	2
ὅσα	885	888	a	ὅσος	17a.646	2
πρὸς	889	893	d	πρός	17a.646	2
τὴν	894	897	n	ὁ	17a.646	2
ἐξήγησιν	898	906	n	ἐξήγησις	17a.646	2
ὧν	907	909	p	ὅς	17a.646	2
ἐρεῖν	910	915	v	ἐρῶ	17a.646	2
μέλλει	916	922	v	μέλλω	17a.646	2
χρήσιμά	923	930	a	χρήσιμος	17a.646	2
ἐστιν	1005	1010	v	εἰμί	17a.646	3
ἐν	1012	1014	r	ἐν	17a.646	3
τοῖς	1015	1019	p	ὁ	17a.646	3
ἔμπροσθεν	1020	1029	d	ἔμπροσθεν	17a.646	3
ὑφ	1030	1032	d	ὑπό	17a.646	3
ἡμῶν	1034	1038	p	ἐγώ	17a.646	3
ἐξειργασμένα	1039	1051	v	ἐξεργάζομαι	17a.646	3
διὰ	1053	1056	r	διά	17a.646	3
κεφαλαίων	1131	1140	a	κεφάλαιος	17a.646	4
ὑπομνήσας	1141	1150	v	ὑπομιμνήσκω	17a.646	4
οὕτως	1152	1157	d	οὕτως	17a.646	4
ἐπὶ	1158	1161	r	ἐπί	17a.646	4
