orth	charde	charad	cat	lem	pag	linea
καὶ	448	451	c	καί	5.310	13
γὰρ	452	455	d	γάρ	5.310	13
οὖν	456	459	d	οὖν	5.310	13
ὅταν	461	465	d	ὅταν	5.310	13
εἴπῃ	466	470	v	εἶπον	5.310	13
διὰ	472	475	d	διά	5.310	13
τοῦτο	476	481	a	οὗτος	5.310	13
λέγεσθαί	482	490	v	λέγω	5.310	13
τινας	563	568	a	τις	5.310	14
ἀκαρδίους	569	578	a	ἀκάρδιος	5.310	14
ὅτι	580	583	p	ὅτι	5.310	14
πεπιστεύκασιν	584	597	v	πιστεύω	5.310	14
ἅπαντες	598	605	a	ἅπας	5.310	14
ἄνθρωποι	606	614	n	ἄνθρωπος	5.310	14
τὸ	615	617	a	ὁ	5.310	14
ἡγεμονικὸν	690	700	a	ἡγεμονικός	5.310	15
τῆς	701	704	p	ὁ	5.310	15
ψυχῆς	705	710	n	ψυχή	5.310	15
ἐν	711	713	a	ἐν	5.310	15
τῇ	714	716	p	ὁ	5.310	15
καρδίᾳ	717	723	n	καρδία	5.310	15
περιέχεσθαι	724	735	v	περιέχω	5.310	15
θαυμάζειν	737	746	v	θαυμάζω	5.310	15
ἄξιον	819	824	a	ἄξιος	5.310	16
τἀνδρὸς	825	832	n	ἀνήρ	5.310	16
εἰ	834	836	v	εἰ	5.310	16
μὴ	837	839	d	μή	5.310	16
ἄχρι	840	844	a	ἄχρι	5.310	16
τοσούτου	845	853	a	τοσοῦτος	5.310	16
παρακολουθεῖ	854	866	v	παρακολουθέω	5.310	16
τοῖς	867	871	p	ὁ	5.310	16
λεγομένοις	944	954	v	λέγω	5.310	17
ὡς	956	958	d	ὡς	5.310	17
γνωρίζειν	959	968	v	γνωρίζω	5.310	17
ὅτι	970	973	p	ὅτι	5.310	17
μηδένα	974	980	p	μηδείς	5.310	17
τῶν	981	984	p	ὁ	5.310	17
ἀνοήτων	985	992	a	ἀνόητος	5.310	17
τε	993	995	d	τε	5.310	17
καὶ	996	999	d	καί	5.310	17
ἀσυνέτων	1072	1080	a	ἀσύνετος	5.310	18
ἀκάρδιον	1081	1089	a	ἀκάρδιον	5.310	18
ὀνομάζουσιν	1090	1101	v	ὀνομάζω	5.310	18
ἀλλ	1103	1106	a	ἀλλά	5.310	18
ἐκείνους	1108	1116	a	ἐκεῖνος	5.310	18
μὲν	1117	1120	a	μέν	5.310	18
ἅπαντας	1121	1128	a	ἅπας	5.310	18
ἐπειδὰν	1255	1262	d	ἐπειδάν	5.311	1
σκώπτωσιν	1263	1272	v	σκώπτω	5.311	1
οὐκ	1274	1277	d	οὐ	5.311	1
ἔχειν	1278	1283	v	ἔχω	5.311	1
ἐγκέφαλόν	1284	1293	v	ἐγκέφαλος	5.311	1
φασιν	1294	1299	v	φημί	5.311	1
τοὺς	1301	1305	a	ὁ	5.311	1
ἀτόλμους	1306	1314	a	ἄτολμος	5.311	1
δὲ	1385	1387	d	δέ	5.311	2
καὶ	1388	1391	d	καί	5.311	2
δειλοὺς	1392	1399	a	δειλός	5.311	2
ἀκαρδίους	1400	1409	a	ἀκάρδιος	5.311	2
ὀνομάζουσιν	1410	1421	v	ὀνομάζω	5.311	2
.	1421	1422	u	.	5.311	2
ἐξελέγχεται	1423	1434	v	ἐξελέγχω	5.311	2
τοίνυν	1505	1511	d	τοίνυν	5.311	3
κᾀνταῦθα	1512	1520	d	εἰνταῦθα	5.311	3
τὸ	1521	1523	l	ὁ	5.311	3
τοῦ	1524	1527	l	ὁ	5.311	3
Χρυσίππου	1528	1537	n	Χρύσιππος	5.311	3
δόγμα	1538	1543	n	δόγμα	5.311	3
πρὸς	1544	1548	r	πρός	5.311	3
αὐτῶν	1549	1554	p	αὐτός	5.311	3
ὧν	1555	1557	p	ὅς	5.311	3
ἐπικαλεῖται	1628	1639	v	ἐπικαλέω	5.311	4
μαρτύρων	1640	1648	n	μάρτυρος	5.311	4
ἐν	1650	1652	d	ἐν	5.311	4
ἐγκεφάλῳ	1653	1661	v	ἐγκέφαλος	5.311	4
μὲν	1662	1665	d	μέν	5.311	4
ὑπολαμβανόντων	1666	1680	v	ὑπολαμβάνω	5.311	4
εἶναι	1751	1756	v	εἰμί	5.311	5
τὸ	1757	1759	l	ὁ	5.311	5
λογιζόμενον	1760	1771	v	λογίζομαι	5.311	5
ἐν	1773	1775	d	ἐν	5.311	5
καρδίᾳ	1776	1782	n	καρδία	5.311	5
δὲ	1783	1785	d	δέ	5.311	5
τὸ	1786	1788	l	ὁ	5.311	5
θυμοειδές	1789	1798	a	θυμοειδής	5.311	5
.	1798	1799	u	.	5.311	5
ἀλλὰ	1800	1804	d	ἀλλά	5.311	5
νὴ	1805	1807	r	νή	5.311	5
Δία	1878	1881	n	Ζεύς	5.311	6
θαυμασίως	1882	1891	d	θαυμάσιος	5.311	6
ὅπως	1892	1896	d	ὅπως	5.311	6
ἐξηγεῖται	1897	1906	v	ἐξηγέομαι	5.311	6
τοὔνομα	1907	1914	n	ὄνομα	5.311	6
τὸ	1915	1917	d	ὁ	5.311	6
ἀκάρδιον	1918	1926	a	ἀκάρδιος	5.311	6
ἢ	1928	1929	d	ἤ	5.311	6
τίνι	1930	1934	a	τίς	5.311	6
διανοίᾳ	2005	2012	n	διάνοια	5.311	7
λέγουσιν	2013	2021	v	λέγω	5.311	7
οἱ	2022	2024	p	ὁ	5.311	7
πολλοὶ	2025	2031	a	πολύς	5.311	7
συνάπτων	2033	2041	v	συνάπτω	5.311	7
εὐθὺς	2042	2047	d	εὐθύς	5.311	7
αὐτῷ	2048	2052	p	αὐτός	5.311	7
καὶ	2053	2056	d	καί	5.311	7
τὸ	2057	2059	l	ὁ	5.311	7
ἄσπλαγχνον	2130	2140	a	ἄσπλαγχνος	5.311	8
ἔχει	2142	2146	v	ἔχω	5.311	8
δὲ	2147	2149	d	δέ	5.311	8
ἡ	2150	2151	p	ὁ	5.311	8
ῥῆσις	2152	2157	n	ῥῆσις	5.311	8
ᾧδε	2251	2254	d	ὅδε	5.311	8
.	2254	2255	u	.	5.311	8
παραβάλλουσι	2256	2268	v	παραβάλλω	5.311	8
δὲ	2269	2271	d	δέ	5.311	8
τοῖς	2342	2346	l	ὁ	5.311	9
εἰρημένοις	2347	2357	v	ἐρῶμαι	5.311	9
καὶ	2358	2361	d	καί	5.311	9
τὰ	2362	2364	l	ὁ	5.311	9
τοιαῦτα	2365	2372	p	τοιοῦτος	5.311	9
τῶν	2373	2376	l	ὁ	5.311	9
λεγομένων	2377	2386	v	λέγω	5.311	9
οἷον	2388	2392	p	οἷος	5.311	9
τοὺς	2393	2397	l	ὁ	5.311	9
ἀσπλάγχνους	2470	2481	a	ἄσπλαγχνος	5.311	10
καθ	2483	2486	p	κατά	5.311	10
ὅ	2488	2489	p	ὅς	5.311	10
φαμεν	2490	2495	v	φημί	5.311	10
μὴ	2496	2498	p	μή	5.311	10
ἔχειν	2499	2504	v	ἔχω	5.311	10
τινὰς	2505	2510	p	τις	5.311	10
ἐγκέφαλον	2511	2520	v	ἐγκέφαλος	5.311	10
καὶ	2521	2524	d	καί	5.311	10
ἔχειν	2597	2602	v	ἔχω	5.311	11
οὕτως	2604	2609	d	οὕτως	5.311	11
ἡμᾶς	2610	2614	p	ἐγώ	5.311	11
ὑπονοοῦντες	2615	2626	v	ὑπονοέω	5.311	11
λέγειν	2627	2633	v	λέγω	5.311	11
καὶ	2634	2637	d	καί	5.311	11
μὴ	2638	2640	d	μή	5.311	11
ἔχειν	2641	2646	v	ἔχω	5.311	11
καρδίαν	2647	2654	v	καρδία	5.311	11
τινὰς	2727	2732	p	τις	5.311	12
καὶ	2733	2736	d	καί	5.311	12
ἔχειν	2737	2742	v	ἔχω	5.311	12
κατὰ	2743	2747	d	κατά	5.311	12
τὰ	2748	2750	p	ὁ	5.311	12
προειρημένα	2751	2762	v	προερέω	5.311	12
τῶν	2764	2767	l	ὁ	5.311	12
μὲν	2768	2771	d	μέν	5.311	12
ἀσπλάγχνων	2772	2782	v	ἄσπλαγχνος	5.311	12
τάχα	2855	2859	v	τάχα	5.311	13
λαμβανομένων	2860	2872	v	λαμβάνω	5.311	13
κατὰ	2873	2877	d	κατά	5.311	13
τὸ	2878	2880	p	ὁ	5.311	13
μηδὲν	2881	2886	p	μηδείς	5.311	13
ἔχειν	2887	2892	v	ἔχω	5.311	13
ἔνδον	2893	2898	v	ἔνδον	5.311	13
συναλγοῦν	2899	2908	v	συναλγέω	5.311	13
κατὰ	2981	2985	d	κατά	5.311	14
τὰ	2986	2988	p	ὁ	5.311	14
ἐναντία	2989	2996	a	ἐναντίος	5.311	14
καὶ	2998	3001	d	καί	5.311	14
ἀπὸ	3002	3005	d	ἀπό	5.311	14
τῆς	3006	3009	p	ὁ	5.311	14
καρδίας	3010	3017	n	καρδία	5.311	14
οὕτως	3018	3023	d	οὕτως	5.311	14
αὐτῶν	3024	3029	p	αὐτός	5.311	14
κοινότερον	3030	3040	a	κοινός	5.311	14
λεγομένων	3113	3122	v	λέγω	5.311	15
τοῦ	3124	3127	p	ὁ	5.311	15
δ	3128	3129	p	δέ	5.311	15
ἐγκεφάλου	3131	3140	v	ἐγκέφαλος	5.311	15
λαμβανομένου	3141	3153	v	λαμβάνω	5.311	15
ἤτοι	3155	3159	v	ἤτοι	5.311	15
κατὰ	3232	3236	d	κατά	5.311	16
τὰ	3237	3239	p	ὁ	5.311	16
αὐτὰ	3240	3244	p	αὐτός	5.311	16
ὁμοίου	3245	3251	a	ὅμοιος	5.311	16
τινὸς	3252	3257	p	τις	5.311	16
ὄντος	3258	3263	v	εἰμίς	5.311	16
ἢ	3265	3266	d	ἤ1	5.311	16
διὰ	3267	3270	a	διά	5.311	16
τὸ	3271	3273	p	ὁ	5.311	16
καὶ	3274	3277	c	καί	5.311	16
τοῦτον	3278	3284	a	οὗτος	5.311	16
ἔχειν	3357	3362	v	ἔχω	5.311	17
τινὰ	3363	3367	a	τις	5.311	17
κυρίαν	3368	3374	a	κυρία	5.311	17
τοῖς	3375	3379	p	ὁ	5.311	17
σπλάγχνοις	3380	3390	a	σπλάγχνον	5.311	17
ὁμοίαν	3391	3397	a	ὅμοιος	5.311	17
.	3397	3398	u	.	5.311	17
ἡ	3399	3400	l	ὁ	5.311	17
μὲν	3401	3404	d	μέν	5.311	17
ῥῆσις	3405	3410	n	ῥῆσις	5.311	17
αὕτη	3483	3487	p	οὗτος	5.311	18
.	3487	3488	u	.	5.311	18
χρὴ	3489	3492	v	χρή	5.311	18
δ	3493	3494	v	δέ	5.311	18
αὐτὴν	3496	3501	p	αὐτός	5.311	18
ἀναγνῶναί	3502	3511	v	ἀναγιγνώσκω	5.311	18
τινα	3512	3516	p	τις	5.311	18
καὶ	3517	3520	d	καί	5.311	18
τρὶς	3521	3525	d	τρίς	5.311	18
καὶ	3526	3529	d	καί	5.311	18
τετράκις	3530	3538	d	τετράκις	5.311	18
ἐπὶ	3664	3667	d	ἐπί	5.312	1
σχολῇ	3668	3673	v	σχολή	5.312	1
πολλῇ	3674	3679	d	πολύς	5.312	1
ἀκριβῶς	3680	3687	d	ἀκριβῶς	5.312	1
προσέχοντα	3688	3698	v	προσέχω	5.312	1
τὸν	3699	3702	l	ὁ	5.312	1
νοῦν	3703	3707	n	νόος	5.312	1
τοῖς	3708	3712	l	ὁ	5.312	1
λεγομένοις	3713	3723	v	λέγω	5.312	1
.	3723	3724	u	.	5.312	1
οὕτω	3795	3799	d	οὕτως	5.312	2
γὰρ	3800	3803	d	γάρ	5.312	2
μόνως	3804	3809	d	μόνως	5.312	2
οἶμαι	3811	3816	v	οἴομαι	5.312	2
πεισθήσεται	3818	3829	v	πείθω	5.312	2
τὸ	3830	3832	l	ὁ	5.312	2
κατὰ	3833	3837	d	κατά	5.312	2
τὴν	3908	3911	l	ὁ	5.312	3
παροιμίαν	3912	3921	n	παροιμία	5.312	3
λεγόμενον	3922	3931	v	λέγω	5.312	3
ὑπάρχειν	3932	3940	v	ὑπάρχω	5.312	3
αὐτῇ	3941	3945	a	αὐτός	5.312	3
τὸ	3947	3949	l	ὁ	5.312	3
Λαβε	3951	3955	n	Λαβί	5.312	3
Μηδεν	4026	4031	n	Μηδεύς	5.312	4
Και	4033	4036	n	Καῖς	5.312	4
Κρατει	4037	4043	n	Κλητίς	5.312	4
Καλως	4044	4049	d	Κάλ	5.312	4
.	4049	4050	u	.	5.312	4
ἔγωγ	4051	4055	p	ἔγω	5.312	4
οὖν	4057	4060	d	οὖν	5.312	4
ἐν	4061	4063	d	ἐν	5.312	4
πολλοῖς	4134	4141	a	πολύς	5.312	5
πολλάκις	4235	4243	d	πολλάκις	5.312	5
βιβλίοις	4244	4252	n	βιβλίον	5.312	5
ἀνεγνωκὼς	4253	4262	v	ἀναγιγνώσκω	5.312	5
ῥήσεις	4263	4269	n	ῥῆσις	5.312	5
ἐν	4271	4273	d	ἐν	5.312	5
αἷς	4274	4277	a	ὅς	5.312	5
ὀνόματα	4348	4355	n	ὄνομα	5.312	6
καὶ	4356	4359	d	καί	5.312	6
ῥήματα	4360	4366	n	ῥῆμα	5.312	6
συνάπτεται	4367	4377	v	συνάπτω	5.312	6
μηδεμίαν	4378	4386	a	μηδείς	5.312	6
ἔχοντα	4387	4393	v	ἔχω	5.312	6
διάνοιαν	4394	4402	n	διάνοια	5.312	6
οὐδαμόθεν	4474	4483	d	οὐδαμόθεν	5.312	7
τοῦτ	4484	4488	p	οὗτος	5.312	7
ἀκριβούμενον	4490	4502	v	ἀκριβόω	5.312	7
εἶδον	4503	4508	v	εἶδον	5.312	7
οὕτως	4509	4514	d	οὕτως	5.312	7
ὡς	4516	4518	d	ὡς	5.312	7
κατὰ	4519	4523	d	κατά	5.312	7
τήνδε	4524	4529	p	ὅδε	5.312	7
τὴν	4600	4603	p	ὁ	5.312	8
νῦν	4604	4607	d	νῦν	5.312	8
ἡμῖν	4608	4612	p	ἐγώ	5.312	8
προγεγραμμένην	4613	4627	v	προγράφω	5.312	8
λέξιν	4628	4633	n	λέξις	5.312	8
.	4633	4634	u	.	5.312	8
αἴνιγμα	4635	4642	n	αἴνιγμα	5.312	8
γάρ	4643	4646	d	γάρ	5.312	8
ἐστιν	4647	4652	v	εἰμί	5.312	8
ὁ	4653	4654	n	ὁ	5.312	8
λόγος	4725	4730	n	λόγος	5.312	9
τοῦ	4731	4734	l	ὁ	5.312	9
Χρυσίππου	4735	4744	n	Χρύσιππος	5.312	9
θαυμαστῇ	4745	4753	a	θαυμαστός	5.312	9
τινι	4754	4758	a	τις	5.312	9
καταπεπλεγμένον	4759	4774	v	καταπλέκω	5.312	9
ἀσαφείᾳ	4775	4782	n	ἀσάφεια	5.312	9
μετὰ	4855	4859	n	μετά	5.312	10
συντομίας	4860	4869	n	συντομία	5.312	10
ἀκαίρου	4870	4877	a	ἄκαιρος	5.312	10
.	4877	4878	u	.	5.312	10
καίτοι	4879	4885	d	καίτοι	5.312	10
τήν	4886	4889	l	ὁ	5.312	10
γε	4890	4892	d	γε	5.312	10
συντομίαν	4893	4902	a	συντομία	5.312	10
οὐδὲ	4975	4979	d	οὐδέ	5.312	11
καθ	4980	4983	d	κατά	5.312	11
ἕνα	4985	4988	a	εἷς	5.312	11
τῶν	4989	4992	p	ὁ	5.312	11
ἑαυτοῦ	4993	4999	p	ἑαυτοῦ	5.312	11
λόγων	5000	5005	a	λόγος	5.312	11
ἐζήλωκεν	5006	5014	v	ζηλόω	5.312	11
ἀλλ	5016	5019	d	ἀλλά	5.312	11
οὕτω	5021	5025	d	οὕτως	5.312	11
μακρός	5026	5032	a	μακρός	5.312	11
ἐστιν	5105	5110	v	εἰμί	5.312	12
ὡς	5112	5114	d	ὡς	5.312	12
πολλάκις	5115	5123	d	πολλάκις	5.312	12
ἐν	5124	5126	d	ἐν	5.312	12
ὅλῳ	5127	5130	a	ὅλος	5.312	12
βιβλίῳ	5131	5137	d	βιβλίον	5.312	12
πολυειδῶς	5138	5147	d	πολυειδής	5.312	12
ὑπὲρ	5148	5152	d	ὑπέρ	5.312	12
τῶν	5225	5228	d	ὁ	5.312	13
αὐτῶν	5229	5234	d	αὐτός	5.312	13
ἄνω	5235	5238	d	ἄνω	5.312	13
τε	5239	5241	d	τε	5.312	13
καὶ	5242	5245	d	καί	5.312	13
κάτω	5246	5250	d	κάτω	5.312	13
τοὺς	5251	5255	l	ὁ	5.312	13
λόγους	5256	5262	n	λόγος	5.312	13
ἑλίττειν	5263	5271	v	ἑλίσσω	5.312	13
.	5271	5272	u	.	5.312	13
τὸ	5273	5275	l	ὁ	5.312	13
μὲν	5276	5279	d	μέν	5.312	13
δὴ	5352	5354	d	δή	5.312	14
τῆς	5355	5358	l	ὁ	5.312	14
ἀσαφείας	5359	5367	n	ἀσάφεια	5.312	14
αὐτῷ	5368	5372	p	αὐτός	5.312	14
σύνηθες	5373	5380	a	συνήθης	5.312	14
ἀσθενείᾳ	5382	5390	n	ἀσθένεια	5.312	14
τῆς	5391	5394	l	ὁ	5.312	14
ἑρμηνευτικῆς	5395	5407	a	ἑρμηνευτικός	5.312	14
δυνάμεως	5480	5488	n	δύναμις	5.312	15
ἑπόμενον	5489	5497	v	ἕπομαι	5.312	15
.	5497	5498	u	.	5.312	15
καί	5499	5502	d	καί	5.312	15
μοι	5503	5506	p	ἐγώ	5.312	15
δοκεῖ	5507	5512	v	δοκέω	5.312	15
