orth	charde	charad	cat	lem	pag	linea
ἔστω	245	249	n	εἰμί	9.522	8
τινὸς	250	255	a	τις	9.522	8
ἀῤῥώστου	256	264	a	ἀράστοτος	9.522	8
νῦν	265	268	d	νῦν	9.522	8
πρῶτον	269	275	a	πρῶτος	9.522	8
ἡμῖν	276	280	p	ἐγώ	9.522	8
ὁρωμένου	351	359	v	ὁράω	9.522	9
τὸν	360	363	p	ὁ	9.522	9
ἐν	364	366	d	ἐν	9.522	9
τῷ	367	369	p	ὁ	9.522	9
καρπῷ	370	375	n	καρπός	9.522	9
τῆς	376	379	l	ὁ	9.522	9
χειρὸς	380	386	n	χείρ	9.522	9
φαίνεσθαι	387	396	v	φαίνω	9.522	9
σφυγμὸν	397	404	n	σφυγμός	9.522	9
μακρότερον	477	487	a	μακρός	9.522	10
ὡς	489	491	n	ὡς	9.522	10
εἰς	492	495	n	εἰς	9.522	10
ἓξ	496	498	n	ἕξ	9.522	10
δακτύλων	499	507	n	δάκτυλος	9.522	10
ἢ	508	509	d	ἤ	9.522	10
πλειόνων	510	518	a	πλείων	9.522	10
ἐπιβολὴν	519	527	n	ἐπιβολή	9.522	10
αἰσθητὴν	528	536	n	αἰσθητής	9.522	10
εἶναι	609	614	v	εἰμί	9.522	11
τὴν	615	618	n	ὁ	9.522	11
κίνησιν	619	626	n	κίνησις	9.522	11
.	626	627	u	.	9.522	11
ἤδη	628	631	d	ἤδη	9.522	11
μὲν	632	635	d	μέν	9.522	11
οὖν	636	639	d	οὖν	9.522	11
δῆλον	640	645	a	δῆλος	9.522	11
ὡς	646	648	d	ὡς	9.522	11
ἀναγκαῖόν	649	658	a	ἀναγκαῖος	9.522	11
ἐστιν	731	736	v	εἰμί	9.522	12
ἰσχνὸν	737	743	a	ἰσχνός	9.522	12
εἶναι	744	749	v	εἰμί	9.522	12
τὸν	750	753	a	ὁ	9.522	12
ἄνθρωπον	754	762	n	ἄνθρωπος	9.522	12
τοῦτον	763	769	a	οὗτος	9.522	12
ἀδύνατον	771	779	a	ἀδύνατος	9.522	12
