orth	charde	charad	cat	lem	pag	linea
ἐὰν	354	357	n	ἐάν	19.533	12
γένηται	358	365	v	γίγνομαι	19.533	12
κατάκλισις	366	376	n	κατάκλισις	19.533	12
οὕσης	379	384	v	οὗσος	19.533	12
ἐν	385	387	d	ἐν	19.533	12
προς	464	468	d	πρός	19.533	13
ἢ	471	472	d	ἤ	19.533	13
σχηματιζομένη	475	488	v	σχηματίζω	19.533	13
ἔσται	490	495	v	εἰμί	19.533	13
ἢ	496	497	d	ἤ	19.533	13
νόσος	498	503	n	νόσος	19.533	13
ἀπὸ	504	507	r	ἀπό	19.533	13
κεφαλῆς	508	515	n	κεφαλή	19.533	13
ἐξ	590	592	d	ἐκ	19.533	14
ἐκκαυσεως	593	602	n	ἐκκαίσιος	19.533	14
καὶ	603	606	d	καί	19.533	14
τήν	607	610	d	ὁ	19.533	14
μἢνιγγα	611	618	v	μήνιγξ	19.533	14
ἀλγήσει	619	626	v	ἀλγέω	19.533	14
.	626	627	u	.	19.533	14
καὶ	628	631	c	καί	19.533	14
ἔσονται	632	639	v	εἰμί	19.533	14
πυρετοὶ	640	647	a	πυρετός	19.533	14
συνεχεῖς	722	730	a	συνεχής	19.533	15
.	730	731	u	.	19.533	15
καὶ	732	735	c	καί	19.533	15
ἀγρυπνίαι	736	745	n	ἀγρυπνία	19.533	15
.	745	746	u	.	19.533	15
καὶ	747	750	c	καί	19.533	15
καυσωμα	751	758	n	καυσωμός	19.533	15
καὶ	759	762	c	καί	19.533	15
δίψα	763	767	n	δίψα	19.533	15
καὶ	768	771	c	καί	19.533	15
τραχώδης	846	854	a	τραχώδης	19.533	16
ἢ	855	856	c	ἤ	19.533	16
γλῶσσα	857	863	n	γλῶσσα	19.533	16
.	863	864	u	.	19.533	16
καὶ	865	868	c	καί	19.533	16
τοῦ	869	872	l	ὁ	19.533	16
θώρακος	873	880	n	θώραξ	19.533	16
ἐκπύρωσις	881	890	n	ἐκπύρωσις	19.533	16
.	890	891	u	.	19.533	16
ἢ	892	893	c	ἤ	19.533	16
ἥπατος	894	900	n	ἥπατος	19.533	16
πόνος	975	980	n	πόνος	19.533	17
.	980	981	u	.	19.533	17
καὶ	982	985	c	καί	19.533	17
σφυγμοὶ	986	993	n	σφυγμός	19.533	17
ἐπῃρμένοι	994	1003	v	ἐπαίρω	19.533	17
καὶ	1004	1007	c	καί	19.533	17
ἄτακτοι	1008	1015	a	ἄτακτος	19.533	17
τούτοις	1017	1024	a	οὗτος	19.533	17
ὠφέλιμος	1025	1033	a	ὠφέλιμος	19.533	17
ἢ	1163	1164	d	ἤ	19.534	1
τοῦ	1165	1168	p	ὁ	19.534	1
αἵματος	1169	1176	n	αἷμα	19.534	1
ἀφαίρεσις	1177	1186	n	ἀφαίρεσις	19.534	1
καὶ	1187	1190	c	καί	19.534	1
προσαγωγή	1191	1200	n	προσαγωγή	19.534	1
πάντων	1201	1207	a	πᾶς	19.534	1
τῶν	1208	1211	l	ὁ	19.534	1
δυναμένων	1212	1221	v	δύναμαι	19.534	1
ψύχειν	1294	1300	v	ψυχέω	19.534	2
καὶ	1301	1304	d	καί	19.534	2
παρηγορεῖν	1305	1315	v	παρηγορέω	19.534	2
.	1315	1316	u	.	19.534	2
ἔσται	1317	1322	v	εἰμί	19.534	2
γὰρ	1323	1326	d	γάρ	19.534	2
παρακοπή	1327	1335	n	παρακοπή	19.534	2
καὶ	1336	1339	d	καί	19.534	2
φρενῖτις	1412	1420	a	φρενῖτις	19.534	3
.	1420	1421	u	.	19.534	3
ἀγαθοποιοῦ	1516	1526	a	ἀγαθοποιός	19.534	3
δὲ	1527	1529	d	δέ	19.534	3
μηδενὸς	1530	1537	p	μηδείς	19.534	3
παρεμπλεκομένου	1538	1553	v	παρεμπλέκω	19.534	3
τῇ	1626	1628	l	ὁ	19.534	4
καὶ	1631	1634	d	καί	19.534	4
τὸ	1637	1639	l	ὁ	19.534	4
αὐτὸ	1640	1644	p	αὐτός	19.534	4
σχῆμα	1645	1650	n	σχῆμα	19.534	4
ἔχοντος	1651	1658	v	ἔχω	19.534	4
μέχρι	1659	1664	d	μέχρι	19.534	4
τῆς	1665	1668	l	ὁ	19.534	4
ζ	1669	1670	v	ζέω	19.534	4
ἡμέρας	1671	1677	n	ἡμέρα	19.534	4
τελευτήσει	1750	1760	v	τελευτάω	19.534	5
έν	1761	1763	v	εἴν	19.534	5
τῷ	1764	1766	l	ὁ	19.534	5
α΄	1767	1769	p	NUM	19.534	5
τετραγώνω	1770	1779	v	τετραγών	19.534	5
καὶ	1780	1783	d	καί	19.534	5
μάλιστα	1784	1791	d	μάλιστα	19.534	5
ἐὰν	1792	1795	d	ἐάν	19.534	5
τοῖς	1796	1800	l	ὁ	19.534	5
ἀριθμοῖς	1801	1809	n	ἀριθμός	19.534	5
ἀναυξάνη	1882	1890	n	ἀναυξάνη	19.534	6
ἢ	1891	1892	d	ἤ	19.534	6
τῷ	1893	1895	l	ὁ	19.534	6
φωτὶ	1896	1900	n	φώς	19.534	6
ἢ	1901	1902	d	ἤ	19.534	6
.	1904	1905	u	.	19.534	6
ἐὰν	1906	1909	c	ἐάν	19.534	6
γένηται	1910	1917	v	γίγνομαι	19.534	6
κατάκλισις	1918	1928	n	κατάκλισις	19.534	6
οὕσης	2003	2008	v	οὗσος	19.534	7
ἐν	2009	2011	d	ἐν	19.534	7
σχηματίζεται	2015	2027	v	σχηματίζω	19.534	7
δέ	2028	2030	d	δέ	19.534	7
τις	2031	2034	p	τις	19.534	7
αὐτῆ	2035	2039	p	αὐτός	19.534	7
τῶν	2040	2043	p	ὁ	19.534	7
κακοποιῶν	2044	2053	v	κακοποιός	19.534	7
διαμετρος	2054	2063	a	διαμετρός	19.534	7
ἢ	2136	2137	d	ἤ	19.534	8
ἢ	2140	2141	d	ἤ	19.534	8
σὺν	2142	2145	p	σύν	19.534	8
αὐτῇ	2146	2150	p	αὐτός	19.534	8
φάσιν	2152	2157	n	φάσις	19.534	8
ποιούμενος	2158	2168	v	ποιέω	19.534	8
δεήσειε	2169	2176	v	δέω	19.534	8
τὸν	2177	2180	p	ὁ	19.534	8
ἀστέρα	2253	2259	n	ἀστήρ	19.534	9
αὐτὸν	2260	2265	p	αὐτός	19.534	9
ἐφορᾶν	2266	2272	v	ἐφοράω	19.534	9
ποῖός	2273	2278	p	ποῖος	19.534	9
τίς	2279	2282	p	τίς	19.534	9
ἐστι	2283	2287	v	εἰμί	19.534	9
.	2287	2288	u	.	19.534	9
κἀν	2289	2292	r	ἐν	19.534	9
μὲν	2293	2296	d	μέν	19.534	9
ῇ	2297	2298	d	ᾗ	19.534	9
τὰ	2303	2305	l	ὁ	19.534	9
περὶ	2380	2384	d	περί	19.534	10
την	2385	2388	p	ὁ	19.534	10
κεφαλήν	2389	2396	n	κεφαλή	19.534	10
αἴτια	2397	2402	a	αἴτιος	19.534	10
γίνεται	2403	2410	v	γίγνομαι	19.534	10
λήθαργος	2411	2419	a	λήθαργος	19.534	10
ἀναίσθητοι	2421	2431	a	ἀναίσθητος	19.534	10
καταφωρικοὶ	2433	2444	a	καταφωρικός	19.534	10
κατεψυγμένοι	2520	2532	v	καταψύχω	19.534	11
ἔτι	2534	2537	d	ἔτι	19.534	11
δὲ	2538	2540	d	δέ	19.534	11
ἀνώμαλοι	2541	2549	a	ἀνώμαλος	19.534	11
τῆς	2551	2554	d	ὁ	19.534	11
νόσου	2555	2560	n	νόσος	19.534	11
ποτὲ	2561	2565	d	ποτέ	19.534	11
μὲν	2640	2643	d	μέν	19.534	12
ανειμένης	2644	2653	v	ἀνίημι	19.534	12
ποτὲ	2655	2659	d	ποτέ	19.534	12
δὲ	2660	2662	d	δέ	19.534	12
ἐπιτεινομένης	2663	2676	v	ἐπιτείνω	19.534	12
ἐὰν	2678	2681	d	ἐάν	19.534	12
δὲ	2682	2684	d	δέ	19.534	12
καὶ	2685	2688	d	καί	19.534	12
τοῖς	2689	2693	l	ὁ	19.534	12
φωσὶν	2694	2699	v	φάος	19.534	12
αφαιρεῖ	2774	2781	v	ἀφαιρέω	19.534	13
ἢ	2782	2783	d	ἤ	19.534	13
τοῖς	2784	2788	l	ὁ	19.534	13
ὰριθμοῖς	2789	2797	n	ἄριθμος	19.534	13
ἢ	2798	2799	d	ἤ	19.534	13
τὸ	2800	2802	l	ὁ	19.534	13
συναμφότερον	2803	2815	a	συναμφότερος	19.534	13
ὼς	2817	2819	p	ὡς	19.534	13
προεῖπον	2820	2828	v	προεῖπον	19.534	13
σοι	2903	2906	p	σύ	19.534	14
εἰς	2908	2911	v	εἰς	19.534	14
την	2912	2915	p	ὁ	19.534	14
εἰρημένην	2916	2925	v	ἐρῶ	19.534	14
α΄	2926	2928	p	NUM	19.534	14
μοῖραν	2929	2935	n	μοῖρα	19.534	14
ἐπισημασίαν	2936	2947	n	ἐπισημασία	19.534	14
μεγίστην	2948	2956	a	μέγας	19.534	14
ἕξει	3031	3035	v	ἔχω	19.534	15
.	3035	3036	u	.	19.534	15
προςλάμβανε	3037	3048	v	προσλαμβάνω	19.534	15
δὲ	3049	3051	d	δέ	19.534	15
καὶ	3052	3055	c	καί	19.534	15
τὰς	3056	3059	l	ὁ	19.534	15
λοιπάς	3060	3066	a	λοιπός	19.534	15
.	3066	3067	u	.	19.534	15
ἐάν	3068	3071	c	ἐάν	19.534	15
γὰρ	3072	3075	d	γάρ	19.534	15
ἢ	3078	3079	d	ἤ	19.534	15
ἥλιος	3080	3085	n	ἥλιος	19.534	15
προσνεύσῃ	3160	3169	v	προσνέω	19.534	16
κατά	3170	3174	d	κατά	19.534	16
τι	3175	3177	d	τις	19.534	16
σχῆμα	3178	3183	n	σχῆμα	19.534	16
μέχρι	3186	3191	n	μέχρι	19.534	16
τοῦ	3192	3195	n	ὁ	19.534	16
ἄκρου	3196	3201	n	ἄκρος	19.534	16
κινδύνου	3202	3210	n	κίνδυνος	19.534	16
ἐλεἱπ	3211	3216	a	ἐλείπω	19.534	16
σεται	3291	3296	v	σέτομαι	19.534	17
καὶ	3297	3300	d	καί	19.534	17
παραλλάξας	3301	3311	v	παραλλάσσω	19.534	17
τὴν	3312	3315	l	ὁ	19.534	17
διάμετρον	3316	3325	n	διάμετρη	19.534	17
σωθήσεται	3326	3335	v	σώζω	19.534	17
.	3335	3336	u	.	19.534	17
ἐὰν	3337	3340	c	ἐάν	19.534	17
δὲ	3341	3343	d	δέ	19.534	17
Ἐρμῆς	3418	3423	n	Ἐρμῆς	19.534	18
μόνος	3424	3429	a	μόνος	19.534	18
σχηματισθῇ	3430	3440	v	σχηματίζω	19.534	18
τῷ	3441	3443	v	ὁ	19.534	18
