orth	charde	charad	cat	lem	pag	linea
Περὶ	535	539	n	Περί	1.313	5
δὲ	540	542	d	δέ	1.313	5
τῶν	543	546	l	ὁ	1.313	5
σημείων	547	554	n	σημεῖον	1.313	5
ἐφεξῆς	555	561	d	ἐφεξῆς	1.313	5
ἂν	562	564	d	ἄν1	1.313	5
εἴη	565	568	v	εἰμί	1.313	5
ῥητέον	639	645	d	ῥητέος	1.313	6
.	645	646	u	.	1.313	6
ἔστι	647	651	v	εἰμί	1.313	6
δὲ	652	654	d	δέ	1.313	6
καὶ	655	658	d	καί	1.313	6
τούτων	659	665	p	οὗτος	1.313	6
ὑγιεινὰ	666	673	a	ὑγιεινός	1.313	6
μὲν	674	677	d	μέν	1.313	6
ὅσα	679	682	a	ὅσος	1.313	6
τῆς	683	686	p	ὁ	1.313	6
τε	687	689	d	τε	1.313	6
παρούσης	690	698	v	παρόω	1.313	6
ὑγείας	769	775	a	ὑγεία	1.313	7
ἐστὶ	776	780	v	εἰμί	1.313	7
διαγνωστικὰ	781	792	a	διαγνωστικός	1.313	7
καὶ	794	797	d	καί	1.313	7
τῆς	798	801	l	ὁ	1.313	7
μελλούσης	802	811	v	μέλλω	1.313	7
ἔσεσθαι	812	819	v	εἰμί	1.313	7
προγνωστικὰ	890	901	a	προγνωστικός	1.313	8
καὶ	903	906	d	καί	1.313	8
τῆς	907	910	l	ὁ	1.313	8
προγεγενημένης	911	925	v	προγίγνομαι	1.313	8
ἀναμνηστικά	926	937	a	ἀναμνηστικός	1.313	8
.	937	938	u	.	1.313	8
νοσώδη	939	945	a	νοσώδης	1.313	8
δὲ	1016	1018	d	δέ	1.313	9
τά	1019	1021	l	ὁ	1.313	9
τε	1022	1024	d	τε	1.313	9
τῆς	1025	1028	l	ὁ	1.313	9
παρούσης	1029	1037	v	παρόω	1.313	9
νόσου	1038	1043	a	νόσος	1.313	9
διαγνωστικὰ	1044	1055	a	διαγνωστικός	1.313	9
καὶ	1057	1060	d	καί	1.313	9
τῆς	1061	1064	l	ὁ	1.313	9
προγεγενημένης	1065	1079	v	προγίγνομαι	1.313	9
