orth	charde	charad	cat	lem	pag	linea
ἃ	232	233	p	ὅς	7	2
μὲν	234	237	d	μέν	7	2
οὖν	238	241	d	οὖν	7	2
οἱ	242	244	l	ὁ	7	2
χαριέστατοι	245	256	a	χαρίεις	7	2
τῶν	257	260	l	ὁ	7	2
πρὸ	261	264	d	πρό	7	2
ἡμῶν	265	269	p	ἐγώ	7	2
ἰατρῶν	332	338	n	ἰατρός	7	3
τε	339	341	d	τε	7	3
καὶ	342	345	d	καί	7	3
φιλοσόφων	346	355	n	φιλόσοφος	7	3
εἰρήκασι	356	364	v	ἐρῶ	7	3
ταῦτ	366	370	p	οὗτος	7	3
ἐστίν	372	377	v	εἰμί	7	3
.	377	378	u	.	7	3
ἃ	379	380	p	ὅς	7	3
δ	381	382	p	δέ	7	3
ἐγὼ	384	387	p	ἐγώ	7	3
παραλιπεῖν	639	649	v	παραλείπω	7	4
αὐτοὺς	650	656	p	αὐτός	7	4
νομίζω	657	663	v	νομίζω	7	4
λέγειν	665	671	v	λέγω	7	4
ἤδη	672	675	d	ἤδη	7	4
καιρός	676	682	n	καιρός	7	4
.	682	683	u	.	7	4
ἓν	684	686	d	εἷς	7	4
μὲν	687	690	d	μέν	7	4
δὴ	691	693	d	δή	7	4
καὶ	694	697	d	καί	7	4
πρῶτον	760	766	d	πρῶτος	7	5
ὅτι	768	771	d	ὅτι	7	5
τὴν	772	775	d	ὁ	7	5
εὔκρατον	776	784	a	εὔκρατος	7	5
ὥσπερ	786	791	d	ὥσπερ	7	5
οὐχ	792	795	d	οὐ	7	5
ἁπασῶν	796	802	a	ἅπας	7	5
τῶν	803	806	p	ὁ	7	5
εἰρημένων	807	816	v	ἐρῶ	7	5
ἀρετῇ	879	884	n	ἀρετή	7	6
θ	885	886	d	θή	7	6
ἅμα	888	891	d	ἅμα	7	6
καὶ	892	895	d	καί	7	6
δυνάμει	896	903	v	δύναμις	7	6
προὔχουσαν	904	914	v	προέχω	7	6
ἐπελάθοντό	916	926	v	ἐπιλανθάνομαι	7	6
τε	927	929	d	τε	7	6
καὶ	930	933	d	καί	7	6
τελέως	996	1002	d	τέλειος	7	7
παρέλιπον	1003	1012	v	παραλείπω	7	7
ὥσπερ	1014	1019	d	ὥσπερ	7	7
οὐδ	1020	1023	d	οὐδέ	7	7
ὅλως	1025	1029	d	ὅλος	7	7
οὖσαν	1030	1035	v	εἰμί	7	7
καίτοι	1037	1043	d	καίτοι	7	7
μηδὲ	1044	1048	d	μηδέ	7	7
φθέγξασθαί	1049	1059	v	φθέγγομαι	7	7
τι	1122	1124	d	τις	7	8
χωρὶς	1125	1130	d	χωρίς	7	8
ἐκείνης	1131	1138	a	ἐκεῖνος	7	8
ὑπὲρ	1139	1143	d	ὑπέρ	7	8
τῶν	1144	1147	p	ὁ	7	8
ἄλλων	1148	1153	a	ἄλλος	7	8
δυνάμενοι	1154	1163	v	δύναμαι	7	8
.	1163	1164	u	.	7	8
τὸ	1165	1167	l	ὁ	7	8
γοῦν	1168	1172	d	γοῦν	7	8
ἐν	1319	1321	r	ἐν	7	9
τῇ	1322	1324	l	ὁ	7	9
θερμῇ	1325	1330	a	θερμός	7	9
κράσει	1331	1337	v	κράς	7	9
πλεονεκτεῖν	1338	1349	v	πλεονεκτέω	7	9
τὸ	1350	1352	l	ὁ	7	9
θερμὸν	1353	1359	a	θερμός	7	9
ἔν	1360	1362	d	ἐν	7	9
τε	1363	1365	d	τε	7	9
τῇ	1366	1368	l	ὁ	7	9
ψυχρᾷ	1369	1374	a	ψυχρός	7	9
τὸ	1439	1441	l	ὁ	7	10
ψυχρὸν	1442	1448	a	ψυχρός	7	10
οὐδ	1449	1452	a	οὐδέ	7	10
ἐπινοῆσαι	1454	1463	v	ἐπινοέω	7	10
δυνατὸν	1464	1471	a	δυνατός	7	10
ἄνευ	1472	1476	a	ἄνευ	7	10
τοῦ	1477	1480	p	ὁ	7	10
προτέραν	1481	1489	a	πρότερος	7	10
ὑποθέσθαι	1490	1499	v	ὑποτίθημι	7	10
τὴν	1564	1567	l	ὁ	7	11
εὔκρατον	1568	1576	a	εὔκρατος	7	11
.	1576	1577	u	.	7	11
οὐδὲ	1578	1582	d	οὐδέ	7	11
γὰρ	1583	1586	d	γάρ	7	11
οὐδὲ	1587	1591	d	οὐδέ	7	11
τὴν	1592	1595	l	ὁ	7	11
ὑγιεινὴν	1596	1604	a	ὑγιεινός	7	11
δίαιταν	1605	1612	n	δίαιτα	7	11
εἰς	1677	1680	v	εἰς	7	12
ἄλλο	1681	1685	p	ἄλλος	7	12
τι	1686	1688	p	τις	7	12
βλέποντες	1689	1698	v	βλέπω	7	12
ἐξευρίσκουσιν	1699	1712	v	ἐξευρίσκω	7	12
ἢ	1713	1714	d	ἤ	7	12
εἰς	1715	1718	v	εἰς	7	12
τὴν	1719	1722	l	ὁ	7	12
εὔκρατον	1723	1731	a	εὔκρατος	7	12
ἐκείνην	1796	1803	a	ἐκεῖνος	7	13
φύσιν	1804	1809	n	φύσις	7	13
τὸ	1811	1813	l	ὁ	7	13
μὲν	1814	1817	a	μέν	7	13
θερμότερον	1818	1828	a	θερμός	7	13
τοῦ	1829	1832	l	ὁ	7	13
δέοντος	1833	1840	v	δεῖ	7	13
σῶμα	1841	1845	v	σῶμα	7	13
κελεύοντες	1846	1856	v	κελεύω	7	13
ἐμψύχειν	2005	2013	v	ἐμψύχω	7	14
τὸ	2015	2017	l	ὁ	7	14
δ	2018	2019	v	δέ	7	14
αὖ	2021	2023	a	αὖ	7	14
ψυχρότερον	2024	2034	a	ψυχρός	7	14
θερμαίνειν	2035	2045	v	θερμαίνω	7	14
ὡσαύτως	2047	2054	d	ὡσαύτως	7	14
τὸ	2119	2121	l	ὁ	7	15
μὲν	2122	2125	d	μέν	7	15
ὑγρότερον	2126	2135	a	ὑγρός	7	15
ξηραίνειν	2136	2145	v	ξηραίνω	7	15
τὸ	2147	2149	l	ὁ	7	15
δὲ	2150	2152	d	δέ	7	15
ξηρότερον	2153	2162	a	ξηρός	7	15
ὑγραίνειν	2163	2172	v	ὑγραίνω	7	15
ἀντεισάγοντες	2238	2251	v	ἀντεισάγω	7	16
ἀεὶ	2252	2255	d	ἀεί	7	16
δηλονότι	2256	2264	v	δηλονότι	7	16
τῷ	2265	2267	p	ὁ	7	16
πλεονάζοντι	2268	2279	v	πλεονάζω	7	16
τὸ	2280	2282	l	ὁ	7	16
λεῖπον	2283	2289	v	λείπω	7	16
ὡς	2291	2293	d	ὡς	7	16
εὔκρατόν	2358	2366	a	εὔκρατος	7	17
τινα	2367	2371	p	τις	7	17
καὶ	2372	2375	d	καί	7	17
μέσην	2376	2381	a	μέσος	7	17
ἐργάσασθαι	2382	2392	v	ἐργάζομαι	7	17
κατάστασιν	2393	2403	v	κατάστασις	7	17
.	2403	2404	u	.	7	17
ἣν	2405	2407	p	ὅς	7	17
οὖν	2408	2411	d	οὖν	7	17
ἀεὶ	2476	2479	d	ἀεί	7	18
μεταδιώκουσι	2480	2492	v	μεταδιώκω	7	18
καὶ	2493	2496	d	καί	7	18
πρὸς	2497	2501	d	πρός	7	18
ἣν	2502	2504	p	ὅς	7	18
ἀποβλέποντες	2505	2517	v	ἀποβλέπω	7	18
ἐπανορθοῦνται	2518	2531	v	ἐπανορθόω	7	18
τὰς	2680	2683	p	ὁ	7	19
