orth	charde	charad	cat	lem	pag	linea
Ἵνα	451	454	n	Ἵνα	18a.198	11
δὲ	455	457	d	δέ	18a.198	11
τοῖς	458	462	l	ὁ	18a.198	11
μὲν	463	466	d	μέν	18a.198	11
ὑπ	467	469	d	ὑπό	18a.198	11
ἐκείνου	471	478	p	ἐκεῖνος	18a.198	11
λεγομένοις	479	489	v	λέγω	18a.198	11
ὑπ	491	493	d	ὑπό	18a.198	11
ἐμοῦ	495	499	p	ἐμός	18a.198	11
δὲ	500	502	d	δέ	18a.198	11
μέλλουσι	579	587	v	μέλλω	18a.198	12
πρὸς	588	592	v	πρός	18a.198	12
αὐτὰ	593	597	p	αὐτός	18a.198	12
ῥηθῆναι	598	605	v	ἐρῶ	18a.198	12
ῥᾷον	607	611	a	ῥᾴδιος	18a.198	12
ἀκολουθήσωσιν	612	625	v	ἀκολουθέω	18a.198	12
οἱ	626	628	p	ὁ	18a.198	12
δικάσοντες	629	639	v	δικάζω	18a.198	12
ἡμῖν	716	720	p	ἐγώ	18a.198	13
ἀναγκαῖον	722	731	a	ἀναγκαῖος	18a.198	13
ἔσται	732	737	v	εἰμί	18a.198	13
μοι	738	741	p	ἐγώ	18a.198	13
βραχέα	742	748	a	βραχύς	18a.198	13
προειπεῖν	749	758	v	προεῖπον	18a.198	13
.	758	759	u	.	18a.198	13
ὅτι	760	763	c	ὅτι	18a.198	13
μέν	840	843	d	μέν	18a.198	14
ἐστι	844	848	v	εἰμί	18a.198	14
θερμὸν	849	855	a	θερμός	18a.198	14
ἐν	856	858	d	ἐν	18a.198	14
ἡμῖν	859	863	p	ἐγώ	18a.198	14
ἐναργῶς	864	871	d	ἐναργής	18a.198	14
ἅπασι	872	877	a	ἅπας	18a.198	14
φαίνεται	878	886	v	φαίνω	18a.198	14
πότερα	888	894	a	πότερος	18a.198	14
δ	971	972	n	δέ	18a.198	15
ἐκ	974	976	d	ἐκ	18a.198	15
κινήσεως	977	985	n	κίνησις	18a.198	15
τοῦτο	986	991	p	οὗτος	18a.198	15
τῆς	992	995	p	ὁ	18a.198	15
κατὰ	996	1000	d	κατά	18a.198	15
τὴν	1001	1004	l	ὁ	18a.198	15
καρδίαν	1005	1012	n	καρδία	18a.198	15
καὶ	1106	1109	d	καί	18a.198	15
τὰς	1186	1189	l	ὁ	18a.198	16
ἀρτηρίας	1190	1198	n	ἀρτηρία	18a.198	16
ἔχει	1199	1203	v	ἔχω	18a.198	16
