orth	charde	charad	cat	lem	pag	linea
Περὶ	179	183	n	Περί	18b.941	1
τῶν	184	187	l	ὁ	18b.941	1
τὴν	188	191	l	ὁ	18b.941	1
κεφαλὴν	192	199	n	κεφαλή	18b.941	1
κινούντων	200	209	v	κινέω	18b.941	1
μυῶν	210	214	n	μῦς	18b.941	1
.	214	215	u	.	18b.941	1
ἡ	309	310	l	ὁ	18b.941	1
κεφαλὴ	311	317	n	κεφαλή	18b.941	1
τὰς	318	321	l	ὁ	18b.941	1
μὲν	322	325	d	μέν	18b.941	1
οἰκείας	326	333	a	οἰκεῖος	18b.941	1
κινήσεις	334	342	n	κίνησις	18b.941	1
ἄνευ	343	347	a	ἄνευ	18b.941	1
τοῦ	348	351	l	ὁ	18b.941	1
τραχήλου	352	360	a	τράχηλος	18b.941	1
κινεῖται	435	443	v	κινέω	18b.941	2
βραχυτάτας	444	454	a	βραχύς	18b.941	2
τε	455	457	d	τε	18b.941	2
ἅμα	458	461	d	ἅμα	18b.941	2
καὶ	462	465	d	καί	18b.941	2
διττὰς	466	472	a	δισσός	18b.941	2
ὑπαρχούσας	473	483	v	ὑπάρχω	18b.941	2
κατὰ	558	562	d	κατά	18b.941	3
διττὰς	563	569	a	δισσός	18b.941	3
διαρθρώσεις	570	581	v	διάρθρωσις	18b.941	3
τὰς	583	586	d	ὁ	18b.941	3
μὲν	587	590	d	μέν	18b.941	3
ἑτέρας	591	597	a	ἕτερος	18b.941	3
ἐφ	598	600	v	ἐπί	18b.941	3
ἑκάτερα	602	609	a	ἑκάτερος	18b.941	3
περιστρεφομένη	684	698	v	περιστρέφω	18b.941	4
τὰς	700	703	d	ὁ	18b.941	4
δὲ	704	706	d	δέ	18b.941	4
ἑτέρας	707	713	a	ἕτερος	18b.941	4
ἐπὶ	714	717	d	ἐπί	18b.941	4
νευόντων	718	726	v	νεύω	18b.941	4
τε	727	729	d	τε	18b.941	4
πρόσω	730	735	d	πρόσω	18b.941	4
καὶ	736	739	c	καί	18b.941	4
ἀνανευόντων	814	825	v	ἀνανεύω	18b.941	5
ὀπίσω	826	831	d	ὀπίσω	18b.941	5
