orth	charde	charad	cat	lem	pag	linea
τὸν	570	573	l	ὁ	17a.289	10
Κλαζομένιον	574	585	a	Κλαζομένιος	17a.289	10
ὃς	587	589	p	ὅς	17a.289	10
κατέκειτο	590	599	v	κατακείω	17a.289	10
παρὰ	600	604	n	παρά	17a.289	10
τὸ	605	607	l	ὁ	17a.289	10
Φρινιχίδεω	608	618	n	Φρινιχίδης	17a.289	10
φρέαρ	619	624	n	φρέαρ	17a.289	10
πῦρ	702	705	n	πῦρ	17a.289	11
ἔλαβε	706	711	v	λαμβάνω	17a.289	11
ἤλγει	713	718	n	ἀλγέω	17a.289	11
δὲ	719	721	d	δέ	17a.289	11
κεφαλὴν	722	729	n	κεφαλή	17a.289	11
καὶ	730	733	d	καί	17a.289	11
τράχηλον	734	742	n	τράχηλος	17a.289	11
καὶ	743	746	d	καί	17a.289	11
ὀσφὺν	747	752	n	ὀσφύς	17a.289	11
ἐξ	753	755	r	ἐκ	17a.289	11
ἀρχῆς	832	837	n	ἀρχή	17a.289	12
.	837	838	u	.	17a.289	12
αὐτίκα	839	845	d	αὐτίκα	17a.289	12
δὲ	846	848	d	δέ	17a.289	12
κώφωσις	849	856	n	κώφωσις	17a.289	12
ὕπνοι	858	863	n	ὕπνος	17a.289	12
οὐκ	864	867	d	οὐ	17a.289	12
ἐνῆσαν	868	874	v	ἐν-εἰμί	17a.289	12
πυρετὸς	876	883	n	πυρετός	17a.289	12
ὀξὺς	960	964	a	ὀξύς	17a.289	13
ἔλαβεν	965	971	v	λαμβάνω	17a.289	13
ὑποχόνδριον	973	984	a	ὑποχόνδριος	17a.289	13
ἐπῆρτο	985	991	v	ἐπαίρω	17a.289	13
μετ	992	995	v	μετά	17a.289	13
ὄγκου	997	1002	n	ὄγκος	17a.289	13
σύντασις	1004	1012	n	σύντασις	17a.289	13
ὀλίγη	1013	1018	a	ὀλίγος	17a.289	13
γλῶσσα	1095	1101	n	γλῶσσα	17a.289	14
ξηρὴ	1102	1106	a	ξηρός	17a.289	14
τετάρτῃ	1108	1115	a	τέταρτος	17a.289	14
ἐς	1116	1118	n	εἰς	17a.289	14
νύκτα	1119	1124	n	νύξ	17a.289	14
παρεφρόνησεν	1125	1137	v	παραφρονέω	17a.289	14
.	1137	1138	u	.	17a.289	14
πέμπτῃ	1139	1145	a	πέμπτος	17a.289	14
ἐπιπόνως	1222	1230	d	ἐπίπονος	17a.289	15
καὶ	1231	1234	c	καί	17a.289	15
πάντα	1235	1240	a	πᾶς	17a.289	15
παρωξύνθη	1241	1250	v	παροξύνω	17a.289	15
.	1250	1251	u	.	17a.289	15
περὶ	1252	1256	r	περί	17a.289	15
δὲ	1257	1259	d	δέ	17a.289	15
ἑνδεκάτην	1260	1269	a	ἑνδέκατος	17a.289	15
σμικρὰ	1346	1352	a	μικρός	17a.289	16
ξυνέδωκεν	1353	1362	v	συνδίδωμι	17a.289	16
.	1362	1363	u	.	17a.289	16
ἀπὸ	1457	1460	r	ἀπό	17a.289	16
δὲ	1461	1463	d	δέ	17a.289	16
κοιλίης	1464	1471	a	κοιλία	17a.289	16
ἀπ	1472	1474	d	ἀπό	17a.289	16
ἀρχῆς	1476	1481	n	ἀρχή	17a.289	16
καὶ	1482	1485	d	καί	17a.289	16
μέχρι	1562	1567	d	μέχρι	17a.289	17
τεσσαρεσκαιδεκάτην	1568	1586	a	τεσσαρεσκαιδέκατος	17a.289	17
πολλὰ	1587	1592	a	πολύς	17a.289	17
λεπτὰ	1594	1599	a	λεπτός	17a.289	17
ὑδατόχροα	1601	1610	a	ὑδατόχροα	17a.289	17
διῄει	1611	1616	v	δίειμι	17a.289	17
.	1616	1617	u	.	17a.289	17
εὐφόρως	1751	1758	d	εὔφορος	17a.290	1
τὰ	1759	1761	l	ὁ	17a.290	1
περὶ	1762	1766	r	περί	17a.290	1
διαχώρησιν	1767	1777	n	διαχώρησις	17a.290	1
διῆγεν	1778	1784	v	διάγω	17a.290	1
ἔπειτα	1786	1792	d	ἔπειτα	17a.290	1
κοιλίη	1793	1799	a	κοιλία	17a.290	1
ἐπέστη	1800	1806	v	ἐφίστημι	17a.290	1
.	1806	1807	u	.	17a.290	1
οὖρα	1882	1886	n	οὖρον	17a.290	2
διὰ	1887	1890	n	διά	17a.290	2
τέλεος	1891	1897	n	τέλεος	17a.290	2
λεπτὰ	1898	1903	a	λεπτός	17a.290	2
μὲν	1904	1907	d	μέν	17a.290	2
