orth	charde	charad	cat	lem	pag	linea
Σιληνὸς	662	669	n	Σιληνός	17a.259	10
ᾤκει	670	674	v	οἰκέω	17a.259	10
ἐπὶ	675	678	n	ἐπί	17a.259	10
τοῦ	679	682	l	ὁ	17a.259	10
Πλαταμῶνος	683	693	n	Πλαταμών	17a.259	10
πλησίον	694	701	a	πλησίος	17a.259	10
τῶν	702	705	l	ὁ	17a.259	10
Εὐαλκίδεος	782	792	n	Εὐαλκίδεος	17a.259	11
ἐκ	794	796	n	ἐκ	17a.259	11
κόπων	797	802	n	κόπος	17a.259	11
καὶ	803	806	d	καί	17a.259	11
πότων	807	812	n	πότος	17a.259	11
καὶ	813	816	d	καί	17a.259	11
γυμνασίων	817	826	n	γυμνάσιον	17a.259	11
ἀκαίρων	827	834	v	ἀκαίρω	17a.259	11
πῦρ	911	914	n	πῦρ	17a.259	12
ἔλαβεν	915	921	v	λαμβάνω	17a.259	12
.	921	922	u	.	17a.259	12
ἤρξατο	923	929	v	ἄρχω	17a.259	12
δὲ	930	932	c	δέ	17a.259	12
πονέειν	933	940	v	πονέω	17a.259	12
καὶ	941	944	c	καί	17a.259	12
ὀσφὺν	945	950	n	ὀσφύς	17a.259	12
καὶ	951	954	c	καί	17a.259	12
κεφαλὴν	955	962	n	κεφαλή	17a.259	12
εἶχε	1039	1043	v	ἔχω	17a.259	13
βάρος	1044	1049	n	βάρος	17a.259	13
καὶ	1050	1053	c	καί	17a.259	13
τραχήλου	1054	1062	v	τράχηλος	17a.259	13
ἦν	1063	1065	v	εἰμί	17a.259	13
ξύντασις	1066	1074	n	σύντασις	17a.259	13
.	1074	1075	u	.	17a.259	13
ἀπὸ	1076	1079	r	ἀπό	17a.259	13
δὲ	1080	1082	d	δέ	17a.259	13
κοιλίης	1083	1090	a	κοιλία	17a.259	13
τῇ	1167	1169	a	ὁ	17a.259	14
πρώτῃ	1170	1175	a	πρῶτος	17a.259	14
χολώδεα	1176	1183	a	χολώδης	17a.259	14
ἄκρητα	1185	1191	a	ἄκρατος	17a.259	14
ἔπαφρα	1193	1199	a	πάφρα	17a.259	14
κατακορέα	1201	1210	a	κατακορεύς	17a.259	14
πολλὰ	1212	1217	a	πολύς	17a.259	14
διῆλθεν	1294	1301	v	διέρχομαι	17a.259	15
οὖρα	1303	1307	n	οὖρον	17a.259	15
μέλανα	1308	1314	a	μέλας	17a.259	15
μέλαιναν	1316	1324	a	μέλας	17a.259	15
ὑπόστασιν	1325	1334	n	ὑπόστασις	17a.259	15
ἔχοντα	1335	1341	v	ἔχω	17a.259	15
διψώδης	1343	1350	n	διψώδης	17a.259	15
γλῶσσα	1427	1433	n	γλῶσσα	17a.259	16
ἐπίξηρος	1434	1442	n	ἐπίξηρος	17a.259	16
νυκτὸς	1444	1450	n	νύξ	17a.259	16
οὐδὲν	1451	1456	a	οὐδείς	17a.259	16
ἐκοιμήθη	1457	1465	v	κοιμάω	17a.259	16
.	1465	1466	u	.	17a.259	16
δευτέρῃ	1467	1474	a	δεύτερος	17a.259	16
πυρετὸς	1551	1558	a	πυρετός	17a.259	17
ὀξὺς	1559	1563	a	ὀξύς	17a.259	17
διαχωρήματα	1565	1576	n	διαχώρημα	17a.259	17
πλείω	1577	1582	a	πλείων	17a.259	17
λεπτότερα	1584	1593	a	λεπτός	17a.259	17
ἔπαφρα	1595	1601	n	πάφρα	17a.259	17
οὖρα	1736	1740	n	οὖρον	17a.260	1
μέλανα	1741	1747	a	μέλας	17a.260	1
νύκτα	1749	1754	n	νύξ	17a.260	1
δυσφόρως	1755	1763	a	δύσφορος	17a.260	1
μικρὰ	1765	1770	a	μικρός	17a.260	1
παρέκρουσε	1771	1781	v	παρακρούω	17a.260	1
.	1781	1782	u	.	17a.260	1
τρίτῃ	1783	1788	a	τρίτος	17a.260	1
πάντα	1863	1868	a	πᾶς	17a.260	2
παρωξύνθη	1869	1878	v	παροξύνω	17a.260	2
ὑποχονδρίου	1880	1891	a	ὑποχόνδριος	17a.260	2
ξύντασις	1892	1900	n	σύντασις	17a.260	2
ἐξ	1901	1903	a	ἐκ	17a.260	2
ἀμφοτέρων	1904	1913	a	ἀμφότερος	17a.260	2
παραμήκης	1988	1997	a	παραμήκης	17a.260	3
πρὸς	1999	2003	n	πρός	17a.260	3
ὀμφαλὸν	2004	2011	n	ὀμφαλός	17a.260	3
ὑπολάπαρος	2012	2022	a	ὑπολάπαρος	17a.260	3
διαχωρήματα	2024	2035	n	διαχώρημα	17a.260	3
λεπτὰ	2110	2115	a	λεπτός	17a.260	4
ὑπομέλανα	2117	2126	a	ὑπομέλας	17a.260	4
οὖρα	2128	2132	n	οὖρος	17a.260	4
θολερὰ	2133	2139	a	θολερός	17a.260	4
μέλανα	2141	2147	a	μέλας	17a.260	4
νυκτὸς	2149	2155	n	νύξ	17a.260	4
οὐδὲν	2156	2161	a	οὐδείς	17a.260	4
ἐκοιμήθη	2236	2244	v	κοιμάω	17a.260	5
λόγοι	2246	2251	n	λόγος	17a.260	5
πολλοὶ	2252	2258	a	πολύς	17a.260	5
γέλως	2260	2265	n	γέλως	17a.260	5
ᾠδὴ	2267	2270	n	ἀοδή	17a.260	5
κατέχειν	2272	2280	v	κατέχω	17a.260	5
οὐκ	2281	2284	d	οὐ	17a.260	5
ἠδύνατο	2285	2292	v	δύναμαι	17a.260	5
.	2292	2293	u	.	17a.260	5
τετάρτῃ	2368	2375	a	τέταρτος	17a.260	6
διὰ	2376	2379	r	διά	17a.260	6
τῶν	2380	2383	l	ὁ	17a.260	6
αὐτῶν	2384	2389	p	αὐτός	17a.260	6
.	2389	2390	u	.	17a.260	6
πέμπτῃ	2391	2397	a	πέμπτος	17a.260	6
διαχωρήματα	2398	2409	n	διαχώρημα	17a.260	6
ἄκρητα	2410	2416	a	ἄκρατος	17a.260	6
χολώδεα	2492	2499	a	χολώδης	17a.260	7
λεῖα	2501	2505	a	λεῖος	17a.260	7
λίαν	2507	2511	a	λίαν	17a.260	7
λιπαρὰ	2512	2518	a	λιπαρός	17a.260	7
οὖρα	2520	2524	n	οὖρον	17a.260	7
λεπτὰ	2525	2530	a	λεπτός	17a.260	7
διαφανέα	2532	2540	a	διαφανής	17a.260	7
μικρὰ	2542	2547	a	μικρός	17a.260	7
κατενόει	2623	2631	v	κατανοέω	17a.260	8
.	2631	2632	u	.	17a.260	8
ἕκτῃ	2633	2637	a	ἕκτος	17a.260	8
περὶ	2638	2642	n	περί	17a.260	8
κεφαλὴν	2643	2650	n	κεφαλή	17a.260	8
μικρὰ	2651	2656	a	μικρός	17a.260	8
ἐφίδρωσεν	2657	2666	v	ἐφιδρόω	17a.260	8
ἄκρεα	2668	2673	a	ἄκρος	17a.260	8
ψυχρὰ	2748	2753	a	ψυχρός	17a.260	9
πελιδνὰ	2755	2762	a	πελιδνός	17a.260	9
πολὺς	2764	2769	a	πολύς	17a.260	9
βληστρισμὸς	2770	2781	n	βληστρισμός	17a.260	9
ἀπὸ	2783	2786	a	ἀπό	17a.260	9
κοιλίης	2787	2794	a	κοιλία	17a.260	9
οὐδὲν	2795	2800	a	οὐδείς	17a.260	9
διῆλθεν	2877	2884	v	διέρχομαι	17a.260	10
οὖρα	2886	2890	n	οὖρος	17a.260	10
ἐπέστη	2891	2897	v	ἐφίστημι	17a.260	10
πυρετὸς	2899	2906	a	πυρετός	17a.260	10
ὀξὺς	2907	2911	a	ὀξύς	17a.260	10
ἑβδόμῃ	2913	2919	a	ἕβδομος	17a.260	10
ἄφωνος	2920	2926	a	ἄφωνος	17a.260	10
ἄκρεα	3004	3009	a	ἄκρος	17a.260	11
οὐκέτι	3010	3016	d	οὐκέτι	17a.260	11
ἀνεθερμαίνετο	3017	3030	v	ἀναθερμαίνω	17a.260	11
οὔρησεν	3032	3039	v	οὐρέω	17a.260	11
οὐδέν	3040	3045	a	οὐδείς	17a.260	11
.	3045	3046	u	.	17a.260	11
ὀγδόῃ	3047	3052	a	ὄγδοος	17a.260	11
ἵδρωσε	3129	3135	v	ἱδρόω	17a.260	12
διόλου	3136	3142	a	δίολος	17a.260	12
ψυχρὸν	3143	3149	a	ψυχρός	17a.260	12
ἐξανθήματα	3151	3161	a	ἐξάνθημα	17a.260	12
μεθ	3162	3165	a	μετά	17a.260	12
ἱδρῶτος	3167	3174	a	ἱδρώς	17a.260	12
ἐρυθρὰ	3175	3181	a	ἐρυθρός	17a.260	12
στρογγύλα	3259	3268	a	στρογγύλος	17a.260	13
σμικρὰ	3270	3276	a	μικρός	17a.260	13
οἷον	3278	3282	a	οἷος	17a.260	13
ἴονθοι	3283	3289	v	ἴονθος	17a.260	13
παρέμενον	3290	3299	v	παραμένω	17a.260	13
οὐκ	3301	3304	d	οὐ	17a.260	13
ἀφίσταντο	3305	3314	v	ἀφίστημι	17a.260	13
.	3314	3315	u	.	17a.260	13
ἀπὸ	3392	3395	r	ἀπό	17a.260	14
δὲ	3396	3398	d	δέ	17a.260	14
κοιλίας	3399	3406	n	κοιλία	17a.260	14
ἐρεθισμῷ	3407	3415	n	ἐρεθισμός	17a.260	14
σμικρῷ	3416	3422	a	μικρός	17a.260	14
κόπρανα	3424	3431	n	κόπρανος	17a.260	14
λεπτὰ	3508	3513	a	λεπτός	17a.260	15
οἷα	3515	3518	a	οἷος	17a.260	15
