orth	charde	charad	cat	lem	pag	linea
Κοιλίαι	651	658	a	Κοιλία	17a.76	10
ταραχώδεες	659	669	a	ταραχώδης	17a.76	10
τοῖσι	670	675	a	ὁ	17a.76	10
πάνυ	676	680	d	πάνυ	17a.76	10
εὐφόρως	681	688	d	εὐφόρως	17a.76	10
καὶ	689	692	d	καί	17a.76	10
οὐδὲν	693	698	a	οὐδείς	17a.76	10
ἄξιον	773	778	a	ἄξιος	17a.76	11
λόγου	779	784	n	λόγος	17a.76	11
προσέβλαπτον	785	797	a	προσβλάπτω	17a.76	11
οὖρά	799	803	n	οὖρος	17a.76	11
τε	804	806	d	τε	17a.76	11
τοῖσι	807	812	a	ὁ	17a.76	11
πλείστοισιν	813	824	a	πλεῖστος	17a.76	11
εὔχροα	899	905	a	εὔχρον	17a.76	12
μὲν	906	909	d	μέν	17a.76	12
καὶ	910	913	d	καί	17a.76	12
καθαρὰ	914	920	a	καθαρός	17a.76	12
λεπτὰ	922	927	a	λεπτός	17a.76	12
δὲ	928	930	d	δέ	17a.76	12
καὶ	931	934	d	καί	17a.76	12
μετὰ	935	939	d	μετά	17a.76	12
χρόνον	940	946	n	χρόνος	17a.76	12
περὶ	947	951	r	περί	17a.76	12
κρίσιν	1026	1032	n	κρίσις	17a.76	13
πεπαινόμενα	1033	1044	v	πεπαίνω	17a.76	13
.	1044	1045	u	.	17a.76	13
καὶ	1230	1233	c	καί	17a.76	15
τἆλλα	1234	1239	p	ἄλλος	17a.76	15
ἃ	1240	1241	p	ὅς	17a.76	15
περὶ	1242	1246	r	περί	17a.76	15
τῶν	1247	1250	l	ὁ	17a.76	15
οὔρων	1251	1256	d	ὅρος	17a.76	15
εἶπε	1257	1261	v	εἶπον	17a.76	15
ὥσπερ	1263	1268	d	ὥσπερ	17a.76	15
γὰρ	1269	1272	d	γάρ	17a.76	15
τὰ	1273	1275	l	ὁ	17a.76	15
πρόσθεν	1276	1283	d	πρόσθεν	17a.76	15
ὅσα	1358	1361	a	ὅσος	17a.76	16
περὶ	1362	1366	d	περί	17a.76	16
τῶν	1367	1370	l	ὁ	17a.76	16
φθινωδῶν	1371	1379	v	φθινωδός	17a.76	16
κατέλεξεν	1380	1389	v	καταλέγω	17a.76	16
ἦν	1390	1392	v	εἰμί	17a.76	16
κακοήθη	1393	1400	d	κακοήθης	17a.76	16
οὕτω	1402	1406	d	οὕτως	17a.76	16
καὶ	1481	1484	d	καί	17a.76	17
τὰ	1485	1487	d	ὁ	17a.76	17
νῦν	1488	1491	d	νῦν	17a.76	17
λεγόμενα	1492	1500	v	λέγω	17a.76	17
πάνυ	1501	1505	d	πάνυ	17a.76	17
ἐστὶ	1506	1510	v	εἰμί	17a.76	17
μέτρια	1511	1517	d	μέτριος	17a.76	17
.	1517	1518	u	.	17a.76	17
