orth	charde	charad	cat	lem	pag	linea
Φιλίσκος	660	668	n	Φιλίσκος	17a.253	16
ᾤκει	669	673	v	οἰκέω	17a.253	16
παρὰ	674	678	r	παρά	17a.253	16
τὸ	679	681	l	ὁ	17a.253	16
τεῖχος	682	688	n	τεῖχος	17a.253	16
καὶ	689	692	d	καί	17a.253	16
κατεκλίθη	693	702	v	κατακλίνω	17a.253	16
.	702	703	u	.	17a.253	16
ἐν	704	706	r	ἐν	17a.253	16
τῇ	783	785	d	ὁ	17a.253	17
πρώτῃ	786	791	a	πρῶτος	17a.253	17
πυρετὸς	792	799	a	πυρετός	17a.253	17
ὀξὺς	800	804	a	ὀξύς	17a.253	17
ἵδρωσεν	806	813	v	ἱδρόω	17a.253	17
ἐς	814	816	r	εἰς	17a.253	17
νύκτα	817	822	n	νύξ	17a.253	17
ἐπιπόνως	823	831	d	ἐπίπονος	17a.253	17
.	831	832	u	.	17a.253	17
δευτέρῃ	909	916	a	δεύτερος	17a.253	18
πάντα	917	922	a	πᾶς	17a.253	18
παρωξύνθη	923	932	v	παροξύνω	17a.253	18
.	932	933	u	.	17a.253	18
ὀψὲ	934	937	d	ὀψέ	17a.253	18
δ	938	939	n	δέ	17a.253	18
ἀπὸ	941	944	r	ἀπό	17a.253	18
κλυσματίου	945	955	a	κλυσματίος	17a.253	18
καλῶς	956	961	d	καλός	17a.253	18
διῆλθε	1038	1044	v	διέρχομαι	17a.253	19
νύκτα	1046	1051	n	νύξ	17a.253	19
δι	1052	1054	n	διά	17a.253	19
ἡσυχίης	1056	1063	n	ἡσυχία	17a.253	19
.	1063	1064	u	.	17a.253	19
τρίτῃ	1065	1070	a	τρίτος	17a.253	19
πρωῒ	1071	1075	d	πρωί	17a.253	19
καὶ	1076	1079	d	καί	17a.253	19
μέχρι	1080	1085	d	μέχρι	17a.253	19
μέσου	1219	1224	a	μέσος	17a.254	1
ἡμέρης	1225	1231	a	ἡμέρη	17a.254	1
ἔδοξε	1232	1237	v	δοκέω	17a.254	1
γενέσθαι	1238	1246	v	γίγνομαι	17a.254	1
ἀπύρετος	1247	1255	a	ἀπύρετος	17a.254	1
.	1255	1256	u	.	17a.254	1
πρὸς	1257	1261	r	πρός	17a.254	1
δείλην	1262	1268	n	δείλη	17a.254	1
δὲ	1269	1271	d	δέ	17a.254	1
πυρετὸς	1346	1353	n	πυρετός	17a.254	2
ὀξὺς	1354	1358	a	ὀξύς	17a.254	2
μεθ	1359	1362	a	μετά	17a.254	2
ἱδρῶτος	1364	1371	n	ἱδρώς	17a.254	2
διψώδης	1373	1380	a	διψώδης	17a.254	2
γλῶσσα	1382	1388	n	γλῶσσα	17a.254	2
δὴ	1389	1391	a	δή	17a.254	2
ἐπεξηραίνετο	1392	1404	v	ἐπιξηραίνω	17a.254	2
μέλαν	1480	1485	a	μέλας	17a.254	3
οὔρησε	1486	1492	v	οὐρέω	17a.254	3
νύκτα	1494	1499	n	νύξ	17a.254	3
δύσφορος	1500	1508	a	δύσφορος	17a.254	3
οὐκ	1510	1513	d	οὐ	17a.254	3
ἐκοιμήθη	1514	1522	v	κοιμάω	17a.254	3
πάντα	1598	1603	a	πᾶς	17a.254	4
παρέκρουσε	1604	1614	v	παρακρούω	17a.254	4
.	1614	1615	u	.	17a.254	4
τετάρτῃ	1616	1623	a	τέταρτος	17a.254	4
πάντα	1624	1629	a	πᾶς	17a.254	4
παρωξύνθη	1630	1639	v	παροξύνω	17a.254	4
οὖρα	1641	1645	n	οὖρον	17a.254	4
μέλανα	1646	1652	a	μέλας	17a.254	4
νύκτα	1728	1733	n	νύξ	17a.254	5
εὐφορωτέρην	1734	1745	a	εὔφορος	17a.254	5
οὖρα	1747	1751	n	οὖρον	17a.254	5
εὐχρούστερα	1752	1763	a	εὔχροος	17a.254	5
.	1763	1764	u	.	17a.254	5
πέμπτῃ	1765	1771	a	πέμπτος	17a.254	5
περὶ	1772	1776	r	περί	17a.254	5
μέσον	1777	1782	a	μέσος	17a.254	5
ἡμέρης	1857	1863	a	ἡμέρα	17a.254	6
μικρὸν	1865	1871	a	μικρός	17a.254	6
ἀπὸ	1872	1875	r	ἀπό	17a.254	6
ῥινῶν	1876	1881	n	ῥίς	17a.254	6
ἔσταξεν	1882	1889	v	στάζω	17a.254	6
ἄκρητον	1891	1898	a	ἄκρατος	17a.254	6
.	1898	1899	u	.	17a.254	6
οὖρα	1900	1904	n	οὖρον	17a.254	6
δὲ	1905	1907	d	δέ	17a.254	6
ποικίλα	1908	1915	a	ποικίλος	17a.254	6
ἔχοντα	1990	1996	v	ἔχω	17a.254	7
ἐναιωρήματα	1997	2008	a	ἐναιώρημα	17a.254	7
στρογγύλα	2009	2018	a	στρογγύλος	17a.254	7
γονοειδέα	2020	2029	a	γονοειδής	17a.254	7
διεσπαρμένα	2031	2042	v	διασπείρω	17a.254	7
οὐχ	2118	2121	d	οὐ	17a.254	8
ἵδρυτο	2122	2128	v	ἱδρύω	17a.254	8
.	2128	2129	u	.	17a.254	8
προσθεμένῳ	2130	2140	v	προστίθημι	17a.254	8
δὲ	2141	2143	d	δέ	17a.254	8
βάλανον	2144	2151	n	βάλανος	17a.254	8
φυσώδεα	2153	2160	a	φυσώδης	17a.254	8
