orth	charde	charad	cat	lem	pag	linea
Κλεανακτίδην	660	672	a	Κλεανακτίδης	17a.279	2
ὃς	674	676	p	ὅς	17a.279	2
κατέκειτο	677	686	v	κατακείω	17a.279	2
ἐπάνω	687	692	d	ἐπάνω	17a.279	2
τοῦ	693	696	l	ὁ	17a.279	2
Ἡρακλείου	697	706	a	Ἡράκλειος	17a.279	2
πῦρ	782	785	n	πῦρ	17a.279	3
ἔλαβε	786	791	v	λαμβάνω	17a.279	3
πεπλανημένως	792	804	d	πεπλανημένως	17a.279	3
.	804	805	u	.	17a.279	3
ἤλγει	806	811	v	ἀλγέω	17a.279	3
δὲ	812	814	d	δέ	17a.279	3
καὶ	815	818	c	καί	17a.279	3
κεφαλὴν	819	826	n	κεφαλός	17a.279	3
ἐξ	827	829	d	ἐκ	17a.279	3
ἀρχῆς	830	835	n	ἀρχή	17a.279	3
καὶ	910	913	d	καί	17a.279	4
πλευρὸν	914	921	n	πλευρός	17a.279	4
ἀριστερὸν	922	931	a	ἀριστερός	17a.279	4
καὶ	932	935	d	καί	17a.279	4
τῶν	936	939	a	ὁ	17a.279	4
ἄλλων	940	945	a	ἄλλος	17a.279	4
πόνοι	946	951	n	πόνος	17a.279	4
κοπιώδεα	952	960	a	κοπιώδης	17a.279	4
τρόπον	1035	1041	n	τρόπος	17a.279	5
οἱ	1043	1045	p	ὁ	17a.279	5
πυρετοὶ	1046	1053	a	πυρετός	17a.279	5
παροξυνόμενοι	1054	1067	v	παροξύνω	17a.279	5
ἄλλοτε	1069	1075	d	ἄλλοτε	17a.279	5
ἀλλοίως	1076	1083	d	ἀλλοῖος	17a.279	5
ἀτάκτως	1158	1165	d	ἄτακτος	17a.279	6
.	1165	1166	u	.	17a.279	6
ἱδρῶτες	1167	1174	n	ἱδρώς	17a.279	6
ὁτὲ	1175	1178	d	ὁτέ	17a.279	6
μὲν	1179	1182	d	μέν	17a.279	6
ὁτὲ	1184	1187	d	ὁτέ	17a.279	6
δ	1188	1189	d	δ	17a.279	6
