orth	charde	charad	cat	lem	pag	linea
Ἐρασινὸν	567	575	n	Ἐρασινός	17a.286	2
ὃς	577	579	p	ὅς	17a.286	2
ᾤκει	580	584	v	οἰκέω	17a.286	2
παρὰ	585	589	n	παρά	17a.286	2
τῇ	590	592	l	ὁ	17a.286	2
τοῦ	593	596	l	ὁ	17a.286	2
Βοώτου	597	603	n	Βοώτος	17a.286	2
χαράδρῃ	604	611	n	χαράδρα	17a.286	2
πῦρ	613	616	n	πῦρ	17a.286	2
ἔλαβε	617	622	n	λαμβάνω	17a.286	2
μετὰ	697	701	n	μετά	17a.286	3
δεῖπνον	702	709	n	δεῖπνον	17a.286	3
νύκτα	711	716	n	νύξ	17a.286	3
ταραχώδης	717	726	n	ταραχώδης	17a.286	3
ἡμέραν	728	734	n	ἡμέρα	17a.286	3
τὴν	735	738	n	ὁ	17a.286	3
πρώτην	739	745	a	πρῶτος	17a.286	3
δι	746	748	n	διά	17a.286	3
ἡσυχίης	824	831	n	ἡσυχία	17a.286	4
νύκτα	833	838	n	νύξ	17a.286	4
ἐπιπόνως	839	847	d	ἐπίπονος	17a.286	4
.	847	848	u	.	17a.286	4
δευτέρῃ	849	856	a	δεύτερος	17a.286	4
πάντα	857	862	a	πᾶς	17a.286	4
παρωξύνθη	863	872	v	παροξύνω	17a.286	4
ἐς	874	876	d	εἰς	17a.286	4
νύκτα	951	956	v	νύξ	17a.286	5
παρέκρουσε	957	967	v	παρακρούω	17a.286	5
τρίτῃ	969	974	a	τρίτος	17a.286	5
ἐπιπόνως	975	983	d	ἐπίπονος	17a.286	5
παρέκρουσε	985	995	v	παρακρούω	17a.286	5
πολλά	996	1001	a	πολύς	17a.286	5
.	1001	1002	u	.	17a.286	5
τετάρτῃ	1077	1084	a	τέταρτος	17a.286	6
δυσφορώτατα	1085	1096	a	δύσφορος	17a.286	6
εἰς	1098	1101	r	εἰς	17a.286	6
δὲ	1102	1104	d	δέ	17a.286	6
τὴν	1105	1108	l	ὁ	17a.286	6
νύκτα	1109	1114	n	νύξ	17a.286	6
οὐδὲν	1208	1213	a	οὐδείς	17a.286	6
ἐκοιμήθη	1288	1296	v	κοιμάω	17a.286	7
