orth	charde	charad	cat	lem	pag	linea
ιπποκρατους	384	395	n		17a.84	1
Επιδημιων	396	405	n	Ἑδήριπ]	17a.84	1
Α	406	407	n	Ἀ	17a.84	1
.	407	408	u	.	17a.84	1
Και	418	421	r	Καῖς	17a.84	1
Γαληνου	422	429	n	Γαλήνιος	17a.84	1
Εις	430	433	r	Εὔλη	17a.84	1
αυτο	434	438	r	-ἁτός	17a.84	1
Υπομνημα	439	447	n	Πυδνή	17a.84	1
β	457	458	r	β	17a.84	1
.	458	459	u	.	17a.84	1
Γαληνοῦ	554	561	n	Γαληνός	17a.84	1
Προοίμιον	562	571	n	Προοίμιον	17a.84	1
.	571	572	u	.	17a.84	1
ἐν	573	575	r	ἐν	17a.84	1
τῷ	576	578	l	ὁ	17a.84	1
πρὸ	579	582	r	πρό	17a.84	1
τούτου	583	589	p	οὗτος	17a.84	1
βιβλίῳ	590	596	n	βιβλίον	17a.84	1
λέλεκται	669	677	v	λέγω	17a.84	2
περὶ	678	682	r	περί	17a.84	2
τῆς	683	686	l	ὁ	17a.84	2
τῶν	687	690	l	ὁ	17a.84	2
ὡρῶν	691	695	n	ὥρα	17a.84	2
εἰς	696	699	n	εἰς	17a.84	2
ἄλληλα	700	706	p	ἀλλήλων	17a.84	2
μεταβολῆς	707	716	n	μεταβολή	17a.84	2
εἴρηται	718	725	v	ἐρῶτα	17a.84	2
δὲ	798	800	d	δέ	17a.84	3
καὶ	801	804	d	καί	17a.84	3
ἡ	805	806	p	ὁ	17a.84	3
κατὰ	807	811	n	κατά	17a.84	3
φύσιν	812	817	n	φύσις	17a.84	3
ἑκάστης	818	825	a	ἕκαστος	17a.84	3
κρᾶσις	826	832	n	κρᾶσις	17a.84	3
αἵ	834	836	p	ὅς	17a.84	3
τε	837	839	d	τε	17a.84	3
προθεσμίαι	840	850	n	προθεσμία	17a.84	3
τῆς	923	926	p	ὁ	17a.84	4
ἀρχῆς	927	932	n	ἀρχή	17a.84	4
αὐτῶν	933	938	p	αὐτός	17a.84	4
καὶ	939	942	d	καί	17a.84	4
τῆς	943	946	l	ὁ	17a.84	4
τελευτῆς	947	955	n	τελευτή	17a.84	4
.	955	956	u	.	17a.84	4
ὡς	1048	1050	d	ὡς	17a.84	4
ἂν	1051	1053	d	ἄν1	17a.84	4
οὖν	1054	1057	d	οὖν	17a.84	4
