orth	charde	charad	cat	lem	pag	linea
το	386	388	l	ὁ	18b.629	1
ιπποκρατους	389	400	n		18b.629	1
κατ	401	404	n		18b.629	1
ιητρειον	406	414	n	̓Ητρίς	18b.629	1
Βιβλιον	424	431	n	Βιβλίς	18b.629	1
Και	432	435	n	Καῖς	18b.629	1
Γαληνου	436	443	n	Γαλήνιος	18b.629	1
Εις	444	447	n	Εὔλυς	18b.629	1
αυτο	448	452	n	-Υτός	18b.629	1
Υπομνημα	462	470	n	Πυδνή	18b.629	1
α	471	472	r	ὁ	18b.629	1
.	472	473	u	.	18b.629	1
Γαληνοῦ	570	577	n	Γαληνός	18b.629	1
προοίμιον	578	587	n	προοίμιον	18b.629	1
.	587	588	u	.	18b.629	1
Ἰατρικὸν	680	688	a	Ἰατρικός	18b.629	1
ἐπέγραψεν	689	698	v	ἐπιγράφω	18b.629	1
αὐτὸ	773	777	a	αὐτός	18b.629	2
κατ	778	781	r	κατά	18b.629	2
ἰητρεῖον	783	791	a	ἰατρεῖον	18b.629	2
.	791	792	u	.	18b.629	2
ἄμεινον	793	800	a	ἀμείνων	18b.629	2
δὲ	801	803	d	δέ	18b.629	2
ἦν	804	806	v	εἰμί	18b.629	2
περὶ	807	811	r	περί	18b.629	2
τῶν	812	815	l	ὁ	18b.629	2
κατ	816	819	d	κατά	18b.629	2
ἰητρεῖον	821	829	a	ἰατρεῖον	18b.629	2
ἐπιγεγράφθαι	904	916	v	ἐπιγράφω	18b.629	3
καθάπερ	918	925	d	καθά	18b.629	3
ἔνιοι	926	931	a	ἔνιοι	18b.629	3
τὸ	932	934	l	ὁ	18b.629	3
Διοκλέους	935	944	n	Διοκλέης	18b.629	3
ἐπιγράφουσι	945	956	v	ἐπιγράφω	18b.629	3
καὶ	957	960	d	καί	18b.629	3
Φιλοτίμου	1035	1044	n	Φιλότιμος	18b.629	4
καὶ	1045	1048	c	καί	18b.629	4
Μαντίου	1049	1056	n	Μάντιος	18b.629	4
.	1056	1057	u	.	18b.629	4
γεγραφότων	1058	1068	v	γράφω	18b.629	4
γὰρ	1069	1072	d	γάρ	18b.629	4
καὶ	1164	1167	d	καί	18b.629	4
τούτων	1168	1174	p	οὗτος	18b.629	4
τῶν	1249	1252	l	ὁ	18b.629	5
ἀνδρῶν	1253	1259	n	ἀνήρ	18b.629	5
εἰς	1260	1263	r	εἰς	18b.629	5
τὴν	1264	1267	l	ὁ	18b.629	5
