orth	charde	charad	cat	lem	pag	linea
Ἄμεινον	154	161	n	Ἀμείνος	-1	-1
δ	162	163	n	δέ	-1	-1
ἴσως	165	169	a	ἴσως	-1	-1
ἀκριβέστερον	170	182	a	ἀκριβής	-1	-1
ἐπεξελθεῖν	183	193	v	ἐπεξέρχομαι	-1	-1
τῷ	194	196	p	ὁ	-1	-1
λόγῳ	197	201	n	λόγος	-1	-1
πρῶτον	202	208	a	πρῶτος	-1	-1
μὲν	209	212	d	μέν	-1	-1
τοῦτ	213	217	p	οὗτος	-1	-1
ἀναμνήσαντας	219	231	v	ἀναμιμνήσκω	-1	-1
ὃ	233	234	p	ὅς	-1	-1
μηδεὶς	235	241	p	μηδείς	-1	-1
ἀγνοεῖ	242	248	v	ἀγνοέω	-1	-1
τὰς	346	349	l	ὁ	-1	-1
μὲν	350	353	d	μέν	-1	-1
κακοτεχνίας	354	365	a	κακοτεχνία	-1	-1
τὸ	366	368	l	ὁ	-1	-1
φαινόμενον	369	379	v	φαίνω	-1	-1
ἀγαθὸν	380	386	a	ἀγαθός	-1	-1
ἐκποριζομένας	387	400	v	ἐκπορίζω	-1	-1
ἑκάστῳ	401	407	a	ἕκαστος	-1	-1
τῶν	408	411	l	ὁ	-1	-1
ὄντων	412	417	v	εἰμί	-1	-1
τὰς	419	422	l	ὁ	-1	-1
τέχνας	423	429	n	τέχνη	-1	-1
δὲ	430	432	d	δέ	-1	-1
τὸ	433	435	l	ὁ	-1	-1
κατ	436	439	d	κατά	-1	-1
ἀλήθειαν	441	449	n	ἀλήθεια	-1	-1
ἐν	450	452	d	ἐν	-1	-1
αὐτοῖς	453	459	p	αὐτός	-1	-1
ὑπάρχον	460	467	v	ὑπάρχω	-1	-1
ἐφεξῆς	469	475	d	ἐφεξῆς	-1	-1
δὲ	476	478	d	δέ	-1	-1
τούτῳ	479	484	a	οὗτος	-1	-1
λέγοντας	485	493	v	λέγω	-1	-1
ὡς	495	497	d	ὡς	-1	-1
εἴπερ	499	504	v	εἴπερ	-1	-1
ἡ	505	506	a	ὁ	-1	-1
κομμωτικὴ	507	516	a	κομμωτικός	-1	-1
καλουμένη	517	526	v	καλέω	-1	-1
νόθου	527	532	a	νόθος	-1	-1
κάλλους	533	540	n	κάλλος	-1	-1
ἐστὶ	541	545	v	εἰμί	-1	-1
δημιουργός	546	556	n	δημιουργός	-1	-1
αὕτη	558	562	a	οὗτος	-1	-1
μὲν	563	566	d	μέν	-1	-1
ἂν	567	569	d	ἄν1	-1	-1
εἴη	570	573	v	εἰμί	-1	-1
κακοτεχνία	574	584	a	κακοτεχνία	-1	-1
τε	585	587	d	τε	-1	-1
καὶ	588	591	d	καί	-1	-1
κολακεία	592	600	a	κολακεία	-1	-1
τέχνη	602	607	n	τέχνη	-1	-1
δέ	608	610	d	δέ	-1	-1
τις	611	614	p	τις	-1	-1
ἑτέρα	615	620	a	ἕτερος	-1	-1
συστήσεται	621	631	v	συνίστημι	-1	-1
περὶ	632	636	d	περί	-1	-1
τὸ	669	671	d	ὁ	-1	-1
γνήσιόν	672	679	a	γνήσιος	-1	-1
τε	680	682	d	τε	-1	-1
καὶ	683	686	d	καί	-1	-1
ὄντως	687	692	d	ὄντως	-1	-1
ἀληθινὸν	693	701	a	ἀληθινός	-1	-1
κάλλος	702	708	n	κάλλος	-1	-1
ὅπερ	710	714	p	ὅσπερ	-1	-1
ἐστὶν	715	720	v	εἰμίς	-1	-1
εὔχροιά	721	728	n	εὔχροια	-1	-1
τε	729	731	d	τέ	-1	-1
καὶ	732	735	d	καί	-1	-1
εὐσαρκία	736	744	n	εὐσαρκία	-1	-1
καὶ	745	748	d	καί	-1	-1
συμμετρία	749	758	a	συμμετρία	-1	-1
τῶν	759	762	p	ὁ	-1	-1
μορίων	763	769	n	μόριον	-1	-1
ἃ	771	772	p	ὅς	-1	-1
τῇ	773	775	p	ὁ	-1	-1
κατὰ	776	780	d	κατά	-1	-1
φύσιν	781	786	n	φύσις	-1	-1
εὐεξίᾳ	787	793	n	εὐεξία	-1	-1
συμβέβηκεν	794	804	v	συμβαίνω	-1	-1
ἣν	806	808	p	ὅς	-1	-1
καὶ	809	812	d	καί	-1	-1
δι	813	815	n	διά	-1	-1
ἄλλου	817	822	a	ἄλλος	-1	-1
μὲν	823	826	d	μέν	-1	-1
λόγου	827	832	n	λόγος	-1	-1
τῆς	833	836	p	ὁ	-1	-1
γυμναστικῆς	837	848	a	γυμναστικός	-1	-1
διωρισάμεθα	849	860	v	διωρίζω	-1	-1
καὶ	862	865	d	καί	-1	-1
νῦν	866	869	d	νῦν	-1	-1
δ	870	871	d	δέ	-1	-1
ἂν	873	875	d	ἄν1	-1	-1
ἴσως	876	880	d	ἴσως	-1	-1
ἐπὶ	881	884	d	ἐπί	-1	-1
κεφαλαίων	885	894	a	κεφάλαιος	-1	-1
οὐδὲν	895	900	a	οὐδείς	-1	-1
ἂν	901	903	d	ἄν1	-1	-1
εἴη	904	907	v	εἰμί	-1	-1
χεῖρον	908	914	a	χείρων	-1	-1
ὑπὲρ	915	919	r	ὑπέρ	-1	-1
αὐτῶν	920	925	p	αὐτός	-1	-1
εἰπεῖν	926	932	v	εἶπον	-1	-1
ἀρχὴν	933	938	n	ἀρχή	-1	-1
τῷ	939	941	p	ὁ	-1	-1
λόγῳ	942	946	n	λόγος	-1	-1
τήνδε	947	952	a	ὅδε	-1	-1
ποιησαμένους	953	965	v	ποιέω	-1	-1
.	965	966	u	.	-1	-1
