orth	charde	charad	cat	lem	pag	linea
Κιρσοὺς	443	450	n	Κιρσός	7.730	3
δὲ	451	453	d	δέ	7.730	3
καὶ	454	457	c	καί	7.730	3
τὰς	458	461	l	ὁ	7.730	3
ἄλλας	462	467	a	ἄλλος	7.730	3
ἁπάσας	468	474	a	ἅπας	7.730	3
φλέβας	475	481	n	φλέψ	7.730	3
εὐρυνομένας	552	563	v	εὐρύνω	7.730	4
ὀνομάζουσιν	564	575	v	ὀνομάζω	7.730	4
οἱ	576	578	p	ὁ	7.730	4
παλαιοί	579	586	a	παλαιός	7.730	4
.	586	587	u	.	7.730	4
κιρσοὺς	588	595	n	κιρσός	7.730	4
δὲ	596	598	d	δέ	7.730	4
καὶ	599	602	d	καί	7.730	4
ταύτας	603	609	a	οὗτος	7.730	4
οἱ	680	682	p	ὁ	7.730	5
νεώτεροι	683	691	a	νέος	7.730	5
καλοῦσιν	692	700	v	καλέω	7.730	5
ἰατροὶ	701	707	n	ἰατρός	7.730	5
τὸ	709	711	l	ὁ	7.730	5
ι΄	712	714	p	NUM	7.730	5
στοιχεῖον	715	724	a	στοιχεῖον	7.730	5
μετὰ	725	729	d	μετά	7.730	5
τοῦ	730	733	l	ὁ	7.730	5
κ΄	734	736	d	NUM	7.730	5
στοιχείου	807	816	a	στοιχεῖον	7.730	6
τιθέντες	817	825	v	τίθημι	7.730	6
οὐ	827	829	d	οὐ	7.730	6
καθάπερ	830	837	d	καθά	7.730	6
οἱ	838	840	p	ὁ	7.730	6
Ἀθηναῖοι	841	849	a	Ἀθηναῖος	7.730	6
.	849	850	u	.	7.730	6
γίνονται	851	859	v	γίγνομαι	7.730	6
δὲ	860	862	d	δέ	7.730	6
καὶ	933	936	c	καί	7.730	7
κατὰ	937	941	d	κατά	7.730	7
τὰ	942	944	d	ὁ	7.730	7
σκέλη	945	950	n	σκέλος	7.730	7
κιρσοὶ	951	957	n	κιρσός	7.730	7
διὰ	958	961	n	διά	7.730	7
ἀῤῥωστίαν	962	971	n	ἀρρωστία	7.730	7
τῶν	972	975	p	ὁ	7.730	7
τῇδε	976	980	d	ὅδε	7.730	7
φλεβῶν	981	987	n	φλέβη	7.730	7
καὶ	1059	1062	d	καί	7.730	8
μᾶλλον	1063	1069	d	μᾶλλον	7.730	8
ὅταν	1070	1074	d	ὅταν	7.730	8
αἷμα	1075	1079	n	αἷμα	7.730	8
παχὺ	1080	1084	a	παχύς	7.730	8
πλεονάζῃ	1085	1093	v	πλεονάζομαι	7.730	8
κατὰ	1094	1098	r	κατά	7.730	8
τὸ	1099	1101	l	ὁ	7.730	8
σῶμα	1102	1106	n	σῶμα	7.730	8
.	1106	1107	u	.	7.730	8
περιτοναίου	1108	1119	a	περιτοναῖος	7.730	8
δὲ	1190	1192	c	δέ	7.730	9
τρωθέντος	1193	1202	v	τιτρώσκω	7.730	9
ἢ	1204	1205	d	ἤ	7.730	9
ῥαγέντος	1206	1214	v	ῥήγνυμι	7.730	9
εἶτα	1216	1220	d	εἶτα	7.730	9
μὴ	1221	1223	d	μή	7.730	9
συμφύντος	1224	1233	v	συμφύω	7.730	9
ὄγκος	1235	1240	v	ὄγκος	7.730	9
μαλακὸς	1313	1320	v	μαλακός	7.730	10
γίνεται	1321	1328	v	γίγνομαι	7.730	10
κατὰ	1329	1333	d	κατά	7.730	10
τὸ	1334	1336	d	ὁ	7.730	10
χωρίον	1337	1343	n	χωρίον	7.730	10
.	1343	1344	u	.	7.730	10
εἰ	1345	1347	c	εἰ	7.730	10
δὲ	1348	1350	c	δέ	7.730	10
καὶ	1351	1354	c	καί	7.730	10
κατὰ	1355	1359	d	κατά	7.730	10
τὸν	1360	1363	l	ὁ	7.730	10
βουβῶνα	1364	1371	n	βουβών	7.730	10
γένοιτο	1444	1451	v	γίγνομαι	7.730	11
καλοῦσι	1453	1460	v	καλέω	7.730	11
βουβωνοκήλην	1461	1473	n	βουβωνόκηλος	7.730	11
.	1473	1474	u	.	7.730	11
εἰ	1475	1477	c	εἰ	7.730	11
δὲ	1478	1480	d	δέ	7.730	11
κατὰ	1481	1485	r	κατά	7.730	11
τὸν	1486	1489	l	ὁ	7.730	11
ὀμφαλὸν	1490	1497	n	ὀμφαλός	7.730	11
