orth	charde	charad	cat	lem	pag	linea
ὅταν	444	448	c	ὅταν	7.716	16
ἀποδείρῃ	449	457	v	ἀποδείρω	7.716	16
τὰ	458	460	l	ὁ	7.716	16
σώματα	461	467	n	σῶμα	7.716	16
τὸ	468	470	l	ὁ	7.716	16
πύον	471	475	v	πύω	7.716	16
ἀποστήσῃ	477	485	v	ἀφεστήξω	7.716	16
τε	558	560	d	τε	7.716	17
καὶ	561	564	d	καί	7.716	17
διαστήσῃ	565	573	v	διίστημι	7.716	17
τῶν	574	577	l	ὁ	7.716	17
ὑποκειμένων	578	589	v	ὑπόκειμαι	7.716	17
τὰ	590	592	l	ὁ	7.716	17
περιέχοντα	593	603	v	περιέχω	7.716	17
κᾄπειτα	605	612	v	αἴπειτα	7.716	17
κενωθέντος	685	695	v	κενόω	7.716	18
αὐτοῦ	696	701	a	αὐτός	7.716	18
καθ	702	705	v	κατά	7.716	18
ὁντιναοῦν	707	716	a	ὅστις	7.716	18
τρόπον	717	723	v	τρόπος	7.716	18
ἀδυνατήσει	725	735	v	ἀδυνατέω	7.716	18
τὰ	808	810	l	ὁ	7.716	19
διαστάντα	811	820	v	διίστημι	7.716	19
τὴν	821	824	l	ὁ	7.716	19
ἀρχαίαν	825	832	a	ἀρχαῖος	7.716	19
ἀπολαβεῖν	833	842	v	ἀπολαμβάνω	7.716	19
κατάστασιν	843	853	n	κατάστασις	7.716	19
ὀνομάζεται	855	865	v	ὀνομάζω	7.716	19
τὸ	991	993	l	ὁ	7.717	1
πάθος	994	999	n	πάθος	7.717	1
κόλπος	1000	1006	n	κόλπος	7.717	1
.	1006	1007	u	.	7.717	1
εἰ	1008	1010	c	εἰ	7.717	1
δὲ	1011	1013	c	δέ	7.717	1
μὴ	1014	1016	d	μή	7.717	1
ταχέως	1017	1023	d	ταχύς	7.717	1
τις	1024	1027	p	τις	7.717	1
αὐτὸν	1028	1033	p	αὐτός	7.717	1
θεραπεύσῃ	1034	1043	v	θεραπεύω	7.717	1
τυλοῦται	1115	1123	a	τυλόω	7.717	2
καὶ	1124	1127	d	καί	7.717	2
σκληρὸς	1128	1135	a	σκληρός	7.717	2
γίνεται	1136	1143	v	γίγνομαι	7.717	2
τῷ	1144	1146	p	ὁ	7.717	2
χρόνῳ	1147	1152	n	χρόνος	7.717	2
καὶ	1154	1157	d	καί	7.717	2
οὐχ	1158	1161	d	οὐ	7.717	2
οἷός	1162	1166	p	οἷος	7.717	2
τέ	1167	1169	p	τε	7.717	2
ἐστι	1170	1174	v	εἰμί	7.717	2
κολλᾶσθαι	1245	1254	v	κολλάω	7.717	3
τοῖς	1255	1259	p	ὁ	7.717	3
ὑποκειμένοις	1260	1272	v	ὑπόκειμαι	7.717	3
αὐτῷ	1273	1277	p	αὐτός	7.717	3
.	1277	1278	u	.	7.717	3
προστέλλεται	1279	1291	v	προστέλλω	7.717	3
μέντοι	1292	1298	d	μέντοι	7.717	3
ξηρανθεὶς	1299	1308	v	ξηραίνω	7.717	3
ὑπό	1379	1382	d	ὑπό	7.717	4
τε	1383	1385	d	τέτε	7.717	4
φαρμάκων	1386	1394	n	φάρμακον	7.717	4
καὶ	1395	1398	d	καί	7.717	4
διαίτης	1399	1406	n	δίαιτα	7.717	4
ὡς	1408	1410	d	ὡς	7.717	4
δοκεῖν	1411	1417	v	δοκέω	7.717	4
ὑγιὲς	1418	1423	a	ὑγιής	7.717	4
ἀμέμπτως	1424	1432	d	ἄμεμπτος	7.717	4
ὑπάρχειν	1503	1511	v	ὑπάρχω	7.717	5
τὸ	1512	1514	d	ὁ	7.717	5
μόριον	1515	1521	n	μόριον	7.717	5
.	1521	1522	u	.	7.717	5
εἰ	1523	1525	c	εἰ	7.717	5
μὲν	1526	1529	d	μέν	7.717	5
δὴ	1530	1532	d	δή	7.717	5
διὰ	1533	1536	d	διά	7.717	5
παντὸς	1537	1543	a	πᾶς	7.717	5
ἀκριβῶς	1544	1551	d	ἀκριβῶς	7.717	5
τις	1552	1555	p	τις	7.717	5
διαιτώμενος	1626	1637	v	διαιτάω	7.717	6
ὑγιεινὸν	1639	1647	a	ὑγιεινός	7.717	6
ἀληθῶς	1648	1654	d	ἀληθής	7.717	6
ἔχει	1655	1659	v	ἔχω	7.717	6
καὶ	1660	1663	d	καί	7.717	6
ἀπέριττον	1664	1673	a	ἀπορίσσω	7.717	6
τὸ	1674	1676	l	ὁ	7.717	6
σῶμα	1677	1681	n	σῶμα	7.717	6
προσεσταλμένος	1753	1767	v	προστέλλω	7.717	7
ὁ	1768	1769	n	ὁ	7.717	7
κόλπος	1770	1776	n	κόλπος	7.717	7
μένει	1777	1782	v	μένος	7.717	7
περιττώματος	1784	1796	n	περίττωμα	7.717	7
δέ	1797	1799	d	δέ	7.717	7
τινος	1800	1805	a	τις	7.717	7
ὑποτραφέντος	1806	1818	v	ὑποτρέφω	7.717	7
αὖθις	1890	1895	d	αὖθις	7.717	8
πληροῦται	1896	1905	v	πληρόω	7.717	8
καὶ	1906	1909	d	καί	7.717	8
γίνεται	1910	1917	v	γίγνομαι	7.717	8
πάλιν	1918	1923	d	πάλιν	7.717	8
ὅ	1924	1925	d	ὅς	7.717	8
περ	1926	1929	d	πέρ	7.717	8
ἐξ	1930	1932	d	ἐκ	7.717	8
ἀρχῆς	1933	1938	n	ἀρχή	7.717	8
ἦν	2009	2011	v	εἰμί	7.717	9
ἀπόστημα	2012	2020	n	ἀπόστημα	7.717	9
καὶ	2022	2025	d	καί	7.717	9
αὖθίς	2026	2031	d	αὖθις	7.717	9
γε	2032	2034	d	γε	7.717	9
δεόντως	2036	2043	d	δεόντως	7.717	9
ἰωμένων	2044	2051	v	ἰάομαι	7.717	9
ἐκκενοῦται	2053	2063	v	ἐκκενόω	7.717	9
καὶ	2136	2139	d	καί	7.717	10
ξηραίνεται	2140	2150	v	ξηραίνω	7.717	10
καὶ	2151	2154	d	καί	7.717	10
προστέλλεται	2155	2167	v	προστέλλω	7.717	10
καὶ	2169	2172	d	καί	7.717	10
ἀεὶ	2173	2176	d	ἀεί	7.717	10
πολὺ	2177	2181	a	πολύς	7.717	10
ῥᾴονα	2182	2187	a	ῥαίω	7.717	10
ἅπαντ	2260	2265	a	ἅπας	7.717	11
αὐτῷ	2267	2271	p	αὐτός	7.717	11
γίνεται	2272	2279	v	γίγνομαι	7.717	11
ταῦτα	2280	2285	p	οὗτος	7.717	11
τῶν	2286	2289	a	ὁ	7.717	11
ἐξ	2290	2292	d	ἐκ	7.717	11
ἀρχῆς	2293	2298	n	ἀρχή	7.717	11
ἀποστάντων	2299	2309	v	ἀφίστημι	7.717	11
.	2309	2310	u	.	7.717	11
οὔτε	2311	2315	d	οὔτε	7.717	11
γὰρ	2388	2391	d	γάρ	7.717	12
ὀδυνᾶται	2392	2400	v	ὀδυνάω	7.717	12
διασπώμενα	2401	2411	v	διασπάω	7.717	12
τὰ	2412	2414	l	ὁ	7.717	12
μόρια	2415	2420	n	μόριον	7.717	12
διέστηκε	2422	2430	v	διίστημι	7.717	12
γὰρ	2431	2434	d	γάρ	7.717	12
ἤδη	2435	2438	d	ἤδη	7.717	12
καὶ	2440	2443	d	καί	7.717	12
πληροῦται	2516	2525	v	πληρόω	7.717	13
τάχιστα	2526	2533	d	ταχύς	7.717	13
ῥᾳδίως	2535	2541	d	ῥᾴδιος	7.717	13
ὑποδεχομένου	2542	2554	v	ὑποδέχομαι	7.717	13
τοῦ	2555	2558	d	ὁ	7.717	13
κόλπου	2559	2565	n	κόλπος	7.717	13
τὸ	2566	2568	d	ὁ	7.717	13
ῥεῦμα	2641	2646	n	ῥεῦμα	7.717	14
καὶ	2648	2651	d	καί	7.717	14
δὴ	2652	2654	d	δή	7.717	14
καὶ	2655	2658	d	καί	7.717	14
κενοῦται	2659	2667	v	κενόω	7.717	14
ταχέως	2668	2674	d	ταχύς	7.717	14
ὡδοποιημένων	2676	2688	v	ὡδοποιέω	7.717	14
αὐτῷ	2689	2693	p	αὐτός	7.717	14
τῶν	2694	2697	l	ὁ	7.717	14
ἐκροῶν	2770	2776	v	ἐκρόη	7.717	15
ὡς	2778	2780	d	ὡς	7.717	15
ὅταν	2781	2785	d	ὅταν	7.717	15
γε	2786	2788	d	γέν	7.717	15
κολληθῶσιν	2789	2799	v	κολλάω	7.717	15
αὐτὰ	2800	2804	a	αὐτός	7.717	15
πάλιν	2806	2811	d	πάλιν	7.717	15
ὀδυνῶνται	2812	2821	v	ὀδυνάω	7.717	15
ῥηγνυμένου	2895	2905	v	ῥήγνυμι	7.717	16
τοῦ	2906	2909	l	ὁ	7.717	16
ἀποστήματος	2910	2921	n	ἀπόστημα	7.717	16
.	2921	2922	u	.	7.717	16
οὐ	2923	2925	d	οὐ	7.717	16
μόνον	2926	2931	a	μόνος	7.717	16
δὲ	2932	2934	d	δέ	7.717	16
ἐκ	2935	2937	d	ἐκ	7.717	16
φλεγμονῆς	2938	2947	n	φλεγμονή	7.717	16
ἡ	2948	2949	n	ὁ	7.717	16
γένεσις	3022	3029	n	γένεσις	7.717	17
τοῖς	3030	3034	l	ὁ	7.717	17
ἀποστήμασιν	3035	3046	n	ἀπόστημα	7.717	17
ἀλλὰ	3048	3052	d	ἀλλά	7.717	17
καὶ	3053	3056	d	καί	7.717	17
εὐθὺς	3057	3062	d	εὐθύς	7.717	17
ἐξ	3063	3065	d	ἐκ	7.717	17
ἀρχῆς	3066	3071	n	ἀρχή	7.717	17
ἐνίοτε	3072	3078	d	ἐνίοτε	7.717	17
δι	3079	3081	d	διά	7.717	17
ἄλλον	3208	3213	a	ἄλλος	7.718	1
χυμὸν	3214	3219	n	χυμός	7.718	1
ὁντιναοῦν	3220	3229	p	ὅστις	7.718	1
ἀποδέροντα	3230	3240	v	ἀποδέρων	7.718	1
τῷ	3241	3243	l	ὁ	7.718	1
χρόνῳ	3244	3249	n	χρόνος	7.718	1
καὶ	3250	3253	d	καί	7.718	1
ἀφιστάντα	3254	3263	v	ἀφεστήξω	7.718	1
τῶν	3334	3337	l	ὁ	7.718	2
ὑποκειμένων	3338	3349	v	ὑπόκειμαι	7.718	2
τὰ	3350	3352	l	ὁ	7.718	2
περιέχοντα	3353	3363	v	περιέχω	7.718	2
.	3363	3364	u	.	7.718	2
καὶ	3365	3368	c	καί	7.718	2
τοίνυν	3369	3375	d	τοίνυν	7.718	2
καὶ	3376	3379	d	καί	7.718	2
τμηθέντων	3380	3389	v	τέμνω	7.718	2
παντοίαν	3461	3469	a	παντοῖος	7.718	3
ἰδέαν	3470	3475	n	ἰδέα	7.718	3
ὑγρῶν	3476	3481	a	ὑγρός	7.718	3
τε	3482	3484	d	τε	7.718	3
καὶ	3485	3488	d	καί	7.718	3
στερεῶν	3489	3496	v	στερεός	7.718	3
σωμάτων	3497	3504	n	σῶμα	7.718	3
ἐντὸς	3505	3510	d	ἐντός	7.718	3
ἔχοντα	3511	3517	v	ἔχω	7.718	3
φαίνεται	3588	3596	v	φαίνω	7.718	4
.	3596	3597	u	.	7.718	4
καὶ	3598	3601	c	καί	7.718	4
γὰρ	3602	3605	d	γάρ	7.718	4
βορβόρῳ	3606	3613	n	βόρβορος	7.718	4
καὶ	3615	3618	c	καί	7.718	4
οὔρῳ	3619	3623	n	οὖρος	7.718	4
καὶ	3625	3628	c	καί	7.718	4
θρόμβῳ	3629	3635	n	θρόμβος	7.718	4
καὶ	3636	3639	c	καί	7.718	4
χυλῷ	3710	3714	n	χυλός	7.718	5
μελιτώδει	3715	3724	n	μελιτώδης	7.718	5
καὶ	3726	3729	c	καί	7.718	5
μυξώδει	3730	3737	n	μυξώδης	7.718	5
καὶ	3739	3742	c	καί	7.718	5
ὀστοῖς	3743	3749	n	ὀστός	7.718	5
καὶ	3751	3754	c	καί	7.718	5
λίθοις	3755	3761	n	λίθος	7.718	5
