orth	charde	charad	cat	lem	pag	linea
ιπποκρατους	388	399	n		17b.793	1
Επιδημιων	400	409	n	Ἑδήριπις	17b.793	1
Στ	410	412	n	Στέ	17b.793	1
.	412	413	u	.	17b.793	1
Και	423	426	r	Καῖς	17b.793	1
Γαληνου	427	434	n	Γαλήνιος	17b.793	1
Εις	435	438	r	Εὔλη	17b.793	1
αυτο	439	443	r	-ἁτὸ	17b.793	1
Υπομνημα	444	452	n	Πυδνή	17b.793	1
α	462	463	r	τε	17b.793	1
.	463	464	u	.	17b.793	1
Γαληνοῦ	747	754	n	Γαληνός	17b.793	1
προοίμιον	755	764	n	προοίμιον	17b.793	1
.	764	765	u	.	17b.793	1
εἰς	766	769	a	εἰς	17b.793	1
τὸ	770	772	l	ὁ	17b.793	1
ἕκτον	773	778	a	ἕκτος	17b.793	1
τῶν	853	856	l	ὁ	17b.793	2
ἐπιδημιῶν	857	866	a	ἐπιδημία	17b.793	2
Ἱπποκράτους	867	878	n	Ἱπποκράτης	17b.793	2
συγγραμμάτων	879	891	n	σύγγραμμα	17b.793	2
ἐλυμήναντο	892	902	v	λυμαίνομαι	17b.793	2
πολλοὶ	977	983	a	πολύς	17b.793	3
τῶν	984	987	l	ὁ	17b.793	3
ἐξηγητῶν	988	996	n	ἐξηγητής	17b.793	3
ἄλλοι	998	1003	a	ἄλλος	17b.793	3
ἄλλως	1004	1009	d	ἄλλως	17b.793	3
ὡς	1011	1013	d	ὡς	17b.793	3
ἕκαστος	1014	1021	a	ἕκαστος	17b.793	3
ἤλπισε	1022	1028	v	ἐλπίζω	17b.793	3
πιθανῶς	1029	1036	d	πιθανός	17b.793	3
ἐξηγήσασθαι	1111	1122	v	ἐξηγέομαι	17b.793	4
τὴν	1124	1127	p	ὁ	17b.793	4
κατὰ	1128	1132	d	κατά	17b.793	4
τοῦτον	1133	1139	a	οὗτος	17b.793	4
λέξιν	1140	1145	n	λέξις	17b.793	4
ὑπαλλάττων	1146	1156	v	ὑπαλλάσσω	17b.793	4
ὥστε	1232	1236	d	ὥστε	17b.793	5
ἠναγκάσθην	1237	1247	v	ἀναγκάζω	17b.793	5
ἐγὼ	1341	1344	p	ἐγώ	17b.793	5
διὰ	1345	1348	n	διά	17b.793	5
τοῦτο	1349	1354	p	οὗτος	17b.793	5
τήν	1355	1358	l	ὁ	17b.793	5
τε	1359	1361	d	τε	17b.793	5
παλαιότητα	1362	1372	n	παλαιότης	17b.793	5
τῶν	1447	1450	l	ὁ	17b.793	6
ἀντιγράφων	1451	1461	v	ἀντιγράφω	17b.793	6
ἐπιζητῆσαι	1462	1472	v	ἐπιζητέω	17b.793	6
τά	1474	1476	l	ὁ	17b.793	6
τε	1477	1479	d	τε	17b.793	6
ὑπομνήματα	1480	1490	n	ὑπόμνημα	17b.793	6
τῶν	1491	1494	l	ὁ	17b.793	6
πρώτων	1569	1575	a	πρῶτος	17b.793	7
ἐξηγησαμένων	1576	1588	v	ἐξηγέομαι	17b.793	7
τὸ	1589	1591	l	ὁ	17b.793	7
βιβλίον	1592	1599	n	βιβλίον	17b.793	7
ἐν	1601	1603	d	ἐν	17b.793	7
οἷς	1604	1607	p	ὅς	17b.793	7
καὶ	1608	1611	d	καί	17b.793	7
Ζεῦξίς	1612	1618	n	Ζεῦξις	17b.793	7
ἐστιν	1619	1624	v	εἰμί	17b.793	7
ὁ	1758	1759	p	ὁ	17b.794	1
Ταραντῖνος	1760	1770	a	Ταραντῖνος	17b.794	1
καὶ	1771	1774	d	καί	17b.794	1
ὁ	1775	1776	l	ὁ	17b.794	1
Ἐρυθραῖος	1777	1786	a	Ἐρυθραῖος	17b.794	1
Ἡρακλείδης	1787	1797	n	Ἡρακλείδης	17b.794	1
καὶ	1798	1801	d	καί	17b.794	1
πρὸ	1802	1805	d	πρό	17b.794	1
αὐτῶν	1806	1811	a	αὐτός	17b.794	1
Βακχεῖός	1886	1894	a	Βακχεῖος	17b.794	2
τε	1895	1897	d	τε	17b.794	2
καὶ	1898	1901	c	καί	17b.794	2
Γλαυκίας	1902	1910	n	Γλαυκίης	17b.794	2
.	1910	1911	u	.	17b.794	2
εἰ	1912	1914	c	εἰ	17b.794	2
μὲν	1915	1918	d	μέν	17b.794	2
οὖν	1919	1922	d	οὖν	17b.794	2
μετὰ	1923	1927	d	μετά	17b.794	2
τὸ	1928	1930	l	ὁ	17b.794	2
δηλῶσαι	1931	1938	v	δηλόω	17b.794	2
τὴν	2013	2016	l	ὁ	17b.794	3
παλαιὰν	2017	2024	-	παλαιός	17b.794	3
γραφὴν	2025	2031	n	γραφή	17b.794	3
ἔλεγον	2032	2038	v	λέγω	17b.794	3
ἡμαρτῆσθαι	2039	2049	v	ἁμαρτάνω	17b.794	3
τὴν	2050	2053	l	ὁ	17b.794	3
λέξιν	2054	2059	v	λέξις	17b.794	3
εἰκὸς	2135	2140	v	ἔοικα	17b.794	4
εἴη	2141	2144	v	εἰμί	17b.794	4
ἂν	2145	2147	d	ἄν1	17b.794	4
καὶ	2148	2151	d	καί	17b.794	4
διὰ	2152	2155	r	διά	17b.794	4
τοῦτο	2156	2161	p	οὗτος	17b.794	4
ἐπινοεῖν	2162	2170	v	ἐπινοέω	17b.794	4
αὐτοὺς	2171	2177	p	αὐτός	17b.794	4
τὴν	2178	2181	p	ὁ	17b.794	4
Ἱπποκράτους	2182	2193	n	Ἱπποκράτης	17b.794	4
γραφὴν	2268	2274	n	γραφή	17b.794	5
εἶναι	2275	2280	v	εἰμί	17b.794	5
τήνδε	2281	2286	p	ὅδε	17b.794	5
τινὰ	2287	2291	p	τις	17b.794	5
κᾂν	2293	2296	v	καί	17b.794	5
ἀπεδεξάμην	2297	2307	v	ἀποδέχομαι	17b.794	5
αὐτοὺς	2308	2314	p	αὐτός	17b.794	5
εἴ	2390	2392	v	εἰ	17b.794	6
γε	2393	2395	d	γε	17b.794	6
μετὰ	2396	2400	d	μετά	17b.794	6
τὴν	2401	2404	l	ὁ	17b.794	6
ἐπανόρθωσιν	2405	2416	v	ἐπανόρθωσις	17b.794	6
ἑώρων	2417	2422	v	ὁράω	17b.794	6
διδάσκοντάς	2423	2434	v	διδάσκω	17b.794	6
τι	2435	2437	p	τις	17b.794	6
χρήσιμόν	2438	2446	a	χρήσιμος	17b.794	6
τε	2521	2523	d	τε	17b.794	7
ἅμα	2524	2527	d	ἅμα	17b.794	7
καὶ	2528	2531	d	καί	17b.794	7
τῆς	2532	2535	l	ὁ	17b.794	7
γνώμης	2536	2542	n	γνώμη	17b.794	7
ἐχόμενον	2543	2551	v	ἔχω	17b.794	7
τοῦ	2552	2555	l	ὁ	17b.794	7
παλαιοῦ	2556	2563	a	παλαιός	17b.794	7
.	2563	2564	u	.	17b.794	7
ἐπεὶ	2565	2569	c	ἐπεί	17b.794	7
δὲ	2644	2646	c	δέ	17b.794	8
ἐνίοτε	2647	2653	d	ἐνίοτε	17b.794	8
καὶ	2654	2657	d	καί	17b.794	8
κατ	2658	2661	d	κατά	17b.794	8
ἄμφω	2663	2667	a	ἄμφω	17b.794	8
σφάλλονται	2668	2678	v	σφάλλω	17b.794	8
πολὺ	2680	2684	a	πολύς	17b.794	8
βέλτιον	2685	2692	a	βελτίων	17b.794	8
ἔδοξέ	2693	2698	v	δοκέω	17b.794	8
μοι	2773	2776	p	ἐγώ	17b.794	9
φυλάττοντι	2777	2787	v	φυλάσσω	17b.794	9
τὴν	2788	2791	a	ὁ	17b.794	9
ἀρχαίαν	2792	2799	a	ἀρχαῖος	17b.794	9
γραφὴν	2800	2806	n	γραφή	17b.794	9
ἀεὶ	2808	2811	d	ἀεί	17b.794	9
μὲν	2812	2815	d	μέν	17b.794	9
σπουδάζειν	2816	2826	v	σπουδάζω	17b.794	9
ἐκείνην	2903	2910	a	ἐκεῖνος	17b.794	10
ἐξηγεῖσθαι	2911	2921	v	ἐξηγέομαι	17b.794	10
μὴ	2923	2925	d	μή	17b.794	10
δυνηθέντι	2926	2935	v	δύναμαι	17b.794	10
δέ	2936	2938	d	δέ	17b.794	10
ποτε	2939	2943	d	ποτέ	17b.794	10
τοῦτο	2944	2949	p	οὗτος	17b.794	10
πρᾶξαι	2950	2956	v	πράσσω	17b.794	10
πιθανὴν	3034	3041	a	πιθανός	17b.794	11
τὴν	3042	3045	p	ὁ	17b.794	11
ἐπανόρθωσιν	3046	3057	v	ἐπανόρθωσις	17b.794	11
αὐτῆς	3058	3063	p	αὐτός	17b.794	11
ποιεῖσθαι	3064	3073	v	ποιέω	17b.794	11
καθάπερ	3075	3082	d	καθά	17b.794	11
ὁ	3083	3084	p	ὁ	17b.794	11
Ἡρακλείδης	3161	3171	n	Ἡρακλείδης	17b.794	12
ἐν	3172	3174	d	ἐν	17b.794	12
τῷ	3175	3177	p	ὁ	17b.794	12
δευτέρῳ	3178	3185	a	δεύτερος	17b.794	12
τῶν	3186	3189	l	ὁ	17b.794	12
ἐπιδημιῶν	3190	3199	v	ἐπιδημία	17b.794	12
ἐποιήσατο	3200	3209	v	ποιέω	17b.794	12
κατὰ	3210	3214	r	κατά	17b.794	12
τὴν	3291	3294	l	ὁ	17b.794	13
λέξιν	3295	3300	n	λέξις	17b.794	13
ἐκείνην	3301	3308	a	ἐκεῖνος	17b.794	13
ἐν	3309	3311	r	ἐν	17b.794	13
ᾗ	3312	3313	p	ὅς	17b.794	13
γέγραπται	3314	3323	v	γράφω	17b.794	13
πρὸς	3325	3329	d	πρός	17b.794	13
δὲ	3330	3332	d	δέ	17b.794	13
τὸ	3333	3335	l	ὁ	17b.794	13
Ἀφροδίσιον	3336	3346	a	Ἀφροδίσιον	17b.794	13
αἱ	3423	3425	p	ὁ	17b.794	14
οὐραὶ	3426	3431	a	οὐρά	17b.794	14
ἔβλεπον	3432	3439	v	βλέπω	17b.794	14
.	3439	3440	u	.	17b.794	14
ἐπειδή	3441	3447	c	ἐπεί	17b.794	14
περ	3448	3451	d	πέρ	17b.794	14
τοῖς	3452	3456	l	ὁ	17b.794	14
ἐξηγησαμένοις	3457	3470	v	ἐξηγέομαι	17b.794	14
τὴν	3471	3474	l	ὁ	17b.794	14
οὐραὶ	3475	3480	n	οὐρά	17b.794	14
γραφὴν	3557	3563	n	γραφή	17b.794	15
ἀπιθανῶς	3564	3572	d	ἀπιθανός	17b.794	15
εἴρηται	3573	3580	v	ἐρῶ	17b.794	15
τάχα	3582	3586	d	τάχα	17b.794	15
φησὶ	3588	3592	v	φημί	17b.794	15
θύραι	3594	3599	n	θύρα	17b.794	15
μὲν	3600	3603	d	μέν	17b.794	15
ἦν	3604	3606	v	εἰμί	17b.794	15
γεγραμμένον	3683	3694	v	γράφω	17b.794	16
διὰ	3695	3698	d	διά	17b.794	16
τοῦ	3699	3702	l	ὁ	17b.794	16
θ	3703	3704	d	θέ	17b.794	16
τῆς	3706	3709	l	ὁ	17b.794	16
μέσης	3710	3715	a	μέσος	17b.794	16
δὲ	3716	3718	d	δέ	17b.794	16
γραμμῆς	3719	3726	n	γραμμή	17b.794	16
ἐν	3727	3729	d	ἐν	17b.794	16
αὐτῇ	3730	3734	a	αὐτός	17b.794	16
διαφθαρείσης	3811	3823	v	διαφθείρω	17b.794	17
ἔδοξεν	3824	3830	v	δοκέω	17b.794	17
ὁ	3831	3832	n	ὁ	17b.794	17
βιβλιογράφος	3833	3845	n	βιβλιογράφος	17b.794	17
οὐραὶ	3846	3851	n	οὐρά	17b.794	17
γεγράφθαι	3852	3861	v	γράφω	17b.794	17
.	3861	3862	u	.	17b.794	17
δυνατὸν	3863	3870	a	δυνατός	17b.794	17
γὰρ	4004	4007	d	γάρ	17b.795	1
δὴ	4008	4010	d	δή	17b.795	1
οὕτω	4011	4015	d	οὕτως	17b.795	1
καὶ	4016	4019	d	καί	17b.795	1
λεπτῆς	4020	4026	a	λεπτός	17b.795	1
ἰνὸς	4027	4031	a	ἴς	17b.795	1
ἀπολωλυίας	4032	4042	v	ἀπόλλυμι	17b.795	1
συναπόλλυσθαι	4043	4056	v	συναπόλλυμι	17b.795	1
τὴν	4131	4134	d	ὁ	17b.795	2
γραμμὴν	4135	4142	n	γραμμή	17b.795	2
ταύτην	4143	4149	a	οὗτος	17b.795	2
καὶ	4150	4153	d	καί	17b.795	2
μιᾶς	4154	4158	a	εἷς	17b.795	2
αὐτὴν	4159	4164	a	αὐτός	17b.795	2
ἐκφυγείσης	4165	4175	v	ἐκφεύγω	17b.795	2
καὶ	4250	4253	d	καί	17b.795	3
κατ	4254	4257	d	κατά	17b.795	3
ἀρχὰς	4259	4264	n	ἀρχή	17b.795	3
εὐθὺς	4265	4270	a	εὐθύς	17b.795	3
αὐτὴν	4271	4276	a	αὐτός	17b.795	3
ἀμυδρὰν	4277	4284	a	ἀμυδρός	17b.795	3
γραφεῖσαν	4285	4294	v	γράφω	17b.795	3
ἐξίτηλον	4295	4303	a	ἐξίτηλος	17b.795	3
αὐτὴν	4378	4383	a	αὐτός	17b.795	4
ὑπὸ	4384	4387	r	ὑπό	17b.795	4
τοῦ	4388	4391	p	ὁ	17b.795	4
χρόνου	4392	4398	n	χρόνος	17b.795	4
γενέσθαι	4399	4407	v	γίγνομαι	17b.795	4
.	4407	4408	u	.	17b.795	4
πάντων	4409	4415	a	πᾶς	17b.795	4
δὲ	4416	4418	d	δέ	17b.795	4
τῶν	4419	4422	l	ὁ	17b.795	4
ὑπαλλαξάντων	4497	4509	v	ὑπαλλάσσω	17b.795	5
τὰς	4510	4513	l	ὁ	17b.795	5
παλαιὰς	4514	4521	a	παλαιός	17b.795	5
γραφὰς	4522	4528	n	γραφή	17b.795	5
τολμηροτάτους	4529	4542	a	τολμηρός	17b.795	5
τοὺς	4543	4547	l	ὁ	17b.795	5
περὶ	4622	4626	n	περί	17b.795	6
Καπίτωνα	4627	4635	n	Καπίτων	17b.795	6
καὶ	4636	4639	d	καί	17b.795	6
Διοσκορίδην	4640	4651	n	Διοσκορίδης	17b.795	6
εὑρίσκω	4652	4659	v	εὑρίσκω	17b.795	6
πράξαντας	4660	4669	v	πράσσω	17b.795	6
τοῦτο	4670	4675	p	οὗτος	17b.795	6
.	4675	4676	u	.	17b.795	6
πότερον	4751	4758	a	πότερος	17b.795	7
μὲν	4759	4762	d	μέν	17b.795	7
οὖν	4763	4766	d	οὖν	17b.795	7
ἄμεινόν	4767	4774	a	ἀμείνων	17b.795	7
ἐστιν	4775	4780	v	εἰμί	17b.795	7
ἁπάντων	4781	4788	a	ἅπας	17b.795	7
αὐτῶν	4789	4794	p	αὐτός	17b.795	7
ἢ	4795	4796	d	ἤ	17b.795	7
μόνων	4797	4802	a	μόνος	17b.795	7
τῶν	4877	4880	p	ὁ	17b.795	8
εὐλόγως	4881	4888	d	εὔλογος	17b.795	8
μεταγραψάντων	4889	4902	v	μεταγράφω	17b.795	8
ἢ	4903	4904	d	ἤ	17b.795	8
μηδενὸς	4905	4912	p	μηδείς	17b.795	8
ὅλως	4913	4917	d	ὅλος	17b.795	8
μεμνῆσθαι	4918	4927	v	μιμνήσκω	17b.795	8
σκοπούμενος	5003	5014	v	σκοπέω	17b.795	9
εὗρον	5015	5020	v	εὑρίσκω	17b.795	9
εἰ	5022	5024	v	εἰ	17b.795	9
μὲν	5025	5028	d	μέν	17b.795	9
τῷ	5029	5031	p	ὁ	17b.795	9
μήκει	5032	5037	v	μῆκος	17b.795	9
τῶν	5038	5041	p	ὁ	17b.795	9
ὑπομνημάτων	5042	5053	v	ὑπόμνημα	17b.795	9
οὐδεὶς	5130	5136	p	οὐδείς	17b.795	10
ἔμελλεν	5137	5144	v	μέλλω	17b.795	10
ἀναγνωσομένων	5145	5158	v	ἀναγιγνώσκω	17b.795	10
αὐτὰ	5159	5163	a	αὐτός	17b.795	10
δυσχεραίνειν	5164	5176	v	δυσχεραίνω	17b.795	10
ἁπάντων	5178	5185	a	ἅπας	17b.795	10
μεμνῆσθαι	5262	5271	v	μιμνήσκω	17b.795	11
κάλλιον	5272	5279	v	καλός	17b.795	11
εἶναι	5280	5285	v	εἰμί	17b.795	11
.	5285	5286	u	.	17b.795	11
μεμφομένων	5287	5297	v	μέμφομαι	17b.795	11
δὲ	5298	5300	d	δέ	17b.795	11
πολλῶν	5301	5307	a	πολύς	17b.795	11
οὐ	5309	5311	d	οὐ	17b.795	11
τούτοις	5388	5395	p	οὗτος	17b.795	12
μόνον	5396	5401	a	μόνος	17b.795	12
ἀλλὰ	5403	5407	d	ἀλλά	17b.795	12
καὶ	5408	5411	d	καί	17b.795	12
τοῖς	5412	5416	p	ὁ	17b.795	12
συμμέτρως	5417	5426	d	σύμμετρος	17b.795	12
ἔχουσι	5427	5433	v	ἔχω	17b.795	12
καὶ	5434	5437	d	καί	17b.795	12
μόνα	5438	5442	a	μόνος	17b.795	12
σπουδαζόντων	5519	5531	v	σπουδάζω	17b.795	13
τὰ	5532	5534	p	ὁ	17b.795	13
χρήσιμα	5535	5542	a	χρήσιμος	17b.795	13
μέσην	5544	5549	a	μέσος	17b.795	13
τινα	5550	5554	p	τις	17b.795	13
τούτων	5555	5561	p	οὗτος	17b.795	13
ἀμφοτέρων	5562	5571	a	ἀμφότερος	17b.795	13
ποιήσασθαι	5648	5658	v	ποιέω	17b.795	14
τὴν	5659	5662	p	ὁ	17b.795	14
ἐξήγησιν	5663	5671	n	ἐξήγησις	17b.795	14
καὶ	5672	5675	d	καί	17b.795	14
τοῦτο	5676	5681	p	οὗτος	17b.795	14
εὐθέως	5682	5688	d	εὐθύς	17b.795	14
ἐν	5689	5691	d	ἐν	17b.795	14
τῇ	5692	5694	p	ὁ	17b.795	14
ἀρχῇ	5695	5699	n	ἀρχή	17b.795	14
προεῖπον	5776	5784	v	προεῖπον	17b.795	15
ὅπως	5786	5790	d	ὅπως	17b.795	15
ἀπαλλάττωνται	5791	5804	v	ἀπαλλάσσω	17b.795	15
τῶνδε	5805	5810	p	ὅδε	17b.795	15
τῶν	5811	5814	l	ὁ	17b.795	15
ὑπομνημάτων	5815	5826	n	ὑπόμνημα	17b.795	15
οἱ	5827	5829	p	ὁ	17b.795	15
μὴ	5906	5908	d	μή	17b.795	16
χαίροντες	5909	5918	v	χαίρω	17b.795	16
τούτοις	5919	5926	p	οὗτος	17b.795	16
.	5926	5927	u	.	17b.795	16
ἐγὼ	5928	5931	p	ἐγώ	17b.795	16
μὲν	5932	5935	d	μέν	17b.795	16
γὰρ	5936	5939	d	γάρ	17b.795	16
ὥσπερ	5941	5946	d	ὥσπερ	17b.795	16
καὶ	5947	5950	d	καί	17b.795	16
τἄλλα	5951	5956	p	ἄλλος	17b.795	16
πάντα	5957	5962	a	πᾶς	17b.795	16
πολλοῖς	6040	6047	a	πολύς	17b.795	17
τῶν	6048	6051	p	ὁ	17b.795	17
δεηθέντων	6052	6061	v	δέω2	17b.795	17
ἑταίρων	6062	6069	v	ἑταῖρος	17b.795	17
χαριζόμενος	6070	6081	v	χαρίζομαι	17b.795	17
ἐποίησα	6082	6089	v	ποιέω	17b.795	17
καὶ	6223	6226	d	καί	17b.796	1
τὰς	6227	6230	p	ὁ	17b.796	1
ἐξηγήσεις	6231	6240	v	ἐξήγησις	17b.796	1
ταύτας	6241	6247	p	οὗτος	17b.796	1
ἐκείνων	6248	6255	a	ἐκεῖνος	17b.796	1
ἕνεκα	6256	6261	r	ἕνεκα	17b.796	1
συνέθηκα	6262	6270	v	συντίθημι	17b.796	1
.	6270	6271	u	.	17b.796	1
θεωρῶν	6272	6278	v	θεωρέω	17b.796	1
δ	6353	6354	v	δέ	17b.796	2
εἰς	6356	6359	v	εἰς	17b.796	2
πολλοὺς	6360	6367	a	πολύς	17b.796	2
ἐκπίπτοντα	6368	6378	v	ἐκπίπτω	17b.796	2
τὰ	6379	6381	l	ὁ	17b.796	2
γραφόμενα	6382	6391	v	γράφω	17b.796	2
προοιμίων	6392	6401	v	προοίμιον	17b.796	2
τοιούτων	6402	6410	a	τοιοῦτος	17b.796	2
ἐδεήθην	6485	6492	v	δέω2	17b.796	3
.	6492	6493	u	.	17b.796	3
ὥσπερ	6494	6499	d	ὥσπερ	17b.796	3
οὖν	6500	6503	d	οὖν	17b.796	3
τοῦτο	6504	6509	p	οὗτος	17b.796	3
προεῖπον	6510	6518	v	προεῖπον	17b.796	3
οὕτω	6520	6524	d	οὕτως	17b.796	3
καὶ	6525	6528	d	καί	17b.796	3
τόδε	6529	6533	a	ὅδε	17b.796	3
προειπεῖν	6608	6617	v	προεῖπον	17b.796	4
ἀναγκαῖόν	6618	6627	a	ἀναγκαῖος	17b.796	4
ἐστιν	6628	6633	v	εἰμί	17b.796	4
ὡς	6635	6637	d	ὡς	17b.796	4
τὸ	6638	6640	l	ὁ	17b.796	4
τῆς	6641	6644	l	ὁ	17b.796	4
ἑρμηνείας	6645	6654	n	ἑρμήνεια	17b.796	4
εἶδος	6655	6660	n	εἶδος	17b.796	4
ἐν	6661	6663	a	ἐν	17b.796	4
τῷ	6664	6666	l	ὁ	17b.796	4
βιβλίῳ	6741	6747	a	βιβλίον	17b.796	5
πάμπολυ	6748	6755	a	παμπολύς	17b.796	5
διαλλάττει	6756	6766	a	διαλλάσσω	17b.796	5
τοῦ	6767	6770	l	ὁ	17b.796	5
κατὰ	6771	6775	d	κατά	17b.796	5
τὸ	6776	6778	l	ὁ	17b.796	5
