orth	charde	charad	cat	lem	pag	linea
Βραχέα	562	568	a	Βραχύς	17b.67	11
ὑφέντα	569	575	v	ὑφίημι	17b.67	11
παχῦναι	576	583	v	παχύνω	17b.67	11
ξηρά	584	588	a	ξηρός	17b.67	11
.	588	589	u	.	17b.67	11
αὕτη	774	778	n	οὗτος	17b.67	13
μὲν	779	782	d	μέν	17b.67	13
ἡ	783	784	l	ὁ	17b.67	13
παλαιὰ	785	791	a	παλαιός	17b.67	13
γραφή	792	797	n	γραφή	17b.67	13
οἱ	799	801	l	ὁ	17b.67	13
δὲ	802	804	d	δέ	17b.67	13
περὶ	805	809	n	περί	17b.67	13
τὸν	810	813	l	ὁ	17b.67	13
Σαβῖνον	814	821	n	Σαβῖνος	17b.67	13
οὐ	896	898	d	οὐ	17b.67	14
βραχέα	899	905	a	βραχύς	17b.67	14
γράφουσιν	906	915	n	γράφω	17b.67	14
ἀλλὰ	917	921	d	ἀλλά	17b.67	14
βραχίονα	922	930	n	βραχίων	17b.67	14
καί	932	935	d	καί	17b.67	14
φασιν	936	941	v	φημί	17b.67	14
ἀντισπάσεως	942	953	n	ἀντίσπασις	17b.67	14
ἕνεκεν	1028	1034	n	ἕνεκα	17b.67	15
ἐπὶ	1035	1038	r	ἐπί	17b.67	15
τῆς	1039	1042	n	ὁ	17b.67	15
ἐκ	1043	1045	r	ἐκ	17b.67	15
ῥινῶν	1046	1051	n	ῥίς	17b.67	15
αἱμοῤῥαγίας	1052	1063	n	αἱμοροραγία	17b.67	15
ὀνινάναι	1064	1072	n	ὀνίνημι	17b.67	15
τὴν	1073	1076	n	ὁ	17b.67	15
ἀπὸ	1151	1154	n	ἀπό	17b.67	16
βραχίονος	1155	1164	n	βραχίων	17b.67	16
φλεβοτομίαν	1165	1176	n	φλεβοτομία	17b.67	16
οὐ	1178	1180	d	οὐ	17b.67	16
μόνον	1181	1186	a	μόνος	17b.67	16
ἰδίαν	1187	1192	a	ἴδιος	17b.67	16
ἐξηγούμενοι	1193	1204	v	ἐξηγέομαι	17b.67	16
γραφὴν	1279	1285	n	γραφή	17b.67	17
ἀλλὰ	1287	1291	d	ἀλλά	17b.67	17
καὶ	1292	1295	d	καί	17b.67	17
πιθανῶς	1296	1303	d	πιθανός	17b.67	17
ἀξιοῦντες	1304	1313	v	ἀξιόω	17b.67	17
ἡμᾶς	1314	1318	n	ἐγώ	17b.67	17
ἀκούειν	1319	1326	v	ἀκούω	17b.67	17
τὸν	1327	1330	l	ὁ	17b.67	17
βραχίονα	1331	1339	v	βραχίων	17b.67	17
ὑφέντα	1469	1475	v	ὑφίημι	17b.68	1
λελέχθαι	1476	1484	v	λέγω	17b.68	1
περὶ	1485	1489	r	περί	17b.68	1
τῆς	1490	1493	l	ὁ	17b.68	1
ἀπ	1494	1496	n	ἀπό	17b.68	1
ἀγκῶνος	1498	1505	n	ἀγκών	17b.68	1
φλεβοτομίας	1506	1517	n	φλεβοτομία	17b.68	1
.	1517	1518	u	.	17b.68	1
ἐγὼ	1591	1594	p	ἐγώ	17b.68	2
δὲ	1595	1597	d	δέ	17b.68	2
τὴν	1598	1601	l	ὁ	17b.68	2
μὲν	1602	1605	d	μέν	17b.68	2
τοιαύτην	1606	1614	a	τοιοῦτος	17b.68	2
φλεβοτομίαν	1615	1626	n	φλεβοτομία	17b.68	2
ὠφελοῦσαν	1627	1636	v	ὠφελέω	17b.68	2
ἱκανῶς	1637	1643	d	ἱκανός	17b.68	2
οἶδα	1716	1720	v	οἶδα	17b.68	3
τὴν	1721	1724	l	ὁ	17b.68	3
ἐκ	1725	1727	d	ἐκ	17b.68	3
ῥινὸς	1728	1733	n	ῥινός	17b.68	3
αἱμοῤῥαγίαν	1734	1745	n	αἱμοροριαγία	17b.68	3
ἀμέτρως	1746	1753	d	ἄμετρος	17b.68	3
γινομένην	1754	1763	v	γίγνομαι	17b.68	3
ἀντισπᾷ	1765	1772	v	ἀντισπάω	17b.68	3
γὰρ	1845	1848	d	γάρ	17b.68	4
αὐτὴν	1849	1854	p	αὐτός	17b.68	4
καὶ	1855	1858	d	καί	17b.68	4
κωλύει	1859	1865	v	κωλύω	17b.68	4
γίνεσθαι	1866	1874	v	γίγνομαι	17b.68	4
.	1874	1875	u	.	17b.68	4
οὐ	1876	1878	d	οὐ	17b.68	4
μὴν	1879	1882	d	μήν	17b.68	4
τήν	1883	1886	l	ὁ	17b.68	4
γε	1887	1889	d	γε	17b.68	4
τοῦ	1890	1893	l	ὁ	17b.68	4
Ἱπποκράτους	1894	1905	n	Ἱπποκράτης	17b.68	4
ῥῆσιν	1978	1983	n	ῥῆσις	17b.68	5
ὁρῶ	1984	1987	v	ὁράω	17b.68	5
τοῦτο	1988	1993	p	οὗτος	17b.68	5
δηλοῦσαν	1994	2002	v	δηλόω	17b.68	5
ἀλλὰ	2004	2008	d	ἀλλά	17b.68	5
τὸ	2009	2011	l	ὁ	17b.68	5
βραχέα	2012	2018	a	βραχύς	17b.68	5
ὑφέντα	2019	2025	v	ὑφίημι	17b.68	5
λέγειν	2098	2104	v	λέγω	17b.68	6
ἔοικεν	2105	2111	v	ἔοικα	17b.68	6
ὡς	2113	2115	p	ὡς	17b.68	6
οἱ	2116	2118	p	ὁ	17b.68	6
πλεῖστοι	2119	2127	a	πλεῖστος	17b.68	6
τῶν	2128	2131	l	ὁ	17b.68	6
ἐξηγητῶν	2132	2140	v	ἐξηγητός	17b.68	6
ἤκουσαν	2141	2148	v	ἀκούω	17b.68	6
ἐπὶ	2150	2153	v	ἐπί	17b.68	6
τοῦ	2154	2157	l	ὁ	17b.68	6
συγχωρήσαντος	2230	2243	v	συγχωρέω	17b.68	7
βραχέα	2244	2250	a	βραχύς	17b.68	7
τῇ	2251	2253	l	ὁ	17b.68	7
ῥύσει	2254	2259	v	ῥύομαι	17b.68	7
τοῦ	2260	2263	l	ὁ	17b.68	7
αἵματος	2264	2271	n	αἷμα	17b.68	7
οὕτως	2273	2278	d	οὕτως	17b.68	7
καὶ	2279	2282	d	καί	17b.68	7
ἐπὶ	2355	2358	r	ἐπί	17b.68	8
τὸ	2359	2361	l	ὁ	17b.68	8
παχύνειν	2362	2370	v	παχύνω	17b.68	8
αὐτὸν	2371	2376	p	αὐτός	17b.68	8
μεταβαίνειν	2377	2388	v	μεταβαίνω	17b.68	8
.	2388	2389	u	.	17b.68	8
ἐπεὶ	2390	2394	c	ἐπεί	17b.68	8
δ	2395	2396	c	δέ	17b.68	8
οὐχ	2398	2401	d	οὐ	17b.68	8
ἁπλῶς	2402	2407	d	ἁπλῶς	17b.68	8
εἶπε	2480	2484	v	εἶπον	17b.68	9
παχῦναι	2485	2492	v	παχύνω	17b.68	9
οὐ	2494	2496	d	οὐ	17b.68	9
μεθ	2497	2500	d	μετά	17b.68	9
