orth	charde	charad	cat	lem	pag	linea
ἔστω	452	456	n	εἰμί	19.592	2
οὑν	457	460	p	ἐν	19.592	2
πρῶτον	461	467	a	πρῶτος	19.592	2
ἐν	468	470	d	ἐν	19.592	2
τῇ	471	473	d	ὁ	19.592	2
συστάσει	474	482	n	σύστασις	19.592	2
τοῦ	483	486	l	ὁ	19.592	2
χύματος	487	494	n	χῦμα	19.592	2
ἄπεπτον	567	574	a	ἄπειμτος	19.592	3
τουτέστι	577	585	d	τουτέστι	19.592	3
λεπτὸν	586	592	a	λεπτός	19.592	3
καὶ	593	596	d	καί	19.592	3
ἐν	597	599	d	ἐν	19.592	3
τῇ	600	602	d	ὁ	19.592	3
χροιὰ	603	608	a	χροιά	19.592	3
λευκόν	609	615	a	λευκός	19.592	3
.	615	616	u	.	19.592	3
ἐπὶ	689	692	r	ἐπί	19.592	4
τῷ	693	695	l	ὁ	19.592	4
τοιουτῳ	696	703	a	τοιοῦτος	19.592	4
οὔρῳ	704	708	n	οὖρος	19.592	4
οὐ	709	711	d	οὐ	19.592	4
δυναται	712	719	a	δύναμαι	19.592	4
ἐνστῆναι	720	728	v	ἐνίστημι	19.592	4
παρυφιστάμενον	729	743	v	παρυφίστημι	19.592	4
.	743	744	u	.	19.592	4
ἢ	817	818	d	ἤ	19.592	5
γὰρ	819	822	d	γάρ	19.592	5
λεπτότης	823	831	n	λεπτότης	19.592	5
ἔνδειαν	832	839	n	ἔνδεια	19.592	5
ὕλης	840	844	n	ὕλη	19.592	5
σημαίνει	845	853	v	σημαίνω	19.592	5
πῶς	855	858	d	πῶς	19.592	5
ὑπὸ	859	862	d	ὑπό	19.592	5
τούτων	863	869	a	οὗτος	19.592	5
ἔχομεν	942	948	v	ἔχω	19.592	6
ὑποθέσθαι	949	958	v	ὑποτίθημι	19.592	6
γινομένην	959	968	v	γίγνομαι	19.592	6
ὑπόστασιν	969	978	v	ὑπόστασις	19.592	6
ἀλλ	980	983	d	ἀλλά	19.592	6
οὐδ	985	988	d	οὐδέ	19.592	6
ἀν	991	993	d	ἐν	19.592	6
ὠχρὸν	994	999	n	ὠχρός	19.592	6
γεύηται	1072	1079	v	γέω	19.592	7
ἢ	1080	1081	d	ἤ	19.592	7
πυρρὸν	1082	1088	a	πυρρός	19.592	7
ἢ	1089	1090	d	ἤ	19.592	7
ξανθὸν	1091	1097	a	ξανθός	19.592	7
μένον	1099	1104	v	μένω	19.592	7
δὲ	1105	1107	d	δέ	19.592	7
λεπτὸν	1108	1114	a	λεπτός	19.592	7
ὑφίσταταί	1115	1124	v	ὑφίστημι	19.592	7
τε	1125	1127	d	τε	19.592	7
.	1127	1128	u	.	19.592	7
ἐπὶ	1295	1298	r	ἐπί	19.592	8
τούτων	1299	1305	p	οὗτος	19.592	8
γὰρ	1306	1309	d	γάρ	19.592	8
ἡ	1310	1311	p	ὁ	19.592	8
φύσις	1312	1317	n	φύσις	19.592	8
ἀποροῦσα	1318	1326	v	ἀφοράω	19.592	8
ὕλης	1327	1331	n	ὕλη	19.592	8
εἰς	1332	1335	v	εἰς	19.592	8
χρῶμα	1336	1341	n	χρῶμα	19.592	8
μεταβάλλει	1414	1424	v	μεταβάλλω	19.592	9
τὸ	1425	1427	n	ὁ	19.592	9
οὑρον	1428	1433	v	οὑρός	19.592	9
ῶστε	1435	1439	v	ὤστε	19.592	9
θέλοντας	1440	1448	v	ἐθέλω	19.592	9
ἐργάσασθαι	1449	1459	v	ἐργάζομαι	19.592	9
συμπλοκἀς	1460	1469	v	συμπλόκης	19.592	9
ὁμοῦ	1544	1548	d	ὁμοῦ	19.592	10
τε	1549	1551	d	τε	19.592	10
τοῦ	1552	1555	l	ὁ	19.592	10
χυματος	1556	1563	n	χῦμα	19.592	10
καὶ	1564	1567	d	καί	19.592	10
τοῦ	1568	1571	l	ὁ	19.592	10
παρυφισταμένου	1572	1586	v	παρυφίστημι	19.592	10
τὸ	1588	1590	l	ὁ	19.592	10
λεπτὸν	1591	1597	v	λεπτός	19.592	10
ἐκβαλλωμεν	1672	1682	v	ἐκβάλλω	19.592	11
καὶ	1683	1686	d	καί	19.592	11
ὑποθοίμεθα	1687	1697	v	ὑποτίθημι	19.592	11
τὸ	1698	1700	l	ὁ	19.592	11
παχύ	1701	1705	-	παχύς	19.592	11
.	1705	1706	u	.	19.592	11
