orth	charde	charad	cat	lem	pag	linea
ᅠ	155	156	u	̆	14.446	1
ᅠ	252	253	u	̆	14.446	1
ᅠ	355	356	u	̆	14.446	1
capitulum	463	472	n	μοδοπέω	14.446	1
ᅠ	545	546	u	̆	14.446	16
πρὸς	553	557	r	πρός	14.446	16
τὰ	558	560	l	ὁ	14.446	16
μαστῶν	561	567	n	μαστός	14.446	16
πάθη	568	572	n	πάθος	14.446	16
.	572	573	u	.	14.446	16
ᅠ	876	877	u	̆	14.446	17
πρὸς	884	888	r	πρός	14.446	17
τοὺς	889	893	l	ὁ	14.446	17
μαστοὺς	894	901	n	μαστός	14.446	17
κεκλιμένους	902	913	v	κλίνω	14.446	17
ὀρθῶσαι	914	921	v	ὀρθόω	14.446	17
.	921	922	u	.	14.446	17
Λαβὼν	927	932	n	Λάβων	14.446	17
γῆν	933	936	n	γῆ	14.446	17
ᅠ	1004	1005	n	̆	14.446	18
γραφικὴν	1012	1020	a	γραφικός	14.446	18
μετὰ	1022	1026	r	μετά	14.446	18
μέλιτος	1027	1034	n	μέλι	14.446	18
ἑψήσας	1035	1041	v	ἑψέω	14.446	18
εἰς	1042	1045	r	εἰς	14.446	18
ῥάκος	1046	1051	n	ῥάκος	14.446	18
ἐπιτίθει	1052	1060	v	ἐπιτίθημι	14.446	18
ἀπὸ	1061	1064	r	ἀπό	14.446	18
ᅠ	1130	1131	r	̆	14.447	1
ᅠ	1204	1205	u	̆	14.447	1
ὄρθρου	1212	1218	n	ὄρθρος	14.447	1
ἕως	1219	1222	n	ἕως	14.447	1
ἑσπέρας	1223	1230	n	ἑσπέρα	14.447	1
.	1230	1231	u	.	14.447	1
εἶτα	1232	1236	d	εἶτα	14.447	1
σπόγγον	1237	1244	n	σπόγγος	14.447	1
ἐκ	1245	1247	r	ἐκ	14.447	1
χύτρας	1248	1254	n	χύτρα	14.447	1
ἐπιτίθει	1255	1263	v	ἐπιτίθημι	14.447	1
ἕως	1265	1268	r	ἕως	14.447	1
ᅠ	1334	1335	r	̆	14.447	2
ἀποσπάσῃς	1342	1351	v	ἀποσπάω	14.447	2
τὸ	1352	1354	l	ὁ	14.447	2
κατάπλασμα	1355	1365	n	κατάπλασμα	14.447	2
.	1365	1366	u	.	14.447	2
ποιεῖ	1367	1372	v	ποιέω	14.447	2
δὲ	1373	1375	d	δέ	14.447	2
τοῦτο	1376	1381	p	οὗτος	14.447	2
καὶ	1382	1385	c	καί	14.447	2
ὀρθοὺς	1386	1392	a	ὀρθός	14.447	2
ᅠ	1458	1459	c	̆	14.447	3
καὶ	1466	1469	c	καί	14.447	3
τεταμένους	1470	1480	v	τείνω	14.447	3
.	1480	1481	u	.	14.447	3
κατάπλασσε	1482	1492	v	καταπλάσσω	14.447	3
δὲ	1493	1495	d	δέ	14.447	3
ἐπὶ	1496	1499	r	ἐπί	14.447	3
πάχος	1500	1505	n	πάχος	14.447	3
ἐὰν	1507	1510	c	ἐάν	14.447	3
θέλῃς	1511	1516	v	ἐθέλω	14.447	3
ἐνεργότερον	1517	1528	a	ἔνεργος	14.447	3
ᅠ	1594	1595	-	̆	14.447	4
αὐτὸ	1602	1606	a	αὐτός	14.447	4
ποιῆσαι	1607	1614	v	ποιέω	14.447	4
