orth	charde	charad	cat	lem	pag	linea
ᅠ	162	163	u	̆	14.390	1
ᅠ	259	260	u	̆	14.390	1
ᅠ	362	363	u	̆	14.390	1
Γαληνου	476	483	n	Γαλήνιος	14.390	1
Περι	484	488	n	Πέλις	14.390	1
Ευποριστων	489	499	n	Ἑπόλιπτος	14.390	1
Βιβλιον	505	512	n	Βίβλις	14.390	1
δευτερον	513	521	n		14.390	1
.	521	522	u	.	14.390	1
ᅠ	614	615	u	̆	14.390	1
Προοίμιον	622	631	n	Προοίμιον	14.390	1
.	631	632	u	.	14.390	1
ἐπειδὴ	633	639	d	ἐπεί	14.390	1
μὲν	640	643	d	μέν	14.390	1
ἠξίωσας	644	651	v	ἀξιόω	14.390	1
ὡς	652	654	d	ὡς	14.390	1
περὶ	655	659	r	περί	14.390	1
εὐπορίστων	660	670	a	εὐπόριστος	14.390	1
ᅠ	736	737	c	̆	14.390	2
σοι	744	747	p	σύ	14.390	2
γράφειν	748	755	v	γράφω	14.390	2
ὦ	757	758	v	ὦ	14.390	2
Σόλων	759	764	n	Σόλων	14.390	2
τιμιώτατε	765	774	a	τίμιος	14.390	2
χαρίζεσθαί	776	786	v	χαρίζομαι	14.390	2
σοι	787	790	p	σύ	14.390	2
ᅠ	856	857	v	̆	14.390	3
νενόμικα	864	872	v	νενόμικος	14.390	3
τά	873	875	p	ὁ	14.390	3
μοι	876	879	p	ἐγώ	14.390	3
διὰ	880	883	-	διά	14.390	3
τῆς	884	887	p	ὁ	14.390	3
πείρας	888	894	v	πεῖρα	14.390	3
ἐγνωσμένα	895	904	v	γιγνώσκω	14.390	3
γράφειν	905	912	v	γράφω	14.390	3
τε	913	915	d	τε	14.390	3
καί	916	919	d	καί	14.390	3
ᅠ	985	986	v	̆	14.390	4
σοι	993	996	p	σύ	14.390	4
ἐπιστέλλειν	997	1008	v	ἐπιστέλλω	14.390	4
ἀπὸ	1010	1013	r	ἀπό	14.390	4
τῶν	1014	1017	l	ὁ	14.390	4
τριχῶν	1018	1024	v	θρίξ	14.390	4
πρὸς	1025	1029	r	πρός	14.390	4
τὰς	1030	1033	l	ὁ	14.390	4
πόδας	1034	1039	n	πούς	14.390	4
προβαίνων	1040	1049	v	προβαίνω	14.390	4
ᅠ	1116	1117	n	̆	14.390	5
ὅπως	1124	1128	d	ὅπως	14.390	5
ἄνθρωπος	1129	1137	n	ἄνθρωπος	14.390	5
ῥᾳδίως	1138	1144	d	ῥᾴδιος	14.390	5
αὐτὰ	1145	1149	a	αὐτός	14.390	5
προσλαμβάνειν	1150	1163	v	προσλαμβάνω	14.390	5
δύνηται	1164	1171	v	δύναμαι	14.390	5
.	1171	1172	u	.	14.390	5
ᅠ	1238	1239	u	̆	14.390	6
ἀρχόμεθα	1246	1254	v	ἄρχω	14.390	6
μὲν	1255	1258	d	μέν	14.390	6
οὖν	1259	1262	d	οὖν	14.390	6
πρῶτον	1263	1269	d	πρῶτος	14.390	6
ἀπὸ	1270	1273	r	ἀπό	14.390	6
τῶν	1274	1277	l	ὁ	14.390	6
τριχῶν	1278	1284	n	θρίξ	14.390	6
.	1284	1285	u	.	14.390	6
