orth	charde	charad	cat	lem	pag	linea
καὶ	453	456	c	καί	14.233	1
ζ΄	457	459	i	NUM	14.233	1
.	459	460	u	.	14.233	1
Ἀνδρομάχου	481	491	n	Ἀνδρόμαχος	14.233	1
πρεσβυτέρου	492	503	a	πρέσβυς	14.233	1
Νέρωνος	505	512	n	Νέρων	14.233	1
ἀρχιάτρου	585	594	n	ἀρχίατρος	14.233	2
θηριακὴ	595	602	a	θηριακός	14.233	2
δι	603	605	n	διά	14.233	2
ἐχιδνῶν	607	614	n	ἐχιδνός	14.233	2
ἡ	615	616	n	ὁ	14.233	2
καλουμένη	617	626	v	καλέω	14.233	2
γαλήνη	627	633	n	γαλήνη	14.233	2
.	633	634	u	.	14.233	2
