orth	charde	charad	cat	lem	pag	linea
ὑδροκιρσοκήλη	453	466	a	ὑδροκιρσοκήλης	19.448	5
ἐστὶν	467	472	v	εἰμί	19.448	5
ἀνευρυσμὸς	473	483	n	ἀνευρυσμός	19.448	5
τῶν	484	487	l	ὁ	19.448	5
τρεφοντων	488	497	v	τρέφω	19.448	5
τὸν	570	573	l	ὁ	19.448	6
δίδυμον	574	581	a	δίδυμος	19.448	6
ἀγγείων	582	589	a	ἀγγεῖον	19.448	6
καὶ	590	593	d	καί	19.448	6
ἀργοῦ	594	599	a	ἀργός	19.448	6
τγροῦ	600	605	n	τρρός	19.448	6
συλλογη	606	613	n	συλλογή	19.448	6
κατά	614	618	d	κατά	19.448	6
τι	619	621	a	τις	19.448	6
μερος	622	627	n	μέρος	19.448	6
τοῦ	700	703	p	ὁ	19.448	7
ὀσχέου	704	710	a	ὄσχεος	19.448	7
.	710	711	u	.	19.448	7
