orth	charde	charad	cat	lem	pag	linea
Σποραδικὰ	453	462	a	Σποραδικός	19.391	5
νοσήματά	463	471	n	νόσημα	19.391	5
ἐστι	472	476	v	εἰμί	19.391	5
τὰ	477	479	n	ὁ	19.391	5
ἐν	480	482	r	ἐν	19.391	5
παντὶ	483	488	a	πᾶς	19.391	5
χρόνῳ	489	494	n	χρόνος	19.391	5
καὶ	567	570	d	καί	19.391	6
τόπῳ	571	575	n	τόπος	19.391	6
γινόμενα	576	584	v	γίγνομαι	19.391	6
.	584	585	u	.	19.391	6
ἄλλως	586	591	d	ἄλλως	19.391	6
.	591	592	u	.	19.391	6
σποραδικὰ	593	602	a	σποραδικός	19.391	6
νοσήματά	603	611	a	νόσημα	19.391	6
ἐστιν	612	617	v	εἰμί	19.391	6
ἂ	618	619	-	ἄα	19.391	6
καταλαμβάνει	692	704	v	καταλαμβάνω	19.391	7
ἰδία	705	709	a	ἴδιος	19.391	7
ἕκαστον	710	717	a	ἕκαστος	19.391	7
.	717	718	u	.	19.391	7
ἄλλως	719	724	d	ἄλλως	19.391	7
.	724	725	u	.	19.391	7
σποράδες	726	734	n	σποράς	19.391	7
αἱ	735	737	p	ὁ	19.391	7
νόσοι	738	743	n	νόσος	19.391	7
διαφοροι	744	752	a	διαφορά	19.391	7
οὐχ	825	828	d	οὐ	19.391	8
ὁμοιογενεῖς	829	840	a	ὁμοιογενής	19.391	8
ἄλλαι	841	846	a	ἄλλος	19.391	8
ἄλλοις	847	853	a	ἄλλος	19.391	8
συμβαίνουσιν	854	866	v	συμβαίνω	19.391	8
.	866	867	u	.	19.391	8
