orth	charde	charad	cat	lem	pag	linea
Αἶμά	452	456	n	Αἶμα	19.364	4
ἐστι	457	461	v	εἰμί	19.364	4
θερμὸν	462	468	a	θερμός	19.364	4
καὶ	469	472	a	καί	19.364	4
ὑγρὸν	473	478	a	ὑγρός	19.364	4
ἐν	479	481	r	ἐν	19.364	4
ταῖς	482	486	a	ὁ	19.364	4
φλεψὶ	487	492	a	φλεψί	19.364	4
πλεῖον	493	499	a	πλείων	19.364	4
ἐν	573	575	r	ἐν	19.364	5
ἀρτηρίαις	576	585	a	ἀρτηρία	19.364	5
ὀλιγώτερον	586	596	a	ὀλιγός	19.364	5
ἐξ	599	601	r	ἐκ	19.364	5
οὖ	602	604	d	οὖ	19.364	5
.	604	605	u	.	19.364	5
τὸ	606	608	l	ὁ	19.364	5
ζῶον	609	613	v	ζῷον	19.364	5
τρέφεται	614	622	v	τρέφω	19.364	5
.	622	623	u	.	19.364	5
