orth	charde	charad	cat	lem	pag	linea
Παθογνωμονικόν	453	467	a	Παθογνωμονικός	19.395	3
ἐστιν	468	473	v	εἰμί	19.395	3
τῶν	474	477	l	ὁ	19.395	3
τε	478	480	d	τε	19.395	3
ἐντος	481	486	a	ἐντός	19.395	3
καὶ	487	490	c	καί	19.395	3
τῶν	491	494	l	ὁ	19.395	3
ἐκτος	567	572	n	ἐκτός	19.395	4
σημεία	573	579	n	σημεῖον	19.395	4
σις	580	583	p	σύ	19.395	4
.	583	584	u	.	19.395	4
ἢ	585	586	c	ἤ	19.395	4
παθογνωμονικὰ	587	600	a	παθογνωμονικός	19.395	4
ἐστιν	601	606	v	εἰμί	19.395	4
ἒξ	607	609	v	ἐκ	19.395	4
ου	610	612	d	οὐ	19.395	4
γινωσκεται	613	623	v	γιγνώσκω	19.395	4
τὸ	696	698	l	ὁ	19.395	5
πάθος	699	704	n	πάθος	19.395	5
.	704	705	u	.	19.395	5
ἢ	706	707	c	ἤ	19.395	5
παθογνωμονικόν	708	722	a	παθογνωμονικός	19.395	5
ἐστι	723	727	v	εἰμί	19.395	5
τὸ	728	730	l	ὁ	19.395	5
τῆς	731	734	l	ὁ	19.395	5
τοῦ	735	738	l	ὁ	19.395	5
πάθους	739	745	n	πάθος	19.395	5
ἰδέας	818	823	n	ἰδέα	19.395	6
δηλωτικόν	824	833	a	δηλωτικός	19.395	6
.	833	834	u	.	19.395	6
