orth	charde	charad	cat	lem	pag	linea
Φρικώδης	453	461	n	Φρικώδης	19.401	6
ἐστὶν	462	467	v	εἰμί	19.401	6
ὁ	468	469	l	ὁ	19.401	6
ἀναμεμιγμένην	470	483	v	ἀναμίσγω	19.401	6
ἔχων	484	488	v	ἔχω	19.401	6
τῷ	489	491	l	ὁ	19.401	6
ῥίγει	492	497	v	ῥῖγος	19.401	6
τὴν	570	573	l	ὁ	19.401	7
θερμασίαν	574	583	n	θερμασία	19.401	7
καὶ	584	587	d	καί	19.401	7
σφυγμοὺς	588	596	n	σφυγμός	19.401	7
ἄγαν	597	601	d	ἄγαν	19.401	7
ἀσθενεῖς	602	610	a	ἀσθενής	19.401	7
.	610	611	u	.	19.401	7
ὥστε	612	616	c	ὥστε	19.401	7
μήτε	617	621	d	μήτε	19.401	7
τῆς	694	697	l	ὁ	19.401	8
αφῆς	698	702	d	ἀφή	19.401	8
αφικεὸθαι	703	712	v	ἀφικέω	19.401	8
ἀλλ	714	717	d	ἀλλά	19.401	8
ὡς	719	721	c	ὡς	19.401	8
ἀπονενευκότας	722	735	v	ἀπονεύω	19.401	8
.	735	736	u	.	19.401	8
γαστὴρ	737	743	n	γαστήρ	19.401	8
ὠγκωμένη	744	752	v	ὀγκόομαι	19.401	8
βορβορύζουὸα	825	837	n	βορβορύζω	19.401	9
.	837	838	u	.	19.401	9
γλῶσσα	840	846	n	γλῶσσα	19.401	9
ύγρὰ	847	851	n	ὐγρός	19.401	9
πάνυ	852	856	d	πάνυ	19.401	9
ὸξυζονιι	857	865	n	ὀξυζονία	19.401	9
ὅμοιον	866	872	a	ὅμοιος	19.401	9
καὶ	873	876	d	καί	19.401	9
ὥσπερ	951	956	d	ὥσπερ	19.401	10
σιέλῳ	957	962	n	σίελος	19.401	10
περικλυζομένη	963	976	v	περικλύζομαι	19.401	10
.	976	977	u	.	19.401	10
