orth	charde	charad	cat	lem	pag	linea
Πρόπτωσίς	455	464	n	Πρόπτωσις	19.435	16
εστιν	465	470	v	εἰμί	19.435	16
ὅταν	471	475	a	ὅταν	19.435	16
ὑπό	476	479	a	ὑπό	19.435	16
τινος	480	485	a	τις	19.435	16
βιαίας	486	492	a	βίαιος	19.435	16
πληγῆς	493	499	n	πληγή	19.435	16
ἢ	630	631	d	ἤ1	19.436	1
ἀγχονισμοῦ	632	642	n	ἀγχονισμός	19.436	1
μετα	643	647	n	μετά	19.436	1
συνεχοῦς	648	656	a	συνεχής	19.436	1
πυρετοῦ	657	664	n	πυρετός	19.436	1
ἢ	665	666	d	ἤ	19.436	1
κεφαλαλγίας	667	678	a	κεφαλαλγία	19.436	1
ὀφθαλμὸς	751	759	n	ὀφθαλμός	19.436	2
προπέσῃ	760	767	v	προπίπτω	19.436	2
.	767	768	u	.	19.436	2
