orth	charde	charad	cat	lem	pag	linea
Καῦσὸς	453	459	n	Καῦσος	19.399	7
ἐστιν	460	465	v	εἰμί	19.399	7
σ	466	467	n	σύ	19.399	7
μετα	468	472	n	μετά	19.399	7
πυρωσεως	473	481	n	πυρώσης	19.399	7
πολλῆς	482	488	a	πολύς	19.399	7
γινόμενος	489	498	v	γίγνομαι	19.399	7
αναστολην	571	580	n	ἀναστολή	19.399	8
μηδεμίαν	581	589	a	μηδείς	19.399	8
τῷ	590	592	a	ὁ	19.399	8
σωματι	593	599	n	σῶμα	19.399	8
παρέχων	600	607	v	παρέχω	19.399	8
γλῶσσαν	609	616	n	γλῶσσα	19.399	8
εέτιξηραίνων	617	629	v	τιξήραινος	19.399	8
μελαίνων	703	711	a	μέλας	19.399	9
ἐπιθυμίαν	713	722	n	ἐπιθυμία	19.399	9
ψυχροῦ	723	729	a	ψυχρός	19.399	9
παρέχων	730	737	v	παραχώννυμι	19.399	9
μετὰ	739	743	n	μετά	19.399	9
ἄναπνοῆς	744	752	a	ἄναπνος	19.399	9
μεγάλης	827	834	a	μέγας	19.399	10
καὶ	835	838	d	καί	19.399	10
θερμῆς	839	845	a	θερμός	19.399	10
το	846	848	n	τοσοῦτος	19.399	10
σῶμα	849	853	n	σῶμα	19.399	10
ἐπ	854	856	n	ἐπί	19.399	10
ἄλγος	858	863	n	ἄλγος	19.399	10
διατιθείς	864	873	v	διατίθημι	19.399	10
.	873	874	u	.	19.399	10
