orth	charde	charad	cat	lem	pag	linea
παρωτίδες	453	462	n	παρωτίς	19.440	5
εἰσὶ	463	467	v	εἰμί	19.440	5
παρα	468	472	n	παρά	19.440	5
τοῖς	473	477	p	ὁ	19.440	5
ωσὶν	478	482	n	ἑός	19.440	5
ἀποστηματα	483	493	n	ἀπόστημα	19.440	5
ταῦτα	567	572	a	οὗτος	19.440	6
ἔνιοι	573	578	a	ἔνιοι	19.440	6
διοσκούρους	579	590	a	διόσκουρος	19.440	6
ἐκάλεσαν	591	599	v	καλέω	19.440	6
ἐπὶ	601	604	v	ἐπί	19.440	6
πυρετοῖς	605	613	a	πυρετός	19.440	6
γινόμεναι	614	623	v	γίγνομαι	19.440	6
τὰ	624	626	l	ὁ	19.440	6
πολλὰ	699	704	a	πολύς	19.440	7
τῶν	705	708	l	ὁ	19.440	7
πυρετῶν	709	716	v	πυρετέω	19.440	7
ἀπαλλάσσουσαι	717	730	v	ἀπαλλάσσω	19.440	7
.	730	731	u	.	19.440	7
