orth	charde	charad	cat	lem	pag	linea
Στραγγουρία	453	464	n	Στραγγουρία	19.425	9
ἐστὶν	465	470	v	εἰμί	19.425	9
ἡ	471	472	l	ὁ	19.425	9
κατὰ	473	477	r	κατά	19.425	9
στράγγα	478	485	n	στράγγος	19.425	9
τοῦ	486	489	l	ὁ	19.425	9
οὔρου	490	495	n	οὖρος	19.425	9
ἔκκρισις	570	578	n	ἔκκρισις	19.425	10
.	578	579	u	.	19.425	10
ἢ	580	581	d	ἤ	19.425	10
στραγγουρία	582	593	n	στραγγόριον	19.425	10
τὸ	594	596	l	ὁ	19.425	10
πάθος	597	602	n	πάθος	19.425	10
καλεῖται	603	611	v	καλέω	19.425	10
ὅταν	612	616	d	ὅταν	19.425	10
τις	617	620	p	τις	19.425	10
ὀυγον	621	626	n	οὔγος	19.425	10
ἀποκρίνει	701	710	v	ἀποκρίνω	19.425	11
ουρον	711	716	a	οὐρός	19.425	11
συνεχῶς	717	724	d	συνεχής	19.425	11
.	724	725	u	.	19.425	11
