orth	charde	charad	cat	lem	pag	linea
Οὐρανίσκος	454	464	n	Οὐρανίσκος	19.368	15
ἐστὶ	465	469	v	εἰμί	19.368	15
τὸ	470	472	l	ὁ	19.368	15
ἀνώτερον	473	481	a	ἀνώτερος	19.368	15
μέρος	482	487	n	μέρος	19.368	15
τοῦ	488	491	l	ὁ	19.368	15
στοματος	492	500	n	στόμα	19.368	15
ἐκ	575	577	n	ἐκ	19.368	16
τῆς	578	581	l	ὁ	19.368	16
πρός	582	586	n	πρός	19.368	16
οὐρανὸν	587	594	n	οὐρανός	19.368	16
ὁμοιότητος	595	605	n	ὁμοιότης	19.368	16
τὸ	606	608	n	ὁ	19.368	16
ὄνομα	609	614	n	ὄνομα	19.368	16
λαμβάνων	615	623	v	λαμβάνω	19.368	16
.	623	624	u	.	19.368	16
