orth	charde	charad	cat	lem	pag	linea
Γῆρἀς	453	458	n	Γήρ	19.375	1
έστιν	459	464	v	εἰμί	19.375	1
ἡλικία	465	471	n	ἡλικία	19.375	1
καθ΄	472	476	-	NUM	19.375	1
ἢν	477	479	v	ἐάν	19.375	1
ὑπομειοῦται	480	491	v	ὑπομειόω	19.375	1
καὶ	492	495	d	καί	19.375	1
υπο	496	499	-	ὑπό	19.375	1
λείπει	574	580	v	λείπω	19.375	2
τὸ	581	583	p	ὁ	19.375	2
ζῶον	584	588	v	ζῶος	19.375	2
ἐλατ	589	593	v	ἐλάτη	19.375	2
τόνων	594	599	a	τόνος	19.375	2
ἐν	600	602	a	ἐν	19.375	2
αὐτῷ	603	607	p	αὐτός	19.375	2
γινομένων	608	617	v	γίγνομαι	19.375	2
τοῦ	618	621	p	ὁ	19.375	2
θερμοῦ	622	628	a	θερμός	19.375	2
καὶ	701	704	d	καί	19.375	3
τοῦ	705	708	p	ὁ	19.375	3
ὑγροῦ	709	714	a	ὑγρός	19.375	3
καὶ	717	720	d	καί	19.375	3
πλειόνων	721	729	a	πλείων	19.375	3
δὲ	730	732	d	δέ	19.375	3
ἐν	733	735	a	ἐν	19.375	3
αὐτῷ	736	740	p	αὐτός	19.375	3
γινομένων	741	750	v	γίγνομαι	19.375	3
του	751	754	p	τις	19.375	3
ψυχροῦ	755	761	a	ψυχρός	19.375	3
καὶ	834	837	d	καί	19.375	4
τοῦ	838	841	p	ὁ	19.375	4
ξηροῦ	842	847	a	ξηρός	19.375	4
.	847	848	u	.	19.375	4
