orth	charde	charad	cat	lem	pag	linea
Ἀραχνοειδής	453	464	a	Ἀραχνοειδής	19.411	4
ἐστι	465	469	v	εἰμί	19.411	4
σφυγμὸς	470	477	n	σφυγμός	19.411	4
ὁ	478	479	n	ὁ	19.411	4
μικρὸς	480	486	a	μικρός	19.411	4
μὴ	487	489	d	μή	19.411	4
ἔδρασμύνος	490	500	a	δρασμύνος	19.411	4
ὰλλὰ	574	578	a	ἄλλος	19.411	5
τρόπον	579	585	n	τρόπος	19.411	5
ἀράχνης	586	593	n	ἀράχνη	19.411	5
ὑπὸ	594	597	r	ὑπό	19.411	5
βραχείας	598	606	a	βραχύς	19.411	5
αὔρας	607	612	v	αὔρα	19.411	5
σαλευομένης	613	624	v	σαλεύω	19.411	5
κινουμενος	697	707	v	κινέω	19.411	6
.	707	708	u	.	19.411	6
